cifar_index,label
13272,7
23666,8
6877,4
43410,4
4489,9
31582,5
1957,8
44364,8
34219,2
3049,0
22649,8
13251,5
13068,0
16973,9
205,9
14994,6
19836,8
31022,3
1999,0
18629,5
21202,8
996,5
24948,7
42744,3
37954,4
21377,8
3251,7
3361,0
25085,6
31324,9
18785,9
17307,4
37318,8
17134,2
48886,6
11350,7
2536,6
1831,0
20635,9
30424,3
42370,3
35391,0
25956,2
28756,5
7623,4
23904,9
9408,2
41993,3
31778,8
49201,8
40406,7
32276,4
19443,7
14277,8
8429,8
39869,5
11688,9
23123,2
12708,9
7115,5
43338,5
14200,6
15568,2
25572,7
2928,1
41578,3
34431,4
48194,2
1882,4
38777,9
10884,7
31188,8
21415,3
30665,2
35612,9
34940,1
49697,8
8784,4
35144,3
38280,9
3061,9
23603,4
22944,4
8521,7
15504,8
10967,3
49972,2
21094,1
22550,6
5444,2
37830,1
8709,6
13358,9
33774,9
20183,2
36016,5
34101,0
13570,0
13564,2
37334,0
24898,7
2018,8
47492,2
17198,7
13139,8
12645,4
27813,0
27905,1
13369,8
45342,2
8464,5
7770,0
8706,2
10740,5
25119,8
40154,5
12561,6
13286,2
27763,7
35452,5
41346,2
44240,9
43664,0
10548,0
36015,1
30273,8
4454,9
25621,1
38678,7
25293,6
26196,7
2339,1
46068,8
39726,7
13901,2
19068,3
18202,5
41820,4
12399,2
5602,9
26788,7
26148,2
44863,4
40390,7
4503,4
17069,7
41349,3
21310,0
12665,4
36314,0
19302,9
29971,6
40902,9
3482,8
27857,8
5446,8
1896,7
20918,3
750,5
36352,7
15527,5
39586,9
8548,1
42671,6
10549,5
38418,4
34947,4
5950,4
11139,9
17506,2
38597,7
37764,6
16274,2
33292,1
27341,9
19581,1
1336,8
9228,3
15935,8
24148,3
13940,1
25650,2
36333,1
8612,6
38753,0
48544,9
32459,4
6720,4
4383,8
48024,0
25640,3
17462,7
7463,7
40615,1
14217,9
4154,2
46572,7
30203,7
27693,9
39649,5
30873,9
17517,0
48376,3
9177,9
42009,6
8462,4
2528,4
29182,9
20940,5
38875,7
23360,5
2245,4
48034,9
23263,1
2556,6
34796,9
9038,2
40739,4
27465,1
45249,3
44027,0
33345,3
43685,3
41051,1
4886,7
46223,8
3281,2
21854,9
38409,6
13211,9
2460,0
7628,9
40802,0
27491,4
17404,9
44592,0
21169,8
44302,2
19832,7
23490,7
49244,9
13967,8
33643,1
42990,2
36022,5
7873,5
37171,4
11055,3
8863,3
15477,2
32716,8
24525,4
44988,5
44982,7
42955,7
42181,2
37314,9
15545,3
28292,1
25018,2
44672,8
32118,5
44924,0
33010,9
26469,6
22136,7
22079,5
42378,7
9201,7
24105,5
49999,1
27470,2
22640,6
18971,5
34634,5
9188,8
24317,3
2265,8
3418,4
7869,3
28411,5
6199,3
19165,1
41384,3
37622,5
21486,2
10709,5
30057,6
25464,7
22115,7
35280,9
40538,5
30476,3
5022,6
12918,8
16493,6
40788,3
10588,2
16808,3
45108,5
13192,7
27427,0
15126,4
8249,0
9545,8
26773,2
38593,4
24969,5
13621,2
27031,4
25391,0
39744,2
21394,7
17163,9
48636,1
40816,7
31329,1
16585,6
36275,3
34683,8
30783,1
47695,2
28339,5
43551,3
637,0
16784,6
39023,1
24904,2
41960,0
13932,6
24368,7
27557,2
1789,2
41209,1
12993,0
30157,2
35446,0
20752,1
13946,4
7470,0
39391,1
45554,5
40873,0
23448,5
23049,8
16631,9
37026,2
37934,2
27839,8
30815,4
23075,9
14461,1
42437,1
30501,4
47791,8
36517,4
11308,1
24822,5
16397,0
12669,2
39765,2
49593,1
34400,1
45352,7
2584,1
15155,4
557,0
39601,0
24700,0
22006,2
35267,2
25451,7
19170,4
283,2
33888,8
24171,4
49661,5
27852,4
42634,7
49208,9
32494,4
1690,6
34102,2
47133,2
37036,8
17113,7
27547,4
1474,5
16958,1
41026,1
46559,9
13028,0
34769,2
6553,0
16135,4
28789,4
36636,8
38936,6
14486,0
10337,8
39474,1
622,4
28386,5
45434,1
14583,2
46287,0
49075,1
9272,2
2461,4
1187,0
38884,7
48921,9
13309,4
18364,2
29440,9
9710,3
27520,5
28407,4
48702,2
27240,6
34864,7
48383,5
48852,0
5239,7
8277,7
7440,8
39661,2
35592,9
46947,4
41357,9
10160,2
41190,5
47248,2
37809,3
32057,2
4802,5
22456,3
23830,0
26043,3
33429,5
31211,4
562,8
15157,7
47311,4
34260,7
14992,5
19759,7
48425,4
44763,8
19816,7
29787,4
26368,1
5758,2
1195,0
3370,5
35464,3
8279,4
3781,1
24225,6
5884,9
21937,6
29373,5
46870,2
33089,9
20886,7
41817,5
33394,5
31412,0
45015,2
6827,7
14636,7
10432,5
47450,2
15250,8
24959,5
27574,7
49912,7
5724,2
26859,3
33617,0
17553,1
13408,2
44164,5
25914,6
4845,9
26766,9
11620,9
33520,9
46332,1
25987,8
837,6
8852,8
26275,6
31980,7
24281,8
45210,1
35169,8
48210,9
18806,8
33663,6
46726,7
41134,3
22624,7
13642,9
14602,2
34288,6
4311,0
46980,5
8434,3
10450,1
28380,0
13879,2
34075,6
45815,8
4720,3
24612,7
12036,7
30151,4
19080,3
40862,4
23526,3
31882,2
16681,9
21912,4
40792,3
36119,0
35771,2
32148,7
32938,3
16644,2
24284,1
38232,7
5815,4
10904,4
30527,4
13533,3
36391,8
17154,0
5201,5
47840,3
21840,8
20552,9
6921,2
38153,9
3489,9
24177,3
42928,2
1988,0
26121,9
22623,9
48479,3
8797,0
10994,7
45261,9
13514,7
25871,4
5313,7
12881,1
29807,1
40537,1
11209,4
47873,6
17949,2
18369,9
18586,2
30283,5
34865,3
3244,8
42700,4
43241,4
40000,1
30886,3
4711,8
44599,0
40120,7
8511,5
26072,5
42300,8
45709,2
49940,3
9142,6
43602,1
655,6
42809,4
2747,5
7559,4
13107,2
37912,3
49158,9
6511,3
11384,4
20427,9
7425,5
25079,7
39892,1
43340,5
11017,2
46999,9
47367,9
4020,3
5076,1
40231,2
22423,5
11882,2
45006,2
30385,7
17829,0
33887,9
9792,3
35099,6
35705,1
37391,5
37202,7
13090,0
38454,4
14038,4
19600,7
28545,2
36379,1
15437,1
27850,0
33384,8
43890,5
26333,6
24547,7
29345,2
34563,6
18207,4
16444,5
19326,7
4865,9
25214,3
3444,1
46304,1
21371,7
16388,8
26622,9
32772,6
27934,0
26467,1
42816,7
26786,2
32515,6
23366,6
4547,5
39160,5
43205,1
13503,9
9494,1
13758,5
8829,4
42657,3
5646,5
39623,9
5136,5
15401,9
12219,2
989,0
28880,3
36185,2
24178,8
48206,6
18656,6
26977,8
49113,5
16471,1
49658,1
10623,7
33383,4
7109,8
11995,5
39678,6
15922,2
25800,9
10586,5
11334,7
33545,1
16871,3
47680,1
40604,7
18684,3
11436,2
20852,0
32492,1
23111,9
8375,4
48723,6
33467,5
39896,8
8194,6
22531,8
2027,0
45561,7
15995,2
8142,7
29343,0
736,8
22875,0
40296,1
47355,0
12598,3
6507,3
20430,9
11420,2
16583,3
25658,5
2564,3
16714,3
32621,3
3513,9
47026,1
24265,4
29405,4
47146,3
9409,7
12624,6
22187,9
1683,8
6237,9
46370,7
3995,5
17839,4
11713,2
28969,7
8892,8
21794,4
33804,7
22116,7
37498,5
30433,8
26207,0
29141,6
44030,1
19221,3
49911,9
37438,4
16150,5
38343,5
42254,8
34052,1
43103,5
26521,1
10100,1
5488,4
26095,5
22659,1
27016,5
4452,6
45687,1
43666,6
40501,6
28525,0
45371,8
46964,0
8256,6
944,5
21685,1
25208,1
35651,1
29375,6
38258,5
7244,9
16655,9
30427,6
9992,2
19271,5
9998,1
26584,4
4217,6
1375,8
30253,7
28080,0
18012,0
12272,7
29093,6
33319,5
48685,5
36619,7
26232,6
24534,0
2758,9
14241,6
22473,5
35968,4
21113,7
15830,6
2917,9
21570,4
11978,8
25839,9
2206,9
16545,6
10152,2
13285,5
9209,1
15086,0
25278,1
14691,5
25410,7
39302,4
29652,7
18212,5
24454,4
29425,5
15600,6
28610,6
4608,2
27590,5
43379,6
7542,2
26278,5
26249,7
38689,8
8166,2
46767,5
1206,5
15265,3
4099,1
48469,8
11239,6
24864,6
9439,1
28235,9
15290,7
11702,1
22732,2
1809,6
3458,6
31472,7
34020,6
10615,4
14386,3
23434,8
3597,9
935,6
26629,2
44284,5
8205,5
6387,4
32780,5
45057,3
32700,7
22406,3
35456,0
14536,3
25929,2
14765,9
22458,0
15047,7
31682,6
16102,2
48697,7
29222,9
10414,3
39143,4
25115,2
5246,8
46036,4
16570,2
41287,6
36174,7
18833,3
21878,0
16332,1
42307,1
23372,3
7837,3
16832,8
1384,9
10294,5
184,1
138,2
13265,9
34350,4
23855,8
44342,6
40945,0
21930,0
19330,2
41497,3
43643,7
20051,2
39771,1
4002,5
12022,4
1870,4
41065,7
22878,6
28097,4
32662,0
25217,2
4415,6
47329,0
40337,6
10578,0
44365,6
42712,6
24745,0
2786,6
31210,9
33035,5
48951,2
35059,0
41564,5
6443,5
36855,4
34476,5
26862,3
36706,0
2095,5
13848,2
26260,3
4078,7
7950,6
40521,6
44323,3
27591,9
22353,6
23608,9
374,5
32979,1
25854,5
26210,3
4879,8
25469,6
31296,9
39488,4
17646,3
1502,1
15148,7
28367,6
31927,0
24938,9
26824,0
44756,5
805,3
23331,7
2814,7
10620,8
7157,5
25490,3
26637,1
20902,0
26871,5
49325,3
1221,4
6970,2
35061,5
41070,8
40355,0
26966,6
6219,8
38761,3
38953,4
39241,0
18690,4
12782,2
30593,4
45904,0
39102,1
