label,sentence1,sentence2,sample_index
1,"Three people standing near a door, with silly string cans.",Three people with silly string cans.,1013
0,A woman wearing black sunglasses stands outside of a building.,A man wearing eyeglasses sitting outside of a building.,1024
0,A Sooners football player moves quickly on the field as another player runs.,The player plays for Ohio State.,1049
1,A US Army officer is standing with his horse on a bright day.,The officer is next to his horse.,1057
0,A man and woman stand in front of a large red modern statue.,Some people are sitting down in an art museum.,1070
1,A scientist in a lab points to a computer screen while one of his co-workers looks on.,A scientist is operates a computer and other worker is watching,1086
1,A boy sitting behind the bushes.,A boy sitting.,1099
1,"A festival is going on right outside a lake, with several drummers in red shirts and a man on stilts playing the drums.",An outdoors festival with musicians playing music.,1113
1,A woman with glasses raised is staring with her mouth open and there is a man with a child behind her.,A woman is in front of a man and a child.,1121
0,A dog is running in the ocean beside the beach.,The dog is running and swimming.,1122
1,"Foreign folk dancers are dressed in outfits of bright lime green, red and white tops, lime green headbands and red, blousy trousers and open-toed specialty shoes while dancing in a city street, while spectators enjoy the show.",Foreign folk dancers are dressed in bright outfits while dancing in the street for an audience.,1138
1,Multiple blue umbrella tables where people are eating.,There are umbrellas at the tables.,1163
1,A man sitting on a subway.,A man is riding the subway.,1173
0,A group of young boys have their shirts tied up revealing their midriffs as a man in a blue shirt stands their looking uncomfortable and a woman next to him laughs.,Some boys are intentionally making a spectacle.,1175
0,A group of people sit and stand discussing yellow melons.,girl follows dogs,1178
0,Four men sitting in a room watching someone.,Four men are standing looking at food.,1180
1,Two little boys are playing together on the bed.,The boys are playing indoors.,1188
1,A young polo player wearing an orange jersey riding a horse.,a polo player rides,1191
0,"Four people sitting on a couch, in the center is a young woman in a black dress smiling at the camera.",Four people are acting on the set of a television show.,1197
1,A black and tan dog walking through the snow.,A dog is surrounded by snow.,1198
1,A man with a blue helmet and a yellow and black jacket is riding a bike in the woods.,"A man rides a bike in the woods wearing blue, yellow, and black colored gear.",1216
1,A group of small girls holding up painted glass cups.,The girls are holding painted cups.,1217
0,A woman is drawing at a table with a blue permanent marker.,A woman is drawing a dinosaur at a table with a blue permanent marker.,1222
0,A dog is running through high grass with a woman wearing red in the background.,The woman is in the high grass with her cat.,1225
1,A little girl climbs a fence.,girl climbs fence,1227
0,The black and white dog is herding the sheep.,The dog has no legs and stays on the porch all day.,1233
1,A man standing on the street with a large bag on his back and holding several shopping bags in his hands,A man is on a shopping trip.,1234
0,Two oxen are pulling a person through splashing dirt and mud.,The person is in the living room.,1238
0,A young woman plays on a swing set while trees sway in the background.,a WOMAN plays on a swing set while trees sway in the background and the rain goes away.,1243
1,A man and woman seated at a table together.,Two people are sitting together.,1245
1,A group of people stand below black and white patterned decorations.,The group is standing below some decorations.,1258
1,A group of adults and children gather around to plant a baby tree.,The people are planting a tree.,1270
1,A man in blue slacks addresses an audience and reads a piece of paper.,The speaker has blue pants on.,1271
1,Four older gentleman are outside sitting in chairs.,The men are outdoors.,1280
1,Four men are walking up a trail.,A group of men are walking.,1295
0,A man in a green shirt is skating on a railing.,A man in a red shirt skates on the sidewalk,1316
0,A woman standing outside on a sunny day looking at something wearing blue jeans and sandals and a tank top.,A woman stands outside because she's looking for her son.,1318
1,Barefoot girl in a pink shirt tackles the football equipment on the field.,A girl is barefoot and tackles the football equipment outside.,1337
0,Children at a religious ceremony looking around in surprise.,The children are in a youth group.,1341
1,Two Asian women in high heels walk down a dirt street outdoors.,The women who are walking on a dirt road are wearing high heeled shoes.,1360
1,A man in a lavender shirt holds a young child in his lap while holding a Dog book in his hands.,A man is holding a dog book in his hands,1363
1,"A concert band displays patriotism and talent, through dress, as well as their music.",A concert band is dressed in uniform and performing.,1375
0,Two men sitting on a couch in a room.,Two men sitting on a red couch,1385
1,An elderly man communicates with a man and a woman.,A human communicating,1408
1,A woman with a red sweatshirt is riding in a sailboat that is tipping over.,A woman riding a sailboat,1414
1,The rear end of an animal whose front end is underground.,The butt of an animal,1418
1,A girl wearing a pink and black shirt and jeans fixes her hair before walking up the stairs.,A person with a shirt,1433
1,"A man wearing a light blue shirt, white shorts, blue shoes, and blue wristband and headband is playing tennis.",The man is dressed in blue.,1444
0,"On a hot day, three small kids sit in a big container filled with water.",Fourteen adults all share a single glass of water.,1449
0,A blond Caucasian woman in a blue shirt wearing a straw hat.,A blond black woman in a blue shirt wearing a straw hat to goto the park.,1456
1,Three performers at a show.,Three people playing together at the show.,1458
0,Two soccer teams are playing a game in a stadium.,Two soccer teams are competing in a championship.,1472
1,A group of people white water raft on very choppy water.,a couple was there,1473
1,A small girl is sitting in a highchair with a spongebob toy.,There's a girl on the highchair with a SpongeBob toy.,1480
1,A man is kissing the forehead of a baby that is lying on a couch.,A baby lying on a couch gets kessed by a man.,1483
1,Men playing in a soccer game in front of a crowd.,The men are playing a sport.,1503
1,Two tired children rest on couches at an art museum while the adults around them view the art.,Two kids and adults are in a museum.,1509
1,A brown dog swims and carries a brown object.,The swimming animal has something in his mouth.,1513
1,A group of children listening to a teacher read a story in the library.,Children listen to a teacher read a story.,1531
1,A man sings into a microphone on a stage.,A man is singing.,1538
0,baby being fed food on a spoon,crying baby,1574
1,Many people are dancing outside at night under hanging lights.,People are dancing.,1579
0,a construction worker is frowning with a yellow vest,a construction worker is frowning with a tight yellow vest,1587
1,The kayaker is going through rapids.,The kayaker is on the water.,1588
1,An elderly woman giving her daughter a hug.,A woman embraces her child.,1598
0,Band performs at outdoor event.,Band refuses to perform at an indoor event.,1631
1,Two asian men are inspecting baggies of fish in water that are for sale.,Asian men are inspecting fresh fish that is for sale.,1644
0,A man wearing japanese clothes shoots an arrow at a target.,A man drinking soft drink,1645
0,A girl does gymnastics on a balance beam on the beach with an amusement park and people in the background.,Many people are watching a girl perform gymnastics on a balance beam at the beach.,1673
0,A girl swings her little brother around in a courtyard.,A girl cannot see her feet.,1679
0,A man wearing a blue shirt and a plaid cloth wrapped around his waist is trying to obtain something from a tree by using a long pole.,A man wearing a suit stands by a bush.,1690
1,Three people are walking down a dirt path.,Three people are walking outdoors.,1738
0,A baseball player trying to reach first base by beating out the shortstops throw.,A Braves player runs for first base.,1750
1,People in matching shirts are rowing boats while others are on a path with trees.,People in matching shirts are rowing boats,1759
1,"A red rally-car is making its way through a muddy part of the race course, as photographers look on and take pictures of the vehicle.",The rally-car is going to be dirty,1761
0,A lady and a man kneeling down holding a string while another lady looks at them.,Two people are measuring something while a third watches.,1765
1,A woman in red overalls stands on sidewalk.,A woman in red clothing stands on the sidewalk,1793
0,A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,The  young man is looking to see if dinner is ready yet.,1802
1,A brown fluffy dog lays in the snow with its green ball.,A dog is laying in the snow.,1824
1,"Three people playing rock music, one of them is wearing a hat and a black pants with a black t-shirt and singing and playing the guitar.","Out of three people playing music, one with black shirt and pants, playing piano.",1860
0,An old man playing the violin while sitting down.,A man is taking a nap.,1874
0,A man is fixing another man's jacket.,The man is helping a woman zip up her dress.,1889
1,Three women in headscarves examine a camera.,Three women are looking at a camera.,1897
0,Little girl is playing on the wet sand of a beach.,there is a hurricane,1905
0,A man in a hat is sitting next to a little boy and next to a metal bucket.,A man is sitting on top of a metal bucket.,1907
1,About 16 men dressed in police uniforms are gathered in the middle of a city street.,The policemen are outdoors.,1926
1,A group of 15 men and women in light weight clothing congregate near a street corner at an intersection in a city with large buildings and trees.,Men are on a street corner in a city.,1937
0,A child holds a pink kite in the middle of a pedestrian walkway while a man in a pink shirt and blue pants walks in the background.,A man is looking for a little girl holding a kite.,1953
0,Five guys are sitting on a stage in front of two green tents behind a Boy Scouts of America banner.,There is a group of five women sitting on stage for a Girl Scouts of America meeting,1961
1,People with umbrellas walk down a busy street.,There are people outdoors with umbrellas.,1979
0,"A fun, well-lit shot of a house party with three people dancing with glowing wristbands and light sticks, and four others talking in the background.",Three teenagers dance with glow sticks at a party while their friends are watching and talking behind them.,2017
1,Toddler boy in a red hat holding on to some railings.,The child is adjacent to a wall or some other surface.,2028
1,A blond woman walks by artwork.,The woman is blonde,2059
1,One climber is sitting on the rock overlooking the ocean whilst another climber is on her way up.,Two climber enjoy the day outdoors.,2075
1,"A young boy runs down a field, wearing a name tag.",There is a boy running outdoors.,2086
0,A gathering of people is viewed under a tent listing a Northern Michigan Regional Wine & Food event.,A group of friends share a plate of food with some wine.,2102
1,Two dogs tussle in the snow over a tennis ball.,Two dogs tussle in the snow.,2104
0,Two women doing house cleaning.,Two women are drinking coffee.,2115
1,Two sumo wrestlers competing in a match.,There is a match with two sumo wrestlers.,2158
1,Two greyhounds race,two dogs are running,2170
0,A young man is doing a skateboarding trick while two guys take pictures and another is riding a scooter.,The young man rides through town on his bicycle.,2174
0,A black and brown dog with a red ball overhead plays in the grass.,the dogs are sleeping,2181
1,A college baseball player runs the bases while a pitcher throws.,The people are playing baseball.,2196
0,A skateboarder does a kickflip along the train tracks.,A skater does a trick in the summer.,2197
1,Line of women in white dresses holding red flowers,There are women in dresses holding flowers.,2214
0,A man in a red striped shirt is picking up food off of a rock.,A man is eating a rock.,2243
0,A boy wearing a blue life jacket is holding onto the side of a green boat.,A boy wearing a life jacket is holding onto his little sister in the ocean.,2255
0,A worker arriving at the job site.,The worker arrives at home.,2256
0,The horse gallops around the field.,A horse walking down the road.,2272
0,Two chicken statues outside of a restaurant.,The chicken statues are dressed to go out to eat.,2275
0,A hand holds a pencil over a page of sheet music.,A foot holds a pencil over a page of sheet music.,2276
1,Two people sitting on the ground are repairing a bicycle on a sunny day.,The people are sitting.,2281
0,A man dressed as a clown and a young man wearing sunglasses pretend to ponder something seriously.,The clown and young man ponder something together.,2286
1,A man in orange pants and a ponytail is free climbing a rock face.,There is a man climbing a rock face,2301
1,The bull throws the rider in a rodeo.,The Rider tries to stay on the bull at a rodeo.,2305
1,People are going about their day in a city.,People are living their everyday lives.,2317
1,A masked man carries a rocket propelled grenade over his right shoulder while walking down a street.,A man is carrying a grenade,2322
1,A man is clapping in a room filled with people.,A man is making noise.,2337
1,A man is inline skating in front of a wooden bench.,A man is skating.,2338
1,A little boy and a little girl playing in a fountain.,Two kids are playing in a fountain.,2345
1,People are learning to cook and enjoying the results of what they have done.,People were cooked something,2351
0,Two men in green t-shirts are standing by blocks of wood.,The men are getting ready to karate chop the wood.,2369
0,"Two little girls, sitting on a brick wall, sharing at a book.",Adults are singing.,2386
1,The young Anderson player is attempting to shoot while his opponent and teammate look on.,The Anderson player is shooting while people look on,2422
1,An elderly women buying shampoo and conditioner at a store.,A woman was in a store.,2437
0,A man skiing through a wintry wooded area wearing a red jacket.,A man is skiing with his family.,2442
1,A German shepherd is showing its teeth as it growls at another German shepherd.,A dog growls.,2443
0,A boy in a blue hat and a yellow backpack is carrying a box while walking down the street.,A boy has a light blue hat.,2456
0,A flock of birds flying over a shoreline.,A flock of birds are flying south for winter.,2472
0,Two children playing in the now and rolling it into a large ball.,Two children enjoying a hot chocolate inside are watching the snow.,2485
1,Two green bay packers hi-five to celebrate a touchdown.,Two football players celebrate.,2494
0,Two blond children are asleep in a bed facing each other.,The kids are siblings.,2514
0,A man using a metal detector walking on the beach as people are in the water and on the beach.,A man is using a violin.,2523
1,A man mountain biking and performing dangerous tricks.,A man is performing stunts on a mountain bike.,2526
0,A California Golden Bear quarterback falls to the ground after he throws the ball to his receiver who is pursued by the Stanford defense.,The game winning pass for the Golden Bears,2539
0,An old man walking a ferrett through the street on a leash.,A man is taking his pet ferret to the park.,2561
0,A young boy with black hair and tie-dyed shirt and jeans and an older man balding with a long-sleeved dark shirt and jeans working on lawn equipment.,A older man has a full set of hair,2564
1,A boy and a girl wearing blue are standing on a sidewalk facing opposite directions.,There are two people standing on a sidewalk.,2571
1,A carefully dressed you boy is nonverbally communicating with some in front of him.,A smartly dressed young boy is talking with someone through his body language.,2575
0,Several people are eating lots of food.,They are having breakfast in bulk amount.,2579
1,A group of children sitting down and holding basketballs on their laps.,The kids were holding basketballs on their laps.,2585
0,A man balancing on one hand on a mat.,Nobody is balancing,2587
0,A man in a swimming pool holds a smiling boy in a flotation device.,A man tries to prevent a boy from drowning.,2631
0,A man with a tan hat and jacket is fishing in green waters.,A man is grilling fish for dinner.,2633
1,Cameramen and other men in orange hard hats stand atop a platform overlooking the wide open vista.,"There are a lot of men, some in orange hard hats and other with cameras standing on a building platform",2640
1,Two attractive women stroll down a crowded brick street at night.,Two women are walking down the street.,2642
0,"A person dressed in a blue coat is standing in on a busy sidewalk, studying painting of a street scene.","A person is naked, sleeping in their bed.",2665
0,An emergency worker is looking out the window of a moving vehicle.,An emergency worker is sleeping in the vehicle.,2677
1,A little girl gets in to a pool.,A kid gets into a pool.,2679
1,A white clad rider atop a horse jumping over a series of poles.,a rider is riding a horse,2682
0,A man playing with a small child in a pool.,A man is sleeping.,2684
1,"Older woman in yellow jacket, holds sign saying ""DOWN AND OUT"" in urban area.",The old woman is holding a sign.,2686
0,A choir singing to the congregation in church.,a group of friends singing together,2694
1,Women standing outside to use the potty.,Women are standing outdoors.,2708
1,"Football players in blue and yellow uniforms, with orange numbers, are trying to keep the ball from the approaching players, dressed in white uniforms with red numbers.",Several players near a ball wearing different colors.,2722
1,"A young woman smiles as she shoots a gun at an indoor target range, as an older man looks on mirthlessly.",A woman shoots a gun indoors.,2727
1,Two men are on a beach bending down with one foot and one arm in the air at the same time.,Two men on a beach,2747
1,People are having occasion and they are eating.,People are eating together.,2754
0,A woman in a white jacket talks to a man in a gray jacket.,A woman talks to another woman.,2760
1,A police force donned in full gear are crossing the street.,Men in uniform are walking to the sidewalk.,2762
1,A man with a blue breathing mask and bandanna sitting in a chair outside a tent.,Someone is sitting on a chair outdoors.,2773
0,The boy with the skateboard is taking a break.,The boy wears a helmet.,2778
0,Two men on the beach attempting to throw pillows into targeted holes.,Two friends are having fun on the beach.,2794
1,Two young children dressed in winter clothes ride their toy sleds down a small hill.,Two children ride their sleds.,2812
0,A woman hangs upside down from her leggings.,A woman hangs upside down on a tree from her leggings.,2815
0,a boy is aiming a bow and arrow at a target.,The boy is shooting a rifle at a deer.,2828
1,A brown dog playing in the snow.,The dog is outside.,2831
1,A man is walking along a sidewalk outside a store.,The person is alone on a sidewalk.,2876
1,The brown dog dives backwards to catch the football.,The dog is catching a football.,2881
0,A woman whose head is not visible walks in front of a bus with an advertisement on its side.,The advertisement has a similar looking woman on it.,2903
1,An older man and girl are cutting wood together.,two people are chopping up a tree,2950
0,Two men in orange vests moving a heavy object sown some stairs.,Two men run through a field.,2955
1,"People walking past a sign that says ""I heart NY.""",The people are walking outdoors.,2956
1,Girl standing by a grassy knoll with a sign indicating location.,The girl is outside.,2970
0,"Four cyclists, three of the in-line and one to the side, are cycling down the track.",bicycle riders going to the store,2984
0,An older man gives verbal instruction about handling owls to a young boy in a clearing in a park or wooded area.,An older man doesn't give verbal instruction,2985
1,A woman with blond-hair in a fuchsia top is signing a poster.,There is a woman with a poster.,2994
0,A group of children and adults are riding a carnival ride.,Adults ride carnival rides alone.,3006
1,Man in camouflage shorts bending over red and black air compressor.,A man is standing over an air compressor.,3010
0,a girls laying down at the grass,girls laying in the grass on a hot summer day,3020
1,Young boy next to a bike that's turned upside down is handling a socket wrench set that is set next to the bike.,Young boy near a machine with two wheels which appears to be upside down is using some tools.,3024
0,A man jumping onto a platform.,A man jumps on stage to meet his favorite band.,3034
1,A man in a green shirt rakes beach sand while another man follows behind trying to videotape the first man.,Someone is wearing a green shirt.,3037
0,A white and red firetruck with various firemen is parked near some green trees.,A firetruck is parked near the scene of a small fire,3048
1,Four males on a stage playing various instruments.,They are playing music.,3050
0,"Five men are riding in mini-race cars, wearing helmets and racing uniforms in a variety of colors.",The men are in the last lap of a car race,3060
0,A man in a blue and yellow jacket holding a religious sign stands in a street with people behind him on the sidewalk.,A church leader protests in the street holding a sign with his congregation with him.,3068
1,A yellow truck is standing on a busy street in front of the Swarovski store.,A yellow truck is standing on a street.,3076
1,Little boy dressed in blue wearing cleats.,A child is wearing cleats.,3078
0,A basketball player in white is trying to defend against the player in black who is dribbling the ball.,The basketball game will determine who wins the competition.,3086
0,A man using a tripod is taking a photo of another man.,A sad man using a tripod is taking a photo of another man.,3106
1,A group of young people sit on the ground and look at the camera.,A group of people sit on the ground and look at a camera.,3111
1,A young man and woman grill meat outdoors.,A man and a woman are grilling meat.,3117
0,"One man in the hole of a tire in water, and another man getting up from the water next to him.",The men are trying to stay cool.,3121
0,A rock band is performing a set on stage.,The band Rush playing their favorite song for an audience.,3123
0,A white dog runs in the surf with his mouth open,A white dog is running to its owner.,3135
0,Man in red shoes and red and white print shorts posing in front of rocks by water.,A guy is posing so his friend can take a photo.,3155
0,a shoe shiner waits for customers.,A shoe shiner is closing his business for the day.,3176
0,A girl in a sports outfit balances a soccer ball on her head.,A girl in a sports outfit balances a small soccer ball,3184
1,The baby boy is playing the snow.,the boy is playing,3206
0,Two soldiers at an event center are watching a woman in a red shirt do push ups while another soldier leans over here.,The woman is alone in her bathtub at her house.,3207
0,Two women wearing sleeveless dresses are dancing.,Two women are wearing comfortable dresses.,3216
1,Five men stand around a bonfire with log benches around it.,Five men stand around a bonfire,3226
1,A shirtless man is riding a motorcycle.,The man is riding on a motorcycle.,3233
0,A redhead holding up a battle axe in a snowy field.,A viking holds a battle axe.,3237
1,Three large black dogs are playing on the shore near the ocean.,Some dogs are outside.,3238
1,The child is sitting on the street playing with a red toy.,A child is on a road.,3256
1,"A well lit room, with three glasses on the table and two plates.",A table is prepared for a meal.,3287
0,A group of men is eating pizza in a restaurant.,Men are eating pepperoni pizza.,3293
0,Three women work together at a table scattered with bottles and bowls.,Women working through the night with cereal and beer.,3296
0,Several different colored dogs running in a snowy field,the cats slept on the bed,3297
0,A man wearing a yellow safety vest watches other workers on machinery.,The man is a basketball coach.,3310
0,"Three boys are posing for a picture, one of them making a silly face.",Boys pose as their father takes a snapshot.,3326
1,"An older man with a graying beard, possibly a homeless person, sleeps on the grass in front of an ancient tree in a public park.",The older man has a graying beard.,3329
1,A brown white dog shaking water off.,The dog is wet.,3332
0,A young boy jumps off a rock in the forest,The boy is walking into the drug store.,3334
0,A man in an orange tank top is running down the road with a line of people standing on either side of him.,The people are watching a race that the man is running in.,3350
0,A man in a bright green shirt and sunglasses is riding a bicycle through the streets whilst drinking a latte.,He bought the latte from starbucks.,3360
0,There is a dog with a Frisbee and a dog jumping up to get a ball in the green grass.,The two dogs are on their leashes walking home.,3369
1,A little boy with black curly hair sitting in a blue chair that is on the sidewalk.,A boy is sitting outside.,3391
0,Street vendors talk to each other while others walk by.,The vendors were closing shop.,3411
0,"A man in white shirt and blue vest is playing a large wooden pipe, with mountains and trees in the background.",A women combs her hair before a date.,3413
1,A young boy plays on a merry-go-round.,A child plays on the playground equipment.,3417
1,A pelican in mid-flight above a group of pelicans.,A group of pelicans are flying.,3419
0,The Maryland Terps marching band performs at a football game.,A marching band practices in an empty stadium.,3420
1,A group of people in what appears to be traditional Scottish clothing are pictured midair during some kind of dance.,A group of people took a picture.,3430
0,A man is playing with two dogs in his yard.,A woman is feeding the birds.,3432
1,A man aboard a red train helps a small child onto it while another person tries to get on.,A person and a vehicle.,3452
0,"A man is standing next to a woman, with his arm around her waist.",She is sitting in his lap.,3461
1,A boy wearing an orange shirt and brown shorts is jumping.,A kid is having fun,3495
1,Two middle-age men with blue shirts talking.,the men in navy polos were discussing things.,3497
1,A woman and child walking by a building.,A woman and a a child.,3505
0,A woman is holding her baby in a hospital room.,The baby is sleeping in an incubator.,3517
0,Two people are sitting across a table from each other in the middle of an empty stage surrounded by people and lighting equipment.,Two people are putting on a play.,3538
1,man in red shirt is sitting next to fruit that is for sale.,A man is sitting next to fruit for sale.,3539
0,A kid wearing a yellow shit sits on a swing.,The kid is running.,3541
