label,sentence1,sentence2,sample_index
1,Two people on dirt bikes jumping dirt ramps with several people in the background.,Two people are riding dirt bikes.,104
1,The man in the glasses is working on a laptop computer.,A person with a laptop.,105
0,Two workers help customers at the Sonoma Artisan Sourdough Baker stand.,The bicycle salesmen sell the women used bicycles.,106
1,A group of guys working together to build something.,There are guys.,108
0,A man with glasses and a green beanie falling asleep on the subway.,The man missed the subway,114
1,Two kids eat corndogs outside.,The children are snacking.,116
0,A young boy is walking across a pipe that runs across water.,The boy is on a sewer pipe.,126
1,Two people look at a view.,There are two people.,134
0,A man smokes a cigarette through a dusk mask while sitting in a chair.,the man doesnt smoke,136
0,"Observers behind a metal street barrier, watching a car race as the cars go speeding by.",The fans can easily reach the race track.,138
1,"A person in two hooded sweatshirts, one striped and covering his head, and jeans stands facing a wall with graffiti on it.",a person in sweatshirts,139
1,A bride and groom are standing on a walkway looking at a body of water.,a couple look out over the lake,146
0,Three sailboats float on calm water in front of hills and palm trees.,A couple of boats being disposed of at the junk yard.,147
1,three woman talking under an overhang.,three woman talking,150
1,"A carver bent over a statue holding a chisel and a carving hammer of sorts, wearing a black work shirt and safety goggles.",The carver is holding a chisel.,154
0,A asian man dressed in a red suit is playing on stage with his eyes closed.,the man is naked,155
1,A man sells goods in the street,A man is outside,156
1,A younger couple sitting closely to one another while enjoying a 3d flick.,A young couple watches a 3d movie together.,159
0,I man with a covered face burning an israei flag in front of a crowd.,A man is arrested for burning the American flag,160
1,A large group of asian people are crowding around some sort of float at some sort of festival.,More than one Asian person is outside at an event.,161
1,Beautiful girl opening a Christmas present with two dogs at her feet.,Beautiful girl opening a Christmas present,162
1,A female figure skating in a black leotard.,A woman is ice skating.,163
0,Two teenagers playing in a big hallway.,Two teenagers are playing a physical game.,164
0,A man in a kayak is holding his paddle up high.,A man is in a car.,167
0,"Man with old movie camera and equipment, all in gold, being approached by a young child in a blue coat.",A kid approaching a man with camera equipment to ask a question.,170
0,Girl throws a red bowling ball down the lane at the bowling alley.,A girl watches her bowling ball head for the gutter.,173
0,A dark-skinned man with a mustache is sorting something on a deck.,A man is organizing some candles.,176
1,A Mexican man rides on a cart pulled by a donkey.,There is a person in a cart that's being pulled by an animal.,177
1,"A person rollerskating while wearing knee-pads, helmet, and wrist-guards.",A person with safety gear is skating.,178
0,Two female street performers playfully interact using a ball as a prop.,Two women are trying to make money by playing a show.,183
1,Two men sitting down outside and looking at a magazine picture of a woman in a bikini.,Some people are looking through a magazine.,187
1,Cement truck with a yellow mixer parked in front of a building.,A truck is next to a building,189
1,A man wearing a black shirt sings in a band.,The singer at the concert is wearing black.,190
1,Two small dogs play on the lawn.,Two dogs play on the lawn.,196
0,A brown and white dog is leaping over a log near water in the snow.,The dog is sitting near a fireplace.,200
1,The middle of a bike marathon.,People on bikes.,203
1,A man plays with a blond toddler in a backyard with brown grass.,A man is playing with a baby in the backyard,205
1,"An overweight man sits outside a bistro, smoking a cigarette.",A man that has a BMI that is higher than 25 is smoking.,210
0,elderly asian man and woman sit on the ground with there baskets.,There is a married couple sitting next to some baskets,211
1,Man with red coat and pointy hair is blowing on a kazoo on stage.,Man with bright jacket playing on stage.,212
1,A man on a yellow surfboard rides an easy wave.,A man is surfing.,214
1,"All the people sitting on the subway are reading, except for one man who is checking his phone.","A crowd of people are sitting in the subway, most of which are reading.",216
1,1 man riding a bike through the country.,A human is riding a bike.,217
1,A woman with a camera looks out over rolling hills.,A woman is outdoors with a camera.,219
0,A gray dog is in grass.,A dog walks in the living room,223
0,"A group of soccer players on a field, one team wearing black and blue uniforms, the other, red and white.",The players are on the bus.,225
0,A man wiping the snow off his car with a large brick house in the back.,The man is trying to use his car to get to work.,226
1,People sitting on a rooftop looking out into the water.,People are looking across the water.,227
0,People are standing in a room with a television that has a picture of a boat on the water.,A family watching Gilligan's island,228
1,A woman jumping in a desert like area.,A woman is jumping up and down.,229
0,A young man in blue and one in burgundy are in a wrestling competition.,the rocks were hard,232
0,A young black man is having a conversation with a young black woman from his balcony.,The man and woman are brother and sister.,233
1,A crying man looking at a motorcycle and another man in jean shorts sits in a white plastic chair in front of a bungalow store open for business.,Two man sitting outdoors near a motorcyle.,234
0,A woman wearing a green shirt is attending cosmic bowling at the MonsterBowl.,A woman in green shoes leaves the bowling alley.,235
0,"A man wearing a white cap, sunglasses, and red vest is playing a gold sousaphone.","A man, completely nude, plays a gold sousaphone.",243
0,"A man, in red and black striped clothing, is sitting on a diving board, with a yellow hat on.",A man is sitting on a diving board and whistling.,245
1,Two ladies are selling fruits and produce on the street.,Two people are selling fruit.,247
1,Two women wearing sunglasses are standing by the side of the road and the one wearing a skirt is holding up a stop sign with the word eating taped to it.,A sign is being held up.,251
0,A man in a hard hat stands beside a ladder.,Construction worker about to climb a ladder to fix an electrical problem.,252
0,A girl is sleeping on top of a book in a library full of books.,A girl falls asleep in her bed.,255
0,A young man is taking pictures of two friends next to the ocean.,Two people posing for a photo shoot.,260
0,The black cup sitting on the black saucer resembles a top hat.,the cup is red,262
0,"A young child plays with a hose in a field with another child, and two adults.",The children playing are siblings.,266
1,A woman wearing a blue sweater and purple leg warmers is painting her toenails.,A woman in comfortable clothes is making her toenails pretty.,267
0,A woman with a head covering and traditional clothing is reading into a microphone from a piece of paper.,The woman is speaking into a megaphone.,268
1,A man with a white shirt and tattoo sits inside an ice cream stand covered with pictures of delicious treats.,A man sits inside an ice cream stand covered with delicious treats pictures.,271
1,A person attempting a stunt using a snowboard and some wooden pallets while it is dark outside with snow on the ground.,The ground is white.,272
0,"Three men, two wearing yellow suits, are looking in the back of a car.",Three men breaking into a car.,274
0,A bunch of women in a library with kids.,The women are in a spa.,282
1,"People walking on a platform at a train station, with informational signs overhead.","The people are not in private, they are out in public.",283
0,Skateboarder on a rail.,Ten skateboraders,284
0,An older man running water over red tarp.,A woman waters her flowers.,287
0,A man sits in front of his laptop.,The man is playing a computer game.,293
1,A little girl grasps her hands while sitting on a green and white striped towel in a grassy field.,A little girl sitting outside.,296
1,Two young children are lying on a porch in sleeping bags.,Two children are in bags.,298
0,A tan curly-haired dog jumps in the snow with a stick in its mouth.,A puppy is playing fetch.,299
1,Two cheerleaders dressed in black and pink are posing with one leg held up.,Two cheerleaders pose with one leg up.,300
0,A middle-aged woman is repairing a part under the hood of her car.,A woman is a professional mechanic.,302
0,Two men on opposite teams playing basketball.,Two baseball players shaking hands,306
0,A baseball player hitting a home run.,the cat eats sheep,308
1,sleds sled down the street,Sleds move down the street.,309
0,A family sits down at a table to play a board game together.,A family is having a game night.,314
1,A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle.,A man wearing white is holding a rope near a bicycle.,318
1,A woman in a blue shirt playing a wind instrument.,The woman is playing music,320
0,A sky-view of men digging a hole through concrete.,A drone films the scene below.,321
1,A girl taking a picture of another person taking a picture.,A person is taking a picture of another person doing the same.,323
1,Men gather around a basket full of fresh fish as another man lifts the largest fish in the air.,Some men are viewing fish.,325
1,A boy rides down a slide into a small backyard pool.,There is water in the pool,329
0,A man lays on the grass in a field and reads a book.,A man dancing on the streets.,330
0,Large skillet full of soup boiling over an open campfire and woman rummaging in a cardboard box in background.,A pot of soup is boiling over a stove,331
1,A small child with brown hair is partially enclosed in dead leaves.,A child is laying in some leaves.,332
1,Three women in a room drinking and having conversation.,There are drinks in the room.,333
0,A group fathers in folding chairs and drinks some beers in the backyard.,The fathers likes each other.,342
1,Two dogs running down a dirt road.,Dogs are off their leash outside.,345
0,A man is sawing some objects and there are a lot of sparks.,A man is gathering firewood by sawing them..,347
1,"A man looked very small, as he walked along the ancient building.",A small man outside.,349
0,A woman lying down on a skateboard knocks down some rainbow colored bowling pins.,A pretty woman lying down knocks over some pins.,352
0,A blond woman in brown is selling shrimp.,A man is cooking squid.,354
0,"Five men, one wearing a white shirt standing on something, hanging up a picture of a child.",A man in a black shirt hangs a picture.,356
1,The surfer wearing the blue suit on the colorful surfboard is catching a wave.,The surfer is on the beach.,358
1,A professional wheelchair race with a clear leader in lane 6.,a professional wheelchair race,361
0,"Hooded women at event, one seated next to a table with large glasses on it.",The woman are at a renessance fair.,366
0,A German Shepherd walks at the beach with an orange Kong toy in its mouth.,A German Shepherd plays following a swim.,372
1,A man wearing a sunhat and carrying a rucksack poses on the side of a desert hill.,A person posing in the desert.,378
1,"A little girl in cuffed jeans, a long-sleeve pink shirt and no shoes is sleeping on the sofa.",A child dozes on furniture.,381
1,A lone hiker with a red backpack walks down a cobblestone path.,The hiker is alone on the trail.,382
1,"An Asian chef is in the foreground, working over a steaming grill while a younger man is behind him.",A chef is preparing food on a grill near a younger man.,384
1,A young child wearing a mask at Ivars.,A child being playful,387
1,A young Oriental girl in a pink and gray striped shirt nibbles at a strawberry as she looks to her right at something behind the camera.,An Asian child eats a strawberry as she looks to the right,388
1,Female child walking on the beach wearing an elmo shirt.,Female child walking on the beach,390
1,A very young boy is looking at a piece of candy.,There is candy near the boy.,398
0,A boy and a girl playing in the pool on a sunny day.,It is clouding and storming.,401
1,A bicyclist is in midair on a cloudy day.,A person is riding a bike.,404
0,A man in a helmet is riding a bike.,The man is not wearing any protective gear.,406
0,A girl and a little boy are looking through a camera.,adults at work,407
1,A man in a kitchen is frying breaded food in a cast iron pan.,A man cooks.,408
0,A person in a yellow top and green shorts stands in a field by a soccer goal.,A person is running and playing soccer.,409
1,Woman stands at a table full of vegetable produce.,A table full of produce and a woman.,410
1,A young woman with blue jeans and a black tank top is walking down the sidewalk screaming and clutching her chest.,There is a human on a road.,412
0,"Several men in gray collared shirts walking down the street, three of which are playing bagpipes and one a drum.",The men are shirtless,414
1,A man leaping from a rocky hill.,The man is outside.,415
0,Two women and a young man play a game around a table.,Everyone is watching a movie.,416
1,The drag racers take off the starting line.,The racers are in cars.,419
1,"A man wearing a white shirt, gold cross, and a cowboy hat is standing in front of a roller coaster.",a man stands in front of an amusement park ride,420
0,A group of Jewish people waving flags in order to celebrate their religion.,There are people waving white flags surrendering.,425
0,A girl with pink hair is brushing herself.,A girl with pink hair is painting her fingernails.,429
0,Two men in yellow safety vests and hard hats are working on a piece of heavy machinery.,Two people building a house,431
0,"A night shot of people gathered around a sign that says ""We Are Demanding"".","A night shot of people gathered around a sign that says ""NO SMOKING"".",433
1,Two dogs are playing tug-of-war with a blue object in front of a building.,Two dogs are playing outside.,435
0,A man working on a brass pot on the ground.,The man is working at a table.,438
1,An elderly man looks through a camera on a tripod during a trip to the mountains.,A man has a camera.,439
0,A man in a yellow jacket takes a picture while leaning against a car while another man works on the car on the opposite side.,Two men are talking about a car.,440
0,A surgeon performing surgery.,patients are standing in hospital,442
0,"A dark-skinned man in traditional African garb stares into the camera, his right eye appears to have a cataract.",A man is attending a party.,443
1,A woman carries a bag with bright pink lettering.,A person carries a bag with letters on it.,447
0,A man with brown hair is playing a guitar.,the man has brown hair,449
0,"A man with short, blond-hair stares at a cement mixer.",The man is making his way up a large ladder.,450
1,An old monk inspects a golden relic.,A religious person looks at a holy object.,453
1,Chefs prepare food for patrons of a sushi restaurant.,Food is being made for people.,455
0,This small boy is eating color ice creme in the stick.,Person eating ice cream.,456
1,A woman in a yellow jacket holding a red umbrella.,There is a brightly dressed woman.,465
1,A man with his shoes off is sitting on a rug.,a person sitting.,469
1,Four men and a woman stand in a colorful temple.,people are standing,470
1,Two boys with no shirts on wearing blue crocks stand on a rock.,two boys are standing,471
0,A shirtless man and woman are holding each other while standing in a pile of leaves.,A man and a woman holding hands as they walk up the stairs.,474
0,A man with glasses is holding a very young infant.,a man is slapping a baby,477
0,A couple is kissing on a bridge.,A couple fights outside a restaurant.,478
1,Motorcycle racers take a sharp turn.,bikers taking a curve,479
0,Three firemen wearing yellow suits one pointing up.,four firemen are buying groceries.,481
1,Two people stand on the steps of a large outdoor set of stairs made out of stone.,Two people are standing on stairs.,483
1,"A person paints a photo of a dog, based on a photo of a dog.",A person paints a dog based on a photo.,484
0,A teen boy is looking in the mirror with his entire face covered in shaving cream and is shaving his cheek.,A grown man fixes his long beard in the restuarant window.,485
0,A man in a black shirt sitting at a table with an open Apple laptop in front of him.,A man is working at a table.,486
1,A person standing outside an old building with headphones on.,A person is near a building.,488
0,A motorcycle is lying on the ground near a fire engine.,This motorcycle will never roll again.,490
0,Man taking a break under a umbrella leaning against truck.,A man rests under a truck.,492
0,A boy riding his scooter with sunglasses on.,a man falls off a scooter,493
0,people dressed in green and white dancing,People dancing during a St. Patricks day parade.,496
0,Two guys gather around a table with two girls while drinking.,The two guys are drinking while the girls are gathered by the table.,501
1,Two women carrying grain on their head.,Two women use their heads for transporting grain.,504
0,A boy kicks a blue ball in a room.,A boy is playing by himself.,506
0,three dogs on a beach looking at a red ball in someones hand,Three dogs are playing at the beach.,507
1,Three young men are resting on a bench near a food stand while other visitors or shoppers are passing close by.,They are sitting down.,510
0,An artist adds painted decorations to a van.,The artist has been hired to paint.,511
1,There is a middle-aged lady who is performing with 2 fans in her hand and a lot of makeup on her face.,The woman is performing.,512
0,A bearded gentleman sleeping propped up.,A man is sleeping laid out in his bed.,516
1,A boy with a cap and a blue tee is joggling three balls.,The boy has three balls.,517
1,A man wearing a red hat and holding a fake pistol talking to a girl in a large hallway.,There is a man and a woman.,518
1,A person walking down a street.,The person is on the street outside.,519
0,Man setting up a white tent.,A man has a tent in the woods.,526
1,"Two men share a conversation in the middle of a park, behind a short fence.",Two men are talking behind a short fence about different topics.,527
0,The girl in the jacket is on the cement with a sucker in her mouth and a bike to the right.,The girl is about to ride her bike.,529
0,A boy wearing dark clothes is lying on a red blanket at the opening of a tent.,A boy is waiting on the circus performace to begin.,532
1,A man wearing shorts but no shirt works on a sand sculpture at the beach while two people buried in the sand watch underneath a blue umbrella.,a man with small shorts watching others,533
1,A young baby crawls across the wood floor towards the water bottle.,A baby is crawling,534
0,Multiple walls and decks filled with different kind of writings.,A swimming pool is full of water.,535
1,A young kid is jumping in a puddle.,The child is jumping in the puddle.,536
0,Four male musicians and one female musician are playing instruments outside a house.,Five people are sitting inside.,542
0,A city street is illuminated by lamps at night.,A city street is dim with no working streetlamps,543
0,"An African American woman braiding another African American woman's hair, while sitting in a white chair.",The woman sitting in the chair is braiding her own hair.,544
1,People taking photos with camera.,Individuals taking pictures with a camera.,547
1,A child is holding a colorful object and overlooking a crowd of people while sitting on the shoulders of an older person.,A child is sitting on the shoulders of someone older than them and near a crowd of people,548
0,Three monks walking in what looks to be a foreign country in appropriate black robes and sandals.,The monk is asleep in the middle of the disco floor.,550
0,Two boys kick around a ball in a meadow.,Some children are playing soccer outside.,552
1,A nurse speaks to the crowd.,The nurse is talking.,553
0,A trials biker doing a stunt on a graffiti-filled wall.,The man is on a boat.,557
1,A woman sits on a green bench while reading a book.,A human sitting,561
0,Two boys are sitting on a bench while one eats ice cream.,The two boys are eating carrots together.,566
1,A little girl in a pink skirt is climbing a tree with other children.,Some children are playing outside.,568
1,Three people pose with their political signs out in public.,Three people are in public posing with their political signs.,571
0,A group of men are filming in a dingy street setting.,A group of men are playing an arcade game.,572
0,Two men not looking at pictures.,Two men looking at pictures.,574
0,A man wearing a green shirt and khaki pants and sandals is looking at a row of meat hanging on ropes.,The man is looking at fish.,578
1,A man in a hat is posing for a photo with a white donkey pulling a wagon.,A man is outside.,580
0,"A group of nine people viewing a city, from an observation point, while some take pictures.",There are only 3 people.,581
0,A young boy poses for the camera at an amusement park while riding a ride.,A boy is surprised by the camera photo as he is screaming on a rollercoaster.,583
0,An Indian man transports three containers on his bicycle.,A man transporting in bicycle.,588
1,A boy in an orange life vest plays on the shore with his net while his father in a red shirt and straw hat fishes.,A father and his son are fishing,589
1,A man in a black shirt and jeans appears to be working on some piping system.,A man works on pipes.,590
1,A woman waring a purple sweatshirt in a jewelry store is bent over inside the display case.,A human in a shirt,591
0,Young boy next to a bike that's turned upside down is handling a socket wrench set that is set next to the bike.,The boy is riding his bike,593
0,a women's beach volleyball game,Women play volleyball in the gym.,600
1,Two men working on windows to a brick building.,two men working on the windows,601
1,Women and children with strollers in a library.,People inside a library.,607
0,A dog swims holding a tennis ball in its mouth.,A black lab swims holding a tennis ball.,608
1,Two guys in blue shirts are standing on top of a construction surface doing construction work.,A couple of workers are are doing construction.,609
0,A man and a woman are walking across a street.,two chiildren are walking,611
1,"A crowd of people and their families are gathered in a field near an arena, watching an event on an outdoor screen.",A group of people are outside watching a screen.,615
0,"Four people are sitting in the middle of an ocean, on something unusual.",woman plays accordian,618
1,Two black dogs running on the snow are biting onto something red and orange.,Two dogs running in the snow.,624
0,The girl wearing the straw hat is sitting on the concrete steps.,The girl on the steps is resting after a long walk.,627
0,"A woman in a black shirt, jean shorts and white tennis shoes is bowling.",A woman is bowling with a pink bowling ball.,628
0,A gray dog jumps to bite a green leash.,A gray dog happily jumps,629
1,A child runs barefoot across a blacktop parking lot.,A child running on the parking area,630
0,A black and white dog is jumping over a fence in an obstacle course.,A black and white dog is playing in an obstacle course,632
1,A group of christian women stand in an art gallery on Ash Wednesday.,Humans standing,633
1,A man running on a treadmill while listening to music.,A man running on a treadmill.,634
0,A barefooted boy on an uncrowded beach.,A boy is chasing a dog on the sidewalk.,635
0,Two boys are playing music by a body of water.,two girls are singing,637
0,Man using a loom to make something.,A man is making a bracelet with a loom.,638
1,A man in a leather jacket grins with his teeth showing.,A man is grinning.,643
1,A woman with a gray shirt and dirty white apron works with wood.,A woman completing chores outside.,651
1,A man wearing a blue and white uniform clutching two yellow ski handles.,A man in uniform is holding ski handles.,652
1,A man sitting on a boat with a flag and the sunset in the background.,The sunsets as a man sits in a boat.,653
0,A thin man talks in front of a seated crowd and explains something with his hands.,A man giving a speech.,655
0,Man in suit jacket and tie walking.,A man in a suit jacket is sleeping on the bus.,657
0,A large wall painting within a library.,there is an art everywhere around the books in college,662
0,A small child eating food in a restaurant.,the child is out to eat with it's family,664
1,The man wearing white clothes and white leg padding is practicing a sport.,The man is in athletic gear.,665
1,Two Japanese actors wearing masks and colored costumes in front of an audience.,An audience watches two actors who are wearing masks and colorful outfits.,666
1,A family picnics in a park with a greenhouse in the background.,The family is having a picnic together at the park.,667
1,A woman selling hats outside.,A person selling hats outside.,673
0,Protester march through a park with signs.,Some people are cooking a meal.,675
1,The red skirt of a female dancer swirls while her feet and her male partner's feet dance on concrete.,Two people are dancing.,682
0,A band plays a concert for fans.,A band plays the song they are most famous for.,685
1,Two men wearing hats are shown at the front of a crowd of people.,There are two men in front of the crowd.,687
0,A dark-skinned woman with a scarf on her head smiling with telephones hanging from the trees.,She is outdoors.,690
0,A woman walks holding an umbrella.,A tall human holding an umbrella,691
0,A policeman is standing outside a church.,A woman in uniform is standing outside of a church.,692
0,A girl in very interesting shoes and a blue dress walks down the street.,A girl is walking down the street to her friends house.,693
1,White greyhound racing as dog number 1.,A dog racing.,695
0,Two black dogs playing in the grass.,Two dogs are playing together.,698
0,Two groups of swimmers wade out.,two groups of swimmers are competing,699
0,A man in blue is in the top balcony looking down.,the guy looks down from the balcony at his wife,702
1,A group of people rowing on a lake.,tourists are enjoying water,703
1,The traffic lights are painted yellow,The traffic lights are painted.,704
1,The large gray colored dog is jumping on the beach.,a dog is jumping,708
1,A group of people who look to be of all descents playing with some form of fireworks.,People of multiple ethnicities are playing with fireworks,710
0,Woman and baby crossing street.,Mother and child out on the town.,715
0,People picking up trash in the park.,Dolphins jump through rings of fire.,716
1,A man holds a small child.,The child is small,717
0,A woman in white blowing bubbles.,A fugitive was arrested with bubble gum and cocaine.,718
1,"A group of men, one with a bike, on a dock with tires and a rope.","A group of men, one with a bike, on a dock",722
1,Three dogs are playing rough in a sandy field.,Three mammals playing with each other.,725
1,Three men perform with guitars on stage while one sings.,There are 4 men,726
0,A tortoise attempts to eat a berry.,A tortoise eating for the first time in many days.,730
0,A group of basketball players jump in the air for the ball.,The African Americans players jump in the air for the ball.,732
0,Two women are swinging in a carnival ride.,Two men are swinging in a carnival ride.,734
1,A man wearing a brown t-shirt is talking to a woman wearing a flowered tank top at an outdoor music concert.,A man is talking to a woman.,736
1,A blond woman and a brown-haired man kissing.,Two people are kissing,737
0,Two dogs try to get an orange toy.,Two dogs want a toy ball.,751
1,A man grills salmon steaks on cedar boards.,The man is grilling.,752
0,NYPD officers are watching woman at a beach.,police are looking for a suspect,756
0,Six men seat in a wooden boat while two are the background surrounded by logs and a green landscape,the men are at the bar,758
1,A man in bright orange shorts is skateboarding along a course with cones as two people observe in the background.,man on skateboard,759
0,"A few men are shown flipping in the air, upside down, as a result of using a contraption that is on their legs.",guys play with super pogo sticks,760
1,Four people dressed in 1920's attire sit at a table.,Four people dressed in 1920's attire are sitting.,763
1,A skier is skiing down a mountain wearing goggles and a red anorak.,A skier skiing.,766
0,"A redheaded, heavily freckled, caucasian woman sits, eating chips.",The chips are spicy,767
1,a woman running in a race while onlookers cheer her on,A woman is running.,769
1,A short-haired woman in a dimly lit room is holding a microphone.,A woman is holding a microphone,775
0,"Four men, two of them with guitars, perform on a stage while several people with their hands in the air watch.",A group of men silently protest.,780
0,A blond child jumping rope on a sidewalk.,The child playing has black hair.,783
1,A man is popping balloons inside a cubicle using a handmade tool.,A man is popping balloons inside a cubicle using a tool.,784
1,A man and a woman is by the signpost.,Humans near signage.,785
0,A black dog is looking down at another black dog lying on the grass.,two dogs at park,790
0,A person in a biking suit rides a bike down a hill.,There is a girl on the bike.,792
0,A man on a surfboard riding a giant wave.,The surfboard has a propeller,794
0,A young man in a suit and tie leans against a railing to take a nap on public transit.,A guy in shorts and a T-shirt plays his Gameboy on the train.,796
0,A man wearing a helmet bicycling in the woods.,A man is biking to a campsite.,797
0,Two basketball teams playing a small game watching a ball as it flies towards the goal.,Two football teams await the kickoff.,800
0,A man is holding a microphone and another man is playing a guitar and jumping on a stage.,The people are doing cartwheels under water.,802
1,Several people preparing food in a kitchen.,Some people are cooking.,806
1,a man back flipping on trampoline,The man did a flip on the trampoline.,808
0,Person with red shirt and black pants climbing a rock.,The person has a rock climbing hobby.,813
1,A city street with cars parked by the meters and people walking and congregating under a pavilion type area.,A city street with cars and people on it.,817
1,A blond individual rides a jet ski in water near a mountain range.,A person plays in the water.,818
1,A man wearing a leather jacket and a bandanna approaches a parked motorcycle outside of a building.,a man in a jacket,827
0,A small group of people are at a rollerskating rink.,A group of people are tying roller skates on at a rollerskating rink.,830
0,A woman is bathed in red light on stage.,The woman is singing a song in the theater.,833
0,People are sitting down in front of a white banner.,People are running in a marathon.,835
0,An Asian women is doing her old method of artwork.,The woman is american.,841
0,A surfer with long blond-hair runs his hand through the water while catching a wave.,The surfer is a girl.,843
1,A dog with a collar running through the water,A dog runs through water.,845
0,Three men racing downhill on modified skateboards and race gear.,Three women racing downhill on modified skateboards and race gear.,847
1,"A man sits in the sunlight, on a bench, playing a banjo while a Canadian Goose looks on.",A man plays a banjo.,850
0,The photo looks down on a street where five pedestrians are walking.,The photograph is shot by a female.,851
0,A woman dancer in a black tutu and nude hose dances with her arms over her head in front of a darkly painted background with dried leaves on the floor.,The woman is a ballet dancer,853
0,A man wearing a green numbered shirt is sitting in a stadium.,A man roots for his favorite player at the sports game,854
1,"A male soccer player who is trying to kick the ball with his right leg, as the other player in the background tries to block his kick.",A soccer player is kicking the ball with his right leg.,856
1,a butcher cutting an animal to sell,Someone is cutting up a dead animal.,858
0,A young woman in a plaid jacket and face mask drives a passenger on a scooter.,A young woman rides on a bus.,859
1,a dog jumps for the Frisbee the girl is holding.,A dog jumps for the Frisbee the person is holding.,863
0,A bearded man in blue jeans on a skateboard is jumping over a shopping cart.,A bearded man in blue jeans goes around a shopping cart on a skateboard.,864
0,People on the street at a block party.,The party is wild,865
