label,sentence1,sentence2,sample_index
1,The urban trolly's of a city on a sunny day.,A trolly on a sunny day.,70
0,"A person on a tree-lined hill, in winter, with a backpack and ski poles.",A person is riding a surfboard.,71
1,A couple dancing together while gazing into one another's eyes.,A couple are looking at each other while they dance.,72
0,Several people dressed with angle wings and orange vest waiting for the subway.,A group of people gathering together.,73
1,A man and a woman are planting flowers.,People are planting flowers.,74
1,A person is on a telephone pole in front of a building.,A person is outside,75
1,A man in spandex maneuvers his bike over an obstacle.,a man is riding his bike,76
0,Stargazer in a leather jacket prepares to gaze at the evening sky.,Stargazer in a leather jacket prepares to gaze at the morning sky.,77
1,Woman with a hat on climbing a cliff near a large body of water.,A woman is outside.,78
0,A young man in a black t-shirt playing the drums.,A young man in a black t-shirt plays a drum solo.,79
1,Old person walking down the sidewalk next to a white building.,There are people in the road.,80
1,Foreign man practicing his balance on a balance mat.,A human practicing.,81
0,Basketball player attempts to dunk the basketball while being surrounded by three members of the opposing team.,The player is trying to kick a field goal.,82
0,A man preparing a white volkswagen to be towed by a AAA certified tow-truck.,A tow truck driver helping a white car,83
1,a man wearing a gray shirt waving in the middle of a plant nursery,The man is at a nursery.,84
0,A blond baby is watching a dark-haired baby chew on a blue toy.,Two baby brothers are lying together.,85
1,Two men dressed in hula skirts on the back of a moving truck.,The men dressed in hula skirts.,86
0,A man is shaving his face in the mirror while a girl stands behind him and takes a picture.,a man shaves for a school art project,87
1,A little boy is eating something and got it all over his mouth.,A child is eating food.,88
0,The mountains in the distance are wooded and snowy.,The mountains have an altitude of over 5200 feet.,89
0,A little boy in a life jacket jumping into a pool.,The little boy is naked.,90
0,Man showing a young boy an airplane.,A man shows his son an airplane.,91
1,"Two women, one in traditional Mexican clothing, help a child across the street, as a man looks on."," Two women, one in traditional Mexican clothing.",92
0,"A few girls are lined up, all wearing the same outfit, about to perform at a dance recital.",They are ready to go to bed earlier.,93
0,A dog performs a trick on a ladder in front of a crowd observing his talent.,A cat does a trick in front of a crowd.,95
1,"Surrounded by spectators, a man in a red shirt, white pants and visor, swings a golf club.",A man is outside.,96
1,A pitcher is getting ready to throw a ball during a baseball game.,A baseball game is being played.,97
1,A group of young people are standing and sitting around a table eating and drinking with one another.,The people are having a meal.,98
1,A woman wearing a black and blue dress figure skating on one leg.,A woman is out skating.,99
0,"In a baseball game the batter is swinging at the ball, while the catcher patiently waits for the ball to hit his glove.",The pitcher is ready because he doesn't think that the batter will hit the ball.,100
0,A cheerful man camps out in the snow with pink flamingos.,A happy man is hanging out with his flamingo friends.,101
1,A man taking a photograph of a woman in a dress standing in front of a water source.,A woman in a dress is being photographed.,102
1,Two people on dirt bikes jumping dirt ramps with several people in the background.,Two people are riding dirt bikes.,104
1,The man in the glasses is working on a laptop computer.,A person with a laptop.,105
0,Two workers help customers at the Sonoma Artisan Sourdough Baker stand.,The bicycle salesmen sell the women used bicycles.,106
0,An older man tipping his hat while standing in a group of people.,The older man has white hair.,107
1,A group of guys working together to build something.,There are guys.,108
0,A girl with her leg out on a lawn.,The girl is inside laying on the sofa.,111
0,Two people go parasailing on the ocean with a beautiful scenic view in the background.,The couple are sailing on the water.,112
0,Two men wearing plastic gloves are making juice from a display of melons.,The men are working at a juice stand.,113
0,A man with glasses and a green beanie falling asleep on the subway.,The man missed the subway,114
0,A brown dog jumps over a barrier that is black and white.,An animal is jumping over the hurdle.,115
1,Two kids eat corndogs outside.,The children are snacking.,116
1,A man climbs up a cliff and reaches an overhang.,A rock climber goes up a cliff.,117
1,Two hot air balloons on a snowfield,There are two air ballons.,118
1,A bearded man at a fair wearing a black tank top and a plaid hat.,The man was at the county fair.,119
0,A brown dog is jumping up at another dog in front of the man in jeans.,A woman buys a new watch.,121
0,Two men looking at a purple bike.,Men looking at a green bike.,122
1,A man brushing his teeth in the mirror.,A man is brushing his teeth.,123
1,Two young girls standing on an overlook in the mountains.,A couple of young girls admiring the view in the mountains,124
1,A child on the bungee ride at Brighton Pier.,A child on a ride at the Brighton Pier.,125
0,A young boy is walking across a pipe that runs across water.,The boy is on a sewer pipe.,126
1,"An African American boy is eating with a spoon while a man, sitting against a green background, watches.",a boys eats with a spoon,128
1,Child in a striped shirt is swinging from a rope swing.,A child is playing outside.,129
1,A Chinese high priest with her children in front of her wooden house.,The priest and children were outside of the house.,131
1,"As spectators watch, a man dressed in a cowboy outfit rides on the front of a long yellow tractor.",a man in a cowboy outfit rides on a yellow tractor,132
1,The small dog wearing a tutu stands on its hind legs.,There is a dog standing on his legs,133
1,Two people look at a view.,There are two people.,134
0,A man smokes a cigarette through a dusk mask while sitting in a chair.,the man doesnt smoke,136
1,The young father was wearing his orange shirt while his daughter walked barefoot in the soft mossy grass.,"A young father was in orange shirt, at the same time his daughter was enjoying a walk on the soft mossy grass with barefoot",137
0,"Observers behind a metal street barrier, watching a car race as the cars go speeding by.",The fans can easily reach the race track.,138
1,"A person in two hooded sweatshirts, one striped and covering his head, and jeans stands facing a wall with graffiti on it.",a person in sweatshirts,139
0,A group of bicyclists ride up the street.,A group of bicyclist ride down a hill.,140
1,A boy is attempting to climb an iron fence.,The boy is climbing the fence.,141
1,A couple walking down the sidewalk holding hands. Yo,A couple is holding hands.,142
1,"Two distant black dogs running across grass at camera, along side a path.",Two dogs are running by a path.,143
1,A bride and groom are standing on a walkway looking at a body of water.,a couple look out over the lake,146
0,Three sailboats float on calm water in front of hills and palm trees.,A couple of boats being disposed of at the junk yard.,147
1,Two women and a man sitting in blue and yellow seats smile for the camera.,Some humans sitting,149
1,three woman talking under an overhang.,three woman talking,150
0,A man wearing blue floral swim trunks does a dive into a swimming pool.,The man is enjoying himself.,151
1,Two black dogs fighting over an orange toy.,Two dogs fight over a toy.,152
1,The bundled up child is playing with toys outdoors.,A child playing with toys.,153
1,"A carver bent over a statue holding a chisel and a carving hammer of sorts, wearing a black work shirt and safety goggles.",The carver is holding a chisel.,154
0,A asian man dressed in a red suit is playing on stage with his eyes closed.,the man is naked,155
1,A man sells goods in the street,A man is outside,156
0,A man is holding a hammer in one hand and piece of hot iron.,A man holding a screwdriver and an axe.,157
0,A woman in a colorful top is sitting alone on a step in front of a street.,A woman sits by herself waiting for her date to pick her up.,158
1,A younger couple sitting closely to one another while enjoying a 3d flick.,A young couple watches a 3d movie together.,159
0,I man with a covered face burning an israei flag in front of a crowd.,A man is arrested for burning the American flag,160
1,A large group of asian people are crowding around some sort of float at some sort of festival.,More than one Asian person is outside at an event.,161
1,Beautiful girl opening a Christmas present with two dogs at her feet.,Beautiful girl opening a Christmas present,162
1,A female figure skating in a black leotard.,A woman is ice skating.,163
0,Two teenagers playing in a big hallway.,Two teenagers are playing a physical game.,164
1,A man and a woman posing in front of a christmas tree.,Two people know each other.,165
1,A German shepherd is running through the snow.,A dog is running in the snow.,166
0,A man in a kayak is holding his paddle up high.,A man is in a car.,167
0,A group of children watch a man who is riding his bicycle on suspended wires.,The man is performing a trick.,169
0,"Man with old movie camera and equipment, all in gold, being approached by a young child in a blue coat.",A kid approaching a man with camera equipment to ask a question.,170
0,Two men posing for a picture at night.,The men are friends.,171
0,Girl throws a red bowling ball down the lane at the bowling alley.,A girl watches her bowling ball head for the gutter.,173
1,A man in blue jeans is reaching for something on a truck.,The man in blue jeans is grabbing for something.,174
0,A skateboarder grinds on a cement obstacle.,The skateboarder is asleep.,175
0,A dark-skinned man with a mustache is sorting something on a deck.,A man is organizing some candles.,176
1,A Mexican man rides on a cart pulled by a donkey.,There is a person in a cart that's being pulled by an animal.,177
1,"A person rollerskating while wearing knee-pads, helmet, and wrist-guards.",A person with safety gear is skating.,178
0,a long snowboarder jumping over a barricade outside in the snow.,A snowboarder trespassing.,179
1,A child climbs into a go-kart.,A child gets in a go kart.,181
0,A man in rain gear is sweeping the puddles away on the ground.,A man in snow gear is shovelling snow.,182
0,Two female street performers playfully interact using a ball as a prop.,Two women are trying to make money by playing a show.,183
1,Two girls playing a soccer game with a red and white ball.,Young females are outside.,185
0,A group of soccer players after a ball.,Soccer players have scored a home run.,186
1,Two men sitting down outside and looking at a magazine picture of a woman in a bikini.,Some people are looking through a magazine.,187
1,Cement truck with a yellow mixer parked in front of a building.,A truck is next to a building,189
1,A man wearing a black shirt sings in a band.,The singer at the concert is wearing black.,190
1,"A woman in a blue shirt, brown pants, and green flip-flops crouches in front of a sitting man wearing a black shirt, jeans, and black shoes.",There is a woman in a blue shirt sitting with a man.,191
0,Two little boys standing on a field of grass together.,The boys are flying kites in the grass.,192
0,A little girl in a yellow dress walking by the water.,A toddler is walking by the water.,193
1,A woman in a striped tank top enjoys a cool beverage while taking in her surroundings.,A woman wearing a tank top.,195
1,Two small dogs play on the lawn.,Two dogs play on the lawn.,196
1,There are keys in some kind of box which is open.,A box has keys in it,197
0,"A person wearing a red, white, and blue helmet sitting on a motorcycle.",A person wearing black is driving a car.,199
0,A brown and white dog is leaping over a log near water in the snow.,The dog is sitting near a fireplace.,200
0,A girl with a pink mohawk sits next to a man with a beard in computer class.,Some people in a class learning HTML.,201
1,Four shirtless men hike up a canyon.,Four men are outdoors.,202
1,The middle of a bike marathon.,People on bikes.,203
0,"There are young men playing a game of football, one man has been tackled by another player.",A young man has just been tackled by an opponent in a high school football game.,204
1,A man plays with a blond toddler in a backyard with brown grass.,A man is playing with a baby in the backyard,205
0,A lady wearing a celebratory bug dress,The women is ata gallery opening.,206
1,Two elderly ladies sitting on a couch.,Two old women sitting on a couch.,208
1,Five people skiing on snow covered slopes.,It is cold outside.,209
1,"An overweight man sits outside a bistro, smoking a cigarette.",A man that has a BMI that is higher than 25 is smoking.,210
0,elderly asian man and woman sit on the ground with there baskets.,There is a married couple sitting next to some baskets,211
1,Man with red coat and pointy hair is blowing on a kazoo on stage.,Man with bright jacket playing on stage.,212
1,A man on a yellow surfboard rides an easy wave.,A man is surfing.,214
1,A person in a green jacket and yellow pants is on a snowboard coming down a roof into the snow.,A man is snowboarding in the snow.,215
1,"All the people sitting on the subway are reading, except for one man who is checking his phone.","A crowd of people are sitting in the subway, most of which are reading.",216
1,1 man riding a bike through the country.,A human is riding a bike.,217
1,"A white woman holding a donation check for ""Kids Food Basket.""",A lady is holding a check for a charity.,218
1,A woman with a camera looks out over rolling hills.,A woman is outdoors with a camera.,219
0,Family on beach looking at the ocean after a wedding.,Family sitting inside after a funeral.,220
0,A gray dog is in grass.,A dog walks in the living room,223
0,"Two young men, one wearing a black shirt and the other wearing a white shirt, are looking at papers on a table.",The two men are trying to design a building.,224
0,"A group of soccer players on a field, one team wearing black and blue uniforms, the other, red and white.",The players are on the bus.,225
0,A man wiping the snow off his car with a large brick house in the back.,The man is trying to use his car to get to work.,226
1,People sitting on a rooftop looking out into the water.,People are looking across the water.,227
0,People are standing in a room with a television that has a picture of a boat on the water.,A family watching Gilligan's island,228
1,A woman jumping in a desert like area.,A woman is jumping up and down.,229
0,A young man in blue and one in burgundy are in a wrestling competition.,the rocks were hard,232
0,A young black man is having a conversation with a young black woman from his balcony.,The man and woman are brother and sister.,233
1,A crying man looking at a motorcycle and another man in jean shorts sits in a white plastic chair in front of a bungalow store open for business.,Two man sitting outdoors near a motorcyle.,234
0,A woman wearing a green shirt is attending cosmic bowling at the MonsterBowl.,A woman in green shoes leaves the bowling alley.,235
1,"A Girl Wearing Boots, Is Sitting On A Rock Near a Pond.",Someone sits near water.,236
1,"A man in a suit carrying a briefcase walks on a sidewalk, near a puddle reflecting the image of a building.",A man walks near a building.,237
0,A girl wearing a purple shirt and tan shorts is posed in a dance move.,A teenager strikes a jazz pose.,238
0,A group of men bow their heads in front of tables of food.,A group of people play cards.,239
1,"Two men kickboxing, the man in the red shorts is kicking while the man in the black is blocking.",Two men are kickboxing each other.,240
0,A man with a tattoo on the left side of his left leg plays a drum set while sitting under yellow lights.,The man has more than one tattoo.,241
1,Many people are excited to be in a large pool of foam.,The people are in a pool.,242
0,"A man wearing a white cap, sunglasses, and red vest is playing a gold sousaphone.","A man, completely nude, plays a gold sousaphone.",243
0,Two dogs running on grass.,Some puppies are running to catch a stick,244
0,"A man, in red and black striped clothing, is sitting on a diving board, with a yellow hat on.",A man is sitting on a diving board and whistling.,245
1,Two ladies are selling fruits and produce on the street.,Two people are selling fruit.,247
1,"Two children, one male and one female are practicing outdoor rock climbing.",Two children are rock climbing.,248
0,Man building a sand castle.,He is a professional sand castle builder,250
1,Two women wearing sunglasses are standing by the side of the road and the one wearing a skirt is holding up a stop sign with the word eating taped to it.,A sign is being held up.,251
0,A man in a hard hat stands beside a ladder.,Construction worker about to climb a ladder to fix an electrical problem.,252
0,A city worker places a street cone device which is verified by his colleague.,man sitting and working personally.,253
1,A football player has his arms wrapped around the person holding the ball.,A man is tackling another man.,254
0,A girl is sleeping on top of a book in a library full of books.,A girl falls asleep in her bed.,255
0,A female figure skater on one leg with the other high up in the air as her arms are spread open wide.,Two figure skaters are performing their routine.,256
0,A man in a blue headband plays tennis.,A man in a red headband is playing football.,257
1,A bearded man with a cigarette stares at a potted plant.,A man is holding a cigarette.,258
0,A young man is taking pictures of two friends next to the ocean.,Two people posing for a photo shoot.,260
1,Bicyclers riding in a single file line.,People sitting on bikes.,261
0,The black cup sitting on the black saucer resembles a top hat.,the cup is red,262
1,People walking their dogs along a riverbank.,People with their dogs near a river.,263
1,A boy is upside down in midair near a lake at sunset.,A boy is outside.,264
1,Two young children wearing sunglasses,Two kids each wearing a pair of sunglasses,265
0,"A young child plays with a hose in a field with another child, and two adults.",The children playing are siblings.,266
1,A woman wearing a blue sweater and purple leg warmers is painting her toenails.,A woman in comfortable clothes is making her toenails pretty.,267
0,A woman with a head covering and traditional clothing is reading into a microphone from a piece of paper.,The woman is speaking into a megaphone.,268
0,An older man in a red vest and blue cap is walking with a cane carrying a white bag.,The man is wearing green shorts.,269
1,A toddler and a baby play at the end of a slide.,Humans playing,270
1,A man with a white shirt and tattoo sits inside an ice cream stand covered with pictures of delicious treats.,A man sits inside an ice cream stand covered with delicious treats pictures.,271
1,A person attempting a stunt using a snowboard and some wooden pallets while it is dark outside with snow on the ground.,The ground is white.,272
1,A man in a plaid shirt is hiding his face as his arms are being held behind him by a man in a black shirt.,A man hides his face.,273
0,"Three men, two wearing yellow suits, are looking in the back of a car.",Three men breaking into a car.,274
1,A women's swimming event at the London 2012 Olympics starts.,Women will be swimming in the Olympics.,276
0,Two indian men wearing white are playing instruments on a padded mat.,Two men are wearing white hats.,277
0,A woman sits at the laundry mat reading.,A woman reads while waiting on her laundry.,278
0,Two soccer teams playing a game.,The people are playing outdoors.,279
1,A person is abseiling down a rock face attached to a rope.,There is a person outdoors,280
0,A bunch of women in a library with kids.,The women are in a spa.,282
1,"People walking on a platform at a train station, with informational signs overhead.","The people are not in private, they are out in public.",283
0,Skateboarder on a rail.,Ten skateboraders,284
0,A man in uniform tries to find something with the help of a sniffing dog.,A woman walks by the man in uniform.,285
1,A young man with shaggy hair is standing in front of a painting.,A man and a a painting,286
0,An older man running water over red tarp.,A woman waters her flowers.,287
0,a messy baby is sticking his hand under a running faucet.,THe old man has his hands in his pants.,288
1,A dog is perched up against a tree looking at the top.,A dog is by a tree.,289
1,Youths jump in a bounce castle outside.,At a birthday party a group of kids are playing in a bounce castle,290
1,A warmly dress child plays in a glacier.,A kid is dressed in warm clothes,291
0,A woman is pulling a motorcycle up onto one wheel performing a trick.,A women is pulling a scooter up onto one wheel to do a trick.,292
0,A man sits in front of his laptop.,The man is playing a computer game.,293
1,Several men and women stand in front of a yellow table that is covered in piles of potatoes.,A pile of potatoes sits on a yellow table.,294
0,A brown-haired woman prepares here camera to take a photo.,Some individuals are getting ready to take pictures.,295
1,A little girl grasps her hands while sitting on a green and white striped towel in a grassy field.,A little girl sitting outside.,296
1,A girl in a red shirt applauding as other children play.,The girl is clapping her hands.,297
1,Two young children are lying on a porch in sleeping bags.,Two children are in bags.,298
0,A tan curly-haired dog jumps in the snow with a stick in its mouth.,A puppy is playing fetch.,299
1,Two cheerleaders dressed in black and pink are posing with one leg held up.,Two cheerleaders pose with one leg up.,300
0,A middle-aged woman is repairing a part under the hood of her car.,A woman is a professional mechanic.,302
1,a black dog plays with two soft toys in front of a fireplace.,Black dog infront of fireplace,303
0,A man sings into a microphone as another man plays electric bass behind him.,Two men are drinking at the bar.,304
1,The man sits with his dog on a bench in a park.,A man sits with his dog.,305
0,Two men on opposite teams playing basketball.,Two baseball players shaking hands,306
0,A person wearing a blue and white hooded jacket playing with a device is standing outside a store with a sale sign on windows.,A girl in a pink sundress is skating on the sidewalk.,307
0,A baseball player hitting a home run.,the cat eats sheep,308
1,sleds sled down the street,Sleds move down the street.,309
1,A barefooted elderly man sleeping on a bench.,A person is not awake.,310
0,"A man in an orange apron standing in a kitchen, ostentatiously presenting a plate of food.",A man in a white apron eating a bowl of cereal.,311
0,A group of girls playing football on the beach.,A group of female siblings enjoying the beach.,312
1,A man and a woman are sitting next to each other on a bench outside.,A woman and man on a bench.,313
0,A family sits down at a table to play a board game together.,A family is having a game night.,314
0,A woman in speaking in a theater.,A man in speaking in a theater.,315
0,Men walking on city street with a yellow bus and two FedEx vehicles in the background.,The man are sleeping.,316
1,"A young black boy with a striped shirt, black shorts and black rain boots laying on a row of yellow street barriers.",A boy lays on some street barriers,317
1,A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle.,A man wearing white is holding a rope near a bicycle.,318
1,A woman in a blue shirt playing a wind instrument.,The woman is playing music,320
0,A sky-view of men digging a hole through concrete.,A drone films the scene below.,321
0,A man in a blue shirt is tossing a football.,a man playing catch,322
1,A girl taking a picture of another person taking a picture.,A person is taking a picture of another person doing the same.,323
1,Asian emo boy rests hands on hips beside a river.,An Asian emo boy stands with his hands on his hips next to a river.,324
1,Men gather around a basket full of fresh fish as another man lifts the largest fish in the air.,Some men are viewing fish.,325
0,A discouraged looking football coach.,A football player running into the endzone.,326
1,A homeless man standing in a construction site.,there is a homeless man,327
1,A young girl in a red shirt and gray pants is leaning over a kitchen counter laughing.,A girl laughing in the kitchen.,328
1,A boy rides down a slide into a small backyard pool.,There is water in the pool,329
0,A man lays on the grass in a field and reads a book.,A man dancing on the streets.,330
0,Large skillet full of soup boiling over an open campfire and woman rummaging in a cardboard box in background.,A pot of soup is boiling over a stove,331
1,A small child with brown hair is partially enclosed in dead leaves.,A child is laying in some leaves.,332
1,Three women in a room drinking and having conversation.,There are drinks in the room.,333
1,"A group of people, old and young, men and women, sit around a table doing arts and crafts.",A variety of people are sitting and making different arts and crafts.,334
1,An old man is holding two ice cream cones as he walks through the park.,A man is outside.,335
0,A man is leaning his bicycle on a tree.,The tree is falling on the house.,336
1,mother and daughter sitting down having coffee.,There are two people in this picture.,337
1,A young girl holding a hand-drawn clock talks to two women.,A young girl is holding a clock.,339
1,"Woman looking at her phone, standing by a painted wall blocked by a tree.","There is a woman looking into her phone, standing next to a tree.",340
1,A young boy shoots a basketball into a hoop.,A young boy is playing with a basketball,341
0,A group fathers in folding chairs and drinks some beers in the backyard.,The fathers likes each other.,342
0,Several motorcycles are parked on one parking space.,Several motorcyles of the local Hells Angel's are parked at the only available parking space.,343
0,A crowd is gathered for some event while a woman in a flowered blouse talks with a man in a brown t-shirt.,A large crowd is gathered to watch a music concert.,344
1,Two dogs running down a dirt road.,Dogs are off their leash outside.,345
0,a man holding a camera is sitting on a mountain with a black dog.,A man is taking a photo shoot with his dog on a mountain.,346
0,A man is sawing some objects and there are a lot of sparks.,A man is gathering firewood by sawing them..,347
0,A tall man is standing in a parking lot with his hand raised while a woman carrying paper is looking his way.,THe parking lot is made of asphalt,348
1,"A man looked very small, as he walked along the ancient building.",A small man outside.,349
0,A child wearing shorts is moving a window screen.,There is a child in long pants moving a watering can.,350
1,"A young man flips up a welders' mask as a young girl looks on, a six-pack, barbecue, and chalk message in the background.","A couple is having a cookout, the girl looking onto the man as he prepared the barbecue in a welders glass, a six-pack on the table beside him",351
0,A woman lying down on a skateboard knocks down some rainbow colored bowling pins.,A pretty woman lying down knocks over some pins.,352
0,"A young girl is lying on some personal belongings, on a cart that is dragged by a horse and a man, on a dirt route.",The people are in a TV show about the 1800s.,353
0,A blond woman in brown is selling shrimp.,A man is cooking squid.,354
0,There is a blond female office and a male brown headed officer standing in front of a pole talking.,A man just punched a woman in her face.,355
0,"Five men, one wearing a white shirt standing on something, hanging up a picture of a child.",A man in a black shirt hangs a picture.,356
0,A woman sitting at a table looking at a laptop computer.,A woman is looking up plane tickets on her laptop.,357
1,The surfer wearing the blue suit on the colorful surfboard is catching a wave.,The surfer is on the beach.,358
1,A group of people take a look at an unusual tree.,group of people outdoors looking at a tree,359
1,"Two people performing a trick in the middle of the street, people watching all over, one person is playing an accordion while another person is jumping over their head.",The people performed the trick in the middle of the street.,360
1,A professional wheelchair race with a clear leader in lane 6.,a professional wheelchair race,361
1,A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance.,A man was on the beach.,362
0,"The children are playing outdoors, while a man smiles nearby.",The kids are stealing from a store.,363
0,Children watch two boys playing a video game.,Kids are watching boys playing video games to learn.,364
0,A young woman seated in a freshly mown hayfield is blowing seeds from a bunch of dandelions.,A young lady is enjoying the grass on a sunny day.,365
0,"Hooded women at event, one seated next to a table with large glasses on it.",The woman are at a renessance fair.,366
1,A man wearing a backpack and helmet riding a bicycle.,The bicycle is standing up straight.,367
0,Blond woman laughing with her friend on the street.,The two pals share a joke while out window shopping.,368
1,A man is mowing the lawn of a house shirtless.,A man is mowing the lawn.,370
0,A man wearing a harley-davidson hat working in a cornfield.,Harley-Davidson is his favorite brand.,371
0,A German Shepherd walks at the beach with an orange Kong toy in its mouth.,A German Shepherd plays following a swim.,372
1,"A slightly overweight young man, with long black hair and a green sweatshirt, leans back in a chair holding a bottle to his chest.",The chubby man enjoys his chair and beverage,373
0,A woman in black jeans sits on the railing of a bridge with a harbor in the background.,The woman is wearing blue jeans.,374
1,"A gentleman with a red shirt, glasses and graying hair is standing in a room full of seated people.",A man is standing while other are sitting.,375
0,A person balance a basket on their head on a beach.,A person is making a snow angel in a yard.,376
0,Two men sit at table at a conference given answers as the questions are called out.,Two women sunbathing at a beach,377
1,A man wearing a sunhat and carrying a rucksack poses on the side of a desert hill.,A person posing in the desert.,378
1,A skateboarder leaps over stairs in a city.,A person is skating down stairs,380
1,"A little girl in cuffed jeans, a long-sleeve pink shirt and no shoes is sleeping on the sofa.",A child dozes on furniture.,381
1,A lone hiker with a red backpack walks down a cobblestone path.,The hiker is alone on the trail.,382
0,An Oriental ceremony with ceremonial garb and a red umbrella.,the ceremony is for black people,383
