label,sentence,sample_index
5,"where to go wheeling around illinois? ; i have a sweet jeep and no where togo wheeling help ; These are the best answer links I know.\nCheck them out and if you still need help feel free\nto Email me for help.\n\nhttp://www.ask.com/?o=312#subject:ask|pg:1\nhttp://www.info.com/ -  14 search engines\nhttp://www.wisegeek.com/ -  any question\nhttp://www.autozone.com/ -  great auto help, diagrams\nhttp://autoparts.411web.com/ - everything automotive\nhttp://www.howstuffworks.com/ \nhttp://www.thefreedictionary.com/\nhttp://www.2carpros.com/index.htm - mechanics\nhttp://www.streetracing.org/paris/dictionary/index.htm\nhttp://www.crutchfieldadvisor.com/S-CHQL8v6H71J/ -  automotive audio/video etc.\nhttp://www.partstrain.com/?id=doMecGRr - hard to find parts\nhttp://www.mapquest.com/directions/ - directions & distance\nhttp://www.carcarecouncil.org/index.shtml - basic car care\nhttp://www.diynetwork.com/diy/autos_boats\nhttp://www.autospeak.com/index.htm\nhttp://www.mendmy.com/answers.php?id=13909 - fix anything\nhttp://www.theautochannel.com/\nhttp://www.motorera.com/\nhttp://www.autopedia.com/",12
7,Does anyone know any Electro bands? ; Does anyone know of any good electro bands suck as Metric and Robots in Disguise? ; Hmmm... How about:\n\nParticle\nLotus\nPnuma Trio\nSoulive\nBrother's Past\n\nLook for these bands and lots of others at:\nhttp://www.archive.org/details/etree,13
5,"do you laugh at Lee Corso or with Lee Corso? ; ""psst whooh fiuh...hes gone!!!"" is that crap he says suppose to be funny?The only reason I laugh when he talks is because I laugh at him not with him. ; Lee Corso can bite me, he's always dogging my Buckeyes.\n\nNice job picking Texas Lee LMAO",14
5,"I need thoughts on a volquartsen stainless receiver vs, aluminum receiver.? ; I am considering purchasing a volquartsen ultra light. Then i found the super ultra light with the aluminum receiver. Does anybody know the differance between the two. Will the aluminum one hold up? Thanks ; Volquartsen makes a good receiver, regardless of what metal it's made of. If you're shooting off a bench, then it matters very little how heavy the receiver is. Get the stainless in that case; it's less expensive and will last longer. Of course, ""longer"" is measured in tens of thousands of rounds.\n\nBy the way, make sure you get the threaded receiver and marry it to a threaded barrel if you're talking about a 10/22 receiver. The original 10/22 is held together with this wedge that pulls the barrel into the receiver, but it's not a great fit. Threaded barrels take care of any slop and really improve your accuracy.",15
5,how long after neck surgery before i play golf? ; I had cerival discectomy with fusion and cage. No plate. Had the surgery on Feb 13 and want to play golf ; Sounds like a question that you should ask your doctor.,16
3,"Does anyone know how to prepare for the National Quiz Bowl Competition? ; the national quiz bowl is coming this year in Chicago and I'm the captain for my team, I need some good advice to help my relatively young team (we ve never been to this stage before)\nThanks. ; I feel that in a big competition, win or lose, you did good to get to the top. A good tip is to always go with your gut instinct or first instinct. That thought is always the right one. If you're in the competition and think thats what it is, let it out. I always take the second choice and unfortunately, it does't pan out. For stage fright, I think you should stay calm and focus your mind on the one important reason you are there, to win! And by the way, GOOD LUCK! :)",17
5,Who will the Raptors pick 1st? ; ?????????????????? ; That guy from overseas...I forget his name but hes pretty much a lock.,18
3,What role does religion play in schools? ; well i have a paper to write and i have to set up a questionair so i need some answers ; supposedly no role if you are referring to the public schools.\n\nWhat is the actual subject of your paper.\n\nSchools have played a big part in Removing Religion... or at least those people who complain that their children shouldn't be exposed to even the mention of God.\n\nI wonder what they are using for currency these days.,19
5,Should Al Groh go? ; Who out there thinks Al Groh should go? Is anyone else tired of him? ; Ummmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmmm....,20
5,"What was country was Curci born? ; What was country was Curci born?\nGoalkeeper from Italy, please just answer the country he was born in, that is it. Tnx. ; ITALIA",21
8,"How can make a guy know that i like him? ; there's this guy that takes a class with me. He's really nice and we talk every day. I like wrestling and he does too and we talk about that until the class starts after that, i don't see him anymore until we have the class again. what should do to make him notice that i like him? HELP PLEASEE!!! ; well u should try to stop him in the hall and try to say hi\nalso when u see him try to flirt a little \njust make sure its not too much\nalso see if there is another activity that he does that u can go into \njust make sure u like that certain activity \neven though u don't see him anymore in that class \nsee if u can get his number so u can call him sometime\nand u guys can chat \nwhoa that was alot \nhope u get him to notice u and i hope that was good advice",22
5,"what are my chances.? ; what are my chances of getting down to didsbury in manchester and ravishing a really nice girl i met on the net ; am not 12 or 13, i am 36 thanks, and talk to me nicely and i'll let you visit, but you have to be quick i leave soon",23
3,"just want to check if this works cited is the right way to do it, cause i forgot? ; Simon, Stephanie “Gun violence Renews legislative \n\ndebate” Los Angeles Times (Los Angeles, CA) March 2005: \n\nA11. SIRS Knowledge Source. Plainedge High School\n\nLibrary, North Massapequa, N.Y. 24 May 2006\n\n<http://sks.sirs.com> ; It depends on what kind of works cited you want to work with, do u want to work with MLA or with APA? \n\nThis website should help you:\nhttp://www.lib.duke.edu/libguide/cite/works_cited.htm",24
5,"when your in te  shower in the locker room and a guy looks at your c@ck,,? ; what should you do.. ; Look Don't Feel Uncomfotrable, it Normal For Guys To Observe And Anaylse the Penis, As We Don't See Others Where curious to Find Out If Ours Are Normal, So To See Another man Puts There own Insecurites At Rest And Discover That penis's Come In All Shapes And Sizes....Get Over It, If Your Comfortable With Your Own Sexulaity Then You Don't need To Look For Reassurance\n\nIf Nothing Else Act On It",25
5,what song does dirk nowitzki sing while shooting freethrows? ; its by david hasselhoff ; He does sing a song by David Hasselhoff but I don't know what it is but I've also heard that sometimes Dirk sings it in English and other time in German.,26
5,I need a manufacturer's rep. in texas? ; shooting aid ; I'm In sales,27
2,"Help! union/empl want me 2manipulate in2 claim that works best 4them rather than whts correct + worksbest 4 me ; Union wants me 2 go on th last""clause""of my 2yrclaim.Butstaring new claim-truenew illness starts2yr 2jobseek\nMy workplace is a""true poison environment now""!! They've stigmatized me 'cause I had PTSD from a complete house bomb!! I've been back to work for 9 mos doing well but one boss in particular has stonewalled me the whole way -wrongly giving me dambing evaluations but now to say I will not be able to stay--I've JUMPED THROUGH HOOPS!!! They want me to go on the last leg of health ins-I think is just 2 mos of training then gone!! Dr supports ""new illness"" being paranoia which keeps me on the payroll (for my mortgage) for STD17 wks, then onto 2yrs of health ins LTD which would =2/3 of my pay so I could retrain to a lateral pay type of job. I don't want anymore than I deserve but I am a very decent person and deserve my due.-- I have a meeting with management/union tomorrow and I am fretting terribly. Please help do you have any experience with this type of thing? and I am a widow with a 9yr girl. ; Don't be mad at my simplistic answer but ""Do the right thing!""\n\nYou obviously want to - I can tell from your information - but what I find is that 'the truth always reveals itself!' You may lose more in the end if you go the wrong way.\n\nI pray for your success.!",28
4,"i want to know c,c++ and pearl progarmming can u plz help me in simple way..? ; i am going to do diploma as u knw i have  these above given subjects in my carriculam.. so i want to get trough b4 my admition to that so can u plz guide 4 that.. male/22/indian ; I suggest to buy some books on C and c++. For C u can refer Let us C by Yashwant Kanitkar and for c++ refer Ivor Hortan's Beginners Guide book . It is one of best book with practical approch",29
5,"Do you agree that all children should take a complete physical exam before starting any physical sport? ; All sports such as,\n\nBaseball, Football, Basketball, Rugby, Hockey, Soccer etc ; Most definitely. It would be a shame if the child collapsed and died on the field due to an undetected illness or defect.",30
7,"Does anyone like Star Jones skinny? ; I think she looks so sick! I am not a hater..cudo's to her for losing so much weight and she says she didn't have sugery...(yeah right!) but I think she looks scary...she needs to plump up a little. ; She looks nasty, the rapid weight loss made her age really fast. It's sad cuz now she thinks she is beautiful because she's skinny when in reality she looks real awful.",31
5,"Why can the Divas competition held under the concern of sucking? ; Why cant divas can be selected based on sucking? ; because ""sucking"" is a licensed patent of DX (all rights reserved). whoever attempts to breach that patent will be prostate-cuted to the highest degree. and of course if the defendant is not down with that, we've got two words for you.\n\n\n\n\n--==( S * C K    I T ! ! ! )==--",32
5,"how to make flower pot lights for camper awning? ; They are homemade using a flower pot ; here is a link which I hope will help. http://www.hgtv.com/hgtv/dc_lighting_other/article/0,1793,HGTV_3466_1372885,00.html \n\nyou may have to adapt the info to the flower pots you want to use.  it has clear pictures to illustrate the process.   have fun!",33
5,Who loves brettlee(Austaralian Bowler)more than me???? ; i am a big fan of brettlee and i dont think there is any body born on this world who loves him more than me\nIs there????????? ; YOU ARE LUCKY..\nNOBODY WILL SHARE YOUR LOVE.!!!!!!!!,34
9,"Can anyone tell me the address...? ; to reach the Dixie Chicks by? This is a serious question, so please don't post whether or not you support them about their comments on Bush. All I need is the address. Thank you! ; Hello,\n\nI was not able to find an actual address, but I did find their website where you can sign up for their mailing list and I did find this information as well:\n\nThe Dixie Chicks have very recently changed management.  I do not yet have a new address for fan mail.  Once one is available, I will post it here immediately.\n\n \n\nBoth the old Nashville P.O. box address for ""Senior Management"" and the Beverly Hills address for ""The Firm"" are no longer good.  And of course, the Dallas addresses found in the Wide Open Spaces liner notes and some old fan club materials have been shut down for years.  Mail sent to any of those addresses will be returned to you.\n\n \n\nWriting to or calling the Chicks or their management is not likely to increase your chances of meeting them.  In fact, they will probably never see it.\n\n \n\nIf you believe that you are the first person to write to them and tell them that you are their “biggest fan,” and that they have changed your life, you are kidding yourself.  They get thousands of fan letters per week, and they all sound alike.  So if you still can’t resist the urge to write to them, at least strive for a little originality.  Unfortunately, they will probably never see it.  But if by some slim chance they do, you are much more likely to be remembered if you have something unique to say.\n\n \n\nThe Dixie Chicks do not answer their fan mail.  They are only human, and they simply do not have time to read or reply to thousands of letters per week.  Not even mail from their “biggest fan.”   But their office personnel will sometimes send photographs to fans that request them.  Your best chance of a reply is if you include a stamped and self-addressed 8x10 envelope with your request.\n\n\n\nI hope this helps you....................................................  :-O",35
5,"Where can I watch ECW: One Night Stand streamed for free? ; I have been sick and out of work for a month and a half, and can't afford the PPV but I REALLY want to see it. ; u can listen to it here algibby890 (8:32:21 PM): open windows media player\nevs21470 (8:32:25 PM): ok\nalgibby890 (8:32:37 PM): go to file open url\nevs21470 (8:32:57 PM): k\nalgibby890 (8:32:57 PM): enter  http://radio.ytmnd.com/",36
3,"Does Anyone Go to Western Illinois University??? ; There's this Guy name Chris B. and he's a Player, Well if Anyone knows him and He Used you for just Sex Or Something else worse...Reply back ASAP!!!!!!!!!! ; try to look on the phone book",37
9,"Can you go to prison for writing a book about your life that includes illegal stuff you did growing up? ; My best friends have always encouraged me to write a book about my life, and now that I've finally formed an idea of what the book will be about, I'm starting to worry that I can't write such a book, if you can be arrested and imprisoned for admitting to having done illegal things in your youth, such as shoplifting, vandalism, and drugs. It's not meant to be taken as anything more than reminiscing about the past, it's not like we do those things anymore. And it's not like we're wanted offenders or anything. We've gotten away with the stuff we've done when we were younger. But can we be arrested for it now that we're in our 30's and want to share amusing tales about the crazy life we once lived? ; as long as it was not murder..\n\nyou should be fine plus you can always claim it as fiction...",38
5,"When you bet on a ladbrokes site and your horse wins - do they pay you on line or do you have to go to bookies ; I haven't got a clue - very small bet on big outsider. ; Hi.  I had an online account on Ladbrokes for quite a while.  Collecting couldn't have been easier.  You just select withdraw funds and they will ask you where do you want them deposited.  It can be to your credit card, checking account or they can mail you a check.  I believe there were small charges if you wanted the money via an int'l wire transfer to a checking acct.\n\nWhen I closed the account I got the money directly deposited to my credit card.  fast, smooth and free.\n\nI don't even know if there is an option to collect from the bookie but you can definitely collect online.",39
5,"When did human beings start horse racing? ; Where and when was the first turf club started? ; The first time two guys on horseback got into a discussion of whose horse was fastest, there was a horse race.  Bet on it.\n\nIt's known that horses were raced (both chariot and under saddle) in ancient Greece in the Olympics, and the Greek author Homer wrote about chariot racing as part of the funeral games in The Illiad. So we're back to around 1600 BC or so.  There is evidence that the Egyptians may have had chariot races earlier than this.\n\nRiding races depended on having horses that were big enough and strong enough to carry a rider, which was probably not until around 2000 BC.",40
9,"How do you reassure a husband who's in Iraq? ; My husband is currently in Iraq. He's been there for two months. He's been very insecure about our marriage lately. When we first started dating i cheated on him. That was over 2 years ago. He claims he's forgiven me and forgotten about it, but then why is he telling me that I should tell people that I'm single, and to forget about him. But then there's our one month old baby. He tells me that I can find an other man, but that our daughter will always be his daughter, and no other man is going to be her daddy. I want him to understand that that was all in the past. I'm in it for the long haul, and that I love him deeply and that i only want him in my life. Can any military wifes please help me!! ; Sweat heart everybody makes mistakes.\nYour husband is going through some unbelievably tough experiences. Life in Iraq is brutal.\nWrite him every day, keep the letters upbeat but still telling him how much you miss him, and need him around. Tell him about your child, tell him you talk to her about him all the time. Send him care packages, make them a piece of home, send your picture and a camera telling him you can't wait to see him again. When he says the things you wrote about skim over it, it is such an untrue thing to say it deserves little time. Remind him that he is the only one for you and that your family is the most important thing.",41
4,"Recd this mail subject from unknown source re Bill Gates distributing money.? ; FW: Fwd: FW: UK Requirement:\nIs this spam? Looks tempting, but am vary. Please give genuine advise, dont just beat about the bush. Dont preach sermons, I have heard a few yesterday by some guys who answered other queries. ; It may be spam. Many hours are wasted due to spam email. However, by taking simple precautions while giving out your email and installing updated free software, you can prevent spam. More info available at\n http://fixit.in/stopspam.html",42
4,"Anybody here in recovery? ; Lookin for myspace friends in recovery-you know-NA or AA. ; Can I fit ..I am in recovery ..i was FFA   (*fast food anoymous -addictive of big Mac)...no one else - answers so my chance to get the 10 points is high...oh  lets wait for usual answerers, to see what they say..and how this question is related to ur 217  -some in bikini-pics\n\n *Big Mac is a trade mark of  MacDoland\n\nAdd.  Yes but i am playing on the 10 points...ahaha",43
7,Oh my stars! Is Rory Emerald and Jodie Foster playing a game of basketball? Who is winning? ; Thank you! ; Jodie Foster can kick some butt,44
8,HELP I need to get CD back with photos? ; how do i get my CD (with  xmas photos on it ) back from my ex when we are not talking?\nand none of my friends will agree to do it?\nand if i suck it up to him he will either say LATER or give me my CD WITH NOTHING ON IT? ; Ask him politely.All you can do is ask. If he wont give it back then next time you have photos on a CD put them on a computer so you always have a copy.,45
8,"What do you do when ur mom doesn't want you to go to a specific high school? help me please!!!!!!!? ; Hi my mom wants me to go to T.j and i want to go to central high school im going to be a fresh man and my mom wants me to go to gorge washington, rangeview, Thomas jefferson and i want to go to central high school but my mom thinks its a really bad school and i want to see my friends from middle school and my mom wont let me what should i do!! ; What you want is kinda irrelevant.  It is your parent's choice and I give them credit for trying to keep you out of trouble.  You may not believe it, but parents often do know best.  Don't forget, they were teenagers too and remember what it was like.  I know it is tough to be separated from the friends you've made, but you can make new friends and possibly better ones. You can also still keep in touch with them.  You may end up thanking your parents for their choice in schools in a few years.   Sorry for the negative comments, and good luck in your new school.",46
5,"emmitt smith or mario...who will win dancing with the stars? ; i bet emmitt....... ; Your are right, with Emmitt having the respect of America I'd bet on Emmitt as well",47
2,"how can gain 15 pounds healthy? ; i play handball almost everyday but the thing i cant stop playin handball because i am in a handball team in school... so how can i gain 15 pounds with out just eating a lot of junk food ; HOW TO GAIN WEIGHT HEALTHFULLY \n\n1. Eat consistently. Every day, have three hearty meals plus one to three additional snacks. Do NOT skip meals! You'll miss out on important calories that you need to accomplish your goals.\n\n2. Eat larger than normal portions. Instead of having one sandwich for lunch, have two. Eat three potatoes at dinner, instead of only two. Have a taller glass of milk, bigger bowl of cereal, larger piece of fruit. \n\n3. Select higher calorie foods. Read food labels to determine which foods have more calories than an equally enjoyable counterpart. \n\n4. Drink lots of juice and milk. Beverages are a simple way to increase your caloric intake, quench your thirst with calorie.\nHowever, remember that drinking water is important too as it gives you the energy to gain weight.\n\n 5. Do strengthening exercises (weight lifting, push-ups) to stimulate muscular development so that you bulk-up instead of fatten up. Some underweight people are afraid exercise will result in weight loss rather than weight gain. If that is your case, remember that exercise tends to stimulate the appetite; you will want to eat more. (Yes, exercise may temporarily ""kill"" your appetite right after a hard workout, but within a few hours, you will get hungry.) Exercise also increases thirst; you will easily be able to drink extra juices.\n\n\n6. (extremely important!)  Stay away from bad fat! Even though weight gain is your goal, you do not want to be gaining fat and eating junk. Get rid of the chips and candy. No more fast food, nothing fried. Stick to high protein, low (saturated) fat foods like tuna fish (and other seafood), chicken breast, turkey,  rice, pasta, fruits and vegetables, nuts.\n\nGOOD LUCK\nHaya",48
5,which country is HENRY's origin country? ; iheard that leseto[africa] is his origin country ; Thierry Henry is French.,49
2,"Which is better, Going to a gym or taking up martial arts... or both at the same time? What can you suggest?:) ; This summer, I want to be physically fit yet looking and feeling good at the same time. It is either two or both that I will pursue. ; I recommend martial arts... Karate in particular.\nIf your objective is to remain fit, then martial arts for sure, it will teach you many more things. But won't help you if you like body building.",50
3,"I have a bad partner for a HUGE project at school. can any one tell me what to do? ; hes nick molazo, and i am suspicious of him being gay, help plz=( we got alot of stuff, but hes not even doing his job. ; I agree with lunatic.  You have to learn how to successfully cope with and work with all kinds of people. \n\nAlso it isn't really a great idea to post his name on here and make remarks about him that may or may not be true.  Even if he is gay, that is his business and has nothing to do with whether he is doing his work.",51
5,"do horses know their names? ; my daughter recently purchased a horse who has had the same name for nine years, and she wants to change his name.   Does this matter, and how do you know your horse knows its name? ; My horses know their names and will come when you call.\nMine have the names on their papers but all have a barn name and that is what we call them all the time.\nI have known people who changed the horses name and they learned it. Much like a dog call the name and feed them using the name, Most will learn to adapt.",52
5,"i want to be a cheerleader? ; Im in 8th grade right now and I want to be a cheerleader next year. \nWhat do we have to do at tryouts? Does weight matter?\nwhat do we have to know? Is there a specific way to dress if ur a cheerleader\nand how often do we have practices and does your grade affect if ur a cheerleader or not? ; Being a cheerleader in two simple steps:-\n\n1. Have your brain removed and placed in a bucket (just in case later you realise that you need it after all)\n\n2. Get someone to superglue your face into one of those fixed vacuous bimbo smiles\n\nThen..... Hey Presto! you're a cheerleader!!!\n\n[just love how the cheerleader giving advice below spells ""school"" as ""skool""... just about says it all, really]",53
2,"What is your favorite method of working out, or exercise. What is your age and gender, and cultural status? ; I am trying to complete an assignment for school. I am trying to figure out wether or not a persons age group, background, socioeconomic or cultural statuses have an effect on what physical activities they choose to participate in. \nWalking \nGardening/Yard Work \nStretching Exercises Weight Lifting \nRunning \nAerobics \nBike Riding Stair-master Swimming \nTennis \nGolf \nRacquetball/Handball Bowling \nOther ( if other, please specify for me) \n\nBy The Way, LOL, keep it clean for me please... thanx so much!! ; i'm a working middle class 23 year old who owns a house. i took karate for a long time, so those are the excercises i'm accustomed to. i guess they'd fall in stretching/weight lifting or ""other"". i also dont mind gardening/yardwork.",54
9,"What are the laws regarding public/residential pools in Texas? ; specifically, fencing ; They have to be fenced in. It's state law. Plus it just makes good sense. If you don't have a fence around the pool, little kids can wander in and drown. I don't know what the height restrictions are, but I'm sure a good fencing company can tell you.",55
7,Beside Bush US President? ; Celebs or Music People \n\nEric clapton is president of the usa ; Michael J. Fox!!,56
4,"Hey I need proxys that actually work in school. does anyone know any? ; I go to highschool and almostall the proxys we can find the school ends up blocking so i was wondering if there was anyone who could help with getting proxies Anonymizers or any of those kinds of things.... ; See, here's the thing:\n\nMany of the blockers used by schools analyze the history of students and report websites to the SysOp. Sometimes it can even ban sites without SysOp permission. Even if you *do* find one, it will probably only work for about a week. What's more, not all blockers are created equal. The blocker used by one school may still allow websites that other schools have blocked.\n\nIn short, you should focus on your studies in school and not worry about trying to go to websites you're not allowed on.",57
5,"How do u know if u met the right guy? ; I always see him. and hes giving me wirred signals.And im realy in to the guys who play sports ; He is more concerned about your well being that his.  He is not controlling.  He does not lie or hide anything(except to make you feel better).  He does things for you.  He tries not to notice other women.  He treats his mother and other female relatives well.  He has a job or is passing his classes.  He wants the same things you want (kids, travels).  He shares himself with you and wants to know you.  You can talk to him during the Superbowl.\n\nDoes he show you that he loves?",58
7,"in the movie a history of violece the women let the guy have sex with her on the stairs? ; was it his intention to hav sex or was he just gonna stop her from running away? ; That was the lamest scene in the entire movie. I'm not sure what his intentions were, but it's not normal for a couple to have a physical fight, and then directly after, have consensual sex.",59
0,"Why are americans...? ; why are americans so obsesed with saying ""God bless America"". i mean there is no other country in the world that says that. why must God bless them when they have been involved in nearly every war to date. i'm not trying to insult them or anything but why do they do it? ; We are a Nation Under God, we was founded from it...\n\nIt is our of  respect of leader of our country before us, and the great Leader in heaven God..",60
1,"is it possible for seven 375 pound men to stand on top of a bus and pee while it races down the hi-way? ; they would be belted in of course for safety reasons, so the formula is seven 375 pound men, seat-belted on top of a bus, peeing at 75 miles per hour, into a head-wind of 10 mph, at a 30 degree angle, what is the end velocity of the pee?? ; first of all it wont look too good... thats a lot of pee!!! next, they must  have on water proff  clothing, it will be all over then. lastly, the terminal velocity is -2... they are pissing against the wind! thank God they have enough sense to be strapped down, otherwise youll have a lot of chooped  hambugger to deal with",61
8,"Wife Swap? ; Would you ever participate in a show like Wife Swap?  (Or Husband Swap if that ever comes about - it is only fair!)\n\nFeel free to answer even if you're not married!  :)  \n\nJust curious as I saw a commercial for it tonight...my hubby would be DEAD MEAT should he ever consider it!  ;) ; For those that haven't seen the show, they normally select couples who are total opposites and swap the spouses for a week, they always have separate bedrooms.\n\nAn example would be where a wife complains that her husband does nothing at all around the house, and so they swap him for one who does absolutely everything, leaving the poor wife who used to have everything done for her with a husband who does nothing.  The cameras follow the couples for a week.\n\nThe show isn't interested in 'perfect' couples, they are looking for a clash to make for compulsive viewing.\n\nI would never appear on a tv show like this.  TV ratings is no place to resolve relationship issues.",62
0,"Would'nt it be great if all the countries was just like America? ; I mean come on, think about it. We would have everything in common, no hatred, have brilliant white teeth and talk gibberish. Be so superficial but trying to pretend that we are different. Go on Holidays to countires thats just like America. Its like you never stepped foot out of America. We would be 'Normal'.  We would wear 'Normal' clothes. Have a 'Normal' culture. Be peaceful and love each other esp the 'President. Hmmm, now doesnt that just sound like a nightmare worse than elm street? ; That is definitely worse than a Nightmare on Elm Street.\n\nThis is a good question thought because for those who are not receptive of anything ""different"" they might have a utopia as such in mind; however, they should stop and think about such a wish.  What would we do with just America?  There would be no diversity, nothing to challenge our own growth.  Indeed, where would the adventure be?",63
9,"what if you were to fall in love with?.........? ; an illegal immigrant. i mean that could happend!and by the way all you races people think about whos going to do your fucken jobs!!!!and if u were to fall in love wt an illegal immigrant would u still deport them? yea thats what i thought!!!!!!!!!1 ; I am the child of an immigrant.  My Mother, who is from Asia, met my Father when she was in the US on a student visa.  They decided to get married and Mom began the process of becoming a legal resident and ultimately a citizen.\n\nIn my life, I have dated an illegal alien.  Had she been the person I wanted to marry, we would have gotten married and found a way to apply for her citizenship.  As someone who is a legal resident of the United States, I would not want to know that my wife was subject to deportation at any time.  What I would not do is carry around a sign in the street saying she has the 'right' to be illegal.\n\nImmigrants have always been a part of this country, and always will be.  But unchecked illegal immigration brings down the standard of living for people in the US.",64
2,"how do you start running if you want to for fun? ; i have been excersizing since febuary at a low pack program and the place is called curves but i want more results than walking and the program. my husband started running when he was like 250 pounds or so. and he tells me that i might blow something if i try it like a knee or ankle. I am 29 years old and weigh like 250. I would i train myself to run a little and get the results that i want ; start with running short distances, then walking a longer distance.  As you get into better shape, you shuld be able to run for longer.  Start off using a treadmill or running on dirt or grass, it is much easier on your joints than the pavement.  \n\nGood luck, and happy running.",65
