cifar_index,label
27635,7
1410,1
20376,1
48295,0
17684,6
14772,6
35083,3
29881,0
41112,8
14567,0
5759,1
28186,4
43096,8
46295,3
28202,7
26299,2
37595,7
5422,1
30913,0
13274,8
32396,6
23504,1
27464,6
24315,8
11992,2
524,1
18878,9
16054,9
44407,5
4092,8
9487,9
6107,6
2480,7
8062,0
8381,3
42317,5
43351,4
15796,7
34084,5
26111,3
11715,9
38580,0
38117,9
6977,8
35253,7
16672,4
7752,9
16119,3
4286,4
5005,2
33797,0
25851,6
49670,9
28566,7
20595,1
39940,1
31114,9
34692,4
20353,1
14499,0
23578,1
40157,9
45929,7
44932,0
3735,1
21188,4
45624,4
24501,8
24150,8
33786,9
26250,8
7486,6
32691,8
24550,9
15346,8
14655,2
45788,8
27228,1
47365,1
1397,8
31586,0
13239,1
26147,8
35097,9
9185,3
16927,6
48098,9
32486,1
10703,5
13870,9
41119,5
5501,4
28956,6
39369,4
8893,1
38785,1
27872,6
29766,8
48835,2
29426,6
22400,8
5846,7
19911,1
13232,2
49,0
4653,0
43866,5
29253,6
31272,2
12838,7
46785,5
30762,8
1242,1
43699,8
49653,6
45428,2
15608,6
35936,2
21423,1
28054,1
11814,9
31946,8
1228,6
17703,9
30349,5
38305,5
27695,9
24833,1
6334,2
46508,7
39436,2
6169,3
34732,5
44185,1
8691,5
41167,0
35402,9
28622,1
1500,2
17983,0
14258,4
46126,6
7547,0
19420,6
22561,2
17718,1
16539,6
1437,9
13159,5
35146,2
20438,1
1996,8
25975,1
14844,1
25323,1
21739,3
38745,2
17221,0
42525,6
40026,7
30398,8
5461,9
46276,4
27431,0
12553,0
49221,1
7534,8
9429,3
23542,6
971,8
18614,0
17081,7
16997,1
929,6
2113,7
9627,8
32005,4
34720,1
27532,8
45390,0
26601,1
16392,0
41150,7
6641,7
41502,1
32618,8
17574,6
6986,7
25294,6
39550,2
36075,5
43329,9
33705,1
25445,5
8873,6
13714,0
13546,8
45245,5
38633,0
11214,7
1820,1
44704,3
41297,6
1599,1
16825,0
40837,7
24734,2
5687,8
6546,9
41289,1
4429,4
44710,9
12434,6
648,2
35312,6
16571,2
16909,9
26231,6
22522,1
49056,6
47144,4
44895,9
36640,9
5177,6
16944,7
19247,7
32273,9
8482,2
10263,2
21871,1
33468,6
25513,8
4048,0
43673,9
15630,8
22715,5
33050,1
3579,8
9877,6
25026,5
4140,8
31760,9
49679,8
26513,6
22792,7
10233,8
21460,4
49686,2
1448,1
18503,2
12075,4
37535,9
4957,0
49954,4
6947,0
823,1
33005,8
8342,0
17601,8
6427,2
9804,5
20060,4
34782,7
25815,6
28704,3
25574,0
46064,7
4005,9
12020,8
21010,9
7887,1
17011,0
32331,8
1661,5
30781,7
17408,7
23317,1
21895,9
24621,7
44293,5
27555,2
10616,2
45367,2
35158,7
17055,5
10559,9
28155,3
16950,3
14228,2
39336,8
9468,6
5441,0
43117,6
3770,8
32194,0
34749,8
26404,1
11294,3
32010,6
38149,3
2827,1
20190,0
47154,9
38090,4
32327,8
43183,8
12623,2
12700,9
20686,0
27851,8
2249,1
36596,6
19018,1
11267,5
7788,0
46902,0
12650,8
3320,3
32964,9
38081,8
17265,5
48330,5
22160,9
6731,1
30171,0
44814,6
48631,1
22277,6
5302,6
40603,3
4758,8
35255,2
10292,1
10900,4
16668,6
42739,9
43081,9
9498,2
48077,5
20354,9
31039,9
11519,5
12721,2
26176,2
49891,0
17254,7
37979,1
49767,8
44652,2
12887,6
27996,6
1210,6
26015,8
20959,2
3861,6
7870,5
15308,1
15879,6
32182,8
13236,5
36222,3
35926,1
44157,9
16521,0
43447,1
29179,9
46914,1
21859,2
18882,2
31122,1
12810,4
47404,0
19725,8
794,7
36794,9
22036,7
47065,5
45907,8
12350,1
20433,7
12529,7
31626,3
12369,6
4006,1
1766,6
8096,0
48138,1
24163,0
29168,9
202,9
38621,9
49688,9
18201,8
16046,9
27836,7
4418,2
42144,2
26377,5
39592,8
36152,2
5321,3
25267,0
19090,8
5202,1
42374,6
19527,0
13998,5
28123,9
32603,1
1900,7
8171,6
26547,8
44760,4
20804,9
26748,6
44746,0
4071,9
8181,1
23994,4
20176,9
12771,8
37990,2
2888,6
21195,0
13668,0
13165,0
18991,8
45325,8
19937,8
519,8
6538,7
44959,6
32532,8
47350,8
47211,5
24934,8
49388,8
28689,2
49106,2
16246,8
31921,7
33155,7
36186,2
13660,0
28954,8
41751,0
32568,7
48023,4
40173,1
19804,0
47471,6
44564,9
46592,1
38020,6
27377,5
6390,2
22936,1
44536,6
45441,4
27810,9
1472,9
32823,8
44129,8
7462,0
17468,9
45341,2
10741,0
43389,6
49302,6
19955,6
20783,1
41411,2
791,9
6871,1
43538,6
30951,1
16629,1
42500,7
6525,9
12367,6
37564,6
43453,1
4543,0
43943,9
3613,9
34511,7
42162,8
38389,2
32966,6
33826,4
35216,2
17721,5
46359,1
39059,0
39034,6
47872,2
34291,7
48832,5
22334,1
31435,0
17476,6
33964,3
49150,1
41475,5
20599,9
3233,1
39993,9
42202,8
24140,8
25876,7
12597,6
4098,3
13712,0
20519,9
37201,9
19773,1
27921,4
19762,6
37356,6
45862,6
42395,9
13174,0
145,4
6244,1
11863,8
32640,7
2763,5
32985,6
31593,0
11403,1
22442,9
8304,2
7282,8
4287,8
42678,0
42313,4
38927,8
5872,5
37782,9
30651,7
2305,5
19782,3
48726,8
7784,0
6974,8
63,2
3294,8
11302,0
24676,0
5683,1
6987,6
31452,7
7316,6
45165,6
12244,7
31491,7
40779,5
41096,5
2817,8
17105,6
28390,9
14878,1
44391,9
16941,7
12626,8
12340,1
22763,1
41774,0
41335,8
34977,8
42680,7
23253,3
6379,8
12580,4
8991,6
25910,1
7767,4
7810,0
42207,8
14489,7
39637,6
45531,5
19593,9
27632,6
36108,8
12514,5
44981,8
34468,8
23391,1
45329,1
21711,2
1653,5
44774,2
16106,6
2274,6
33350,2
2280,1
42108,6
16329,9
36770,8
8444,0
6188,0
49581,6
47766,0
9547,5
11747,9
22756,9
16277,5
38444,3
35915,4
48901,1
4255,5
3031,5
34657,8
42826,8
32958,6
18133,0
13743,8
9344,8
39464,6
29521,5
49623,6
25373,6
18695,7
21646,8
20127,0
31579,4
26782,6
22236,6
21624,1
8423,4
21164,8
6252,6
26672,8
45724,7
41373,8
39136,7
30033,6
17801,4
10730,7
17481,2
20326,3
22466,9
11756,6
5498,7
31558,6
17123,4
33832,1
6757,2
48378,0
18966,5
43169,9
36734,9
17774,2
8027,8
6441,7
48861,0
14147,4
15944,2
43458,0
432,1
30471,1
38985,9
25240,5
40192,8
48710,6
17734,1
7034,6
4309,6
45014,1
23373,6
7815,5
22869,2
3483,1
14959,6
17428,9
19158,2
41833,8
16354,9
19957,4
29743,4
47529,1
503,8
20056,1
13817,0
15161,8
19786,5
10368,7
37476,1
24727,3
24730,9
41049,6
9154,8
20445,5
11569,8
13968,1
16500,6
47854,8
40658,4
38529,5
5539,3
1628,6
21632,9
19621,8
16947,1
10553,0
21575,9
38546,2
14084,6
15833,6
26617,1
31487,6
30943,1
7823,6
18163,2
42713,8
21561,5
29828,1
6341,2
19072,9
33573,0
30956,7
17815,1
34622,9
37096,5
35011,1
37256,6
40275,0
6481,7
41800,0
29901,1
21696,9
11737,5
11755,9
12064,1
37173,3
15215,9
36672,1
35224,8
30487,0
30711,5
42150,1
5303,5
18298,0
2633,0
9426,8
5330,9
40634,3
1426,3
25737,8
8130,1
22016,9
47877,8
13114,2
14659,1
3075,9
9848,4
17529,3
11686,1
39096,2
16650,8
8570,1
18992,6
20749,8
37404,6
30121,7
20781,1
47213,1
1223,9
35688,1
46225,9
3589,6
45648,8
82,4
14902,9
42232,6
37988,8
8992,9
48944,2
35309,2
48751,9
48086,1
46110,3
47307,9
47542,1
29533,7
1389,1
19845,2
1989,6
43260,7
25056,5
5889,2
3467,1
38773,6
38035,9
27104,0
44785,0
100,8
1143,4
17445,5
43817,8
33419,0
16675,6
14612,4
12891,8
30640,8
38836,9
14110,1
21413,0
2645,9
46412,7
48755,8
42765,2
1303,4
46334,6
35226,2
42925,1
30039,1
3526,9
3545,9
18931,4
42244,9
20418,3
6141,1
17940,6
37053,4
5375,6
47435,9
34206,1
46421,1
31398,6
12052,0
4463,5
19575,1
35397,4
15494,0
8662,5
6076,7
31737,1
2526,9
44588,9
19704,4
47107,5
48123,9
32522,0
16870,7
6411,1
38499,0
42251,7
18593,8
43881,5
40037,9
25772,3
34132,5
25385,0
6771,5
25725,8
7338,1
165,0
28300,0
11855,3
17962,8
463,2
40573,1
11815,2
23552,2
43125,0
38690,6
11475,0
6650,0
12245,9
13093,3
17781,1
32299,2
47135,6
11505,8
35496,8
36407,7
27476,2
44197,3
18443,7
10923,8
36999,7
37693,0
33040,7
45349,0
47676,0
13500,6
48500,8
40340,7
32266,9
41904,9
29625,2
29424,2
1430,2
10367,4
37859,7
33349,7
20756,8
14961,5
20722,0
39858,6
35794,3
36874,8
17918,9
19627,4
20909,8
20931,1
26168,1
39307,7
36297,8
30254,2
34805,6
46254,2
9042,1
25356,5
42699,8
2496,1
47818,8
6727,9
4988,8
44527,8
17269,1
37710,8
22267,7
28890,2
47535,1
6438,9
42413,1
34432,6
3887,9
13605,7
27775,7
14260,8
31281,4
3878,9
14227,5
18488,9
43828,0
45512,4
27607,1
35062,7
1,9
46772,6
24099,3
1959,6
49863,0
34819,4
18399,5
16860,8
2212,8
6464,1
43965,0
11599,9
41932,0
48539,1
36593,1
33987,2
19952,4
25137,1
34478,5
4965,8
2823,7
22262,8
21560,6
38917,6
18832,1
25842,1
28420,1
29117,1
32647,1
20803,6
15604,7
3328,3
47886,8
45433,3
657,9
48811,7
4880,2
17238,6
15579,7
44888,8
47461,9
10393,1
31460,3
29902,2
43567,4
14057,7
24213,6
30125,4
14676,1
47588,1
21849,2
33532,1
9183,3
41501,5
11837,7
46994,4
47226,1
10864,8
24640,9
45131,2
40441,4
22918,9
21678,5
20508,8
9206,8
6062,0
23381,7
43284,6
26089,6
21493,7
15013,7
36042,9
11030,2
27696,2
25624,0
46702,2
17367,9
5252,2
15857,9
35984,9
18810,1
9633,4
30348,7
8812,1
18426,6
33418,8
27770,5
48130,0
37984,0
31311,1
19396,7
7256,0
28043,2
5282,1
47326,0
6414,2
15458,6
8911,4
7057,5
9210,1
17412,4
44907,8
46670,8
20654,4
7281,8
8064,7
16741,5
8307,1
39836,2
21745,9
21269,7
13157,8
16229,7
25596,1
16617,9
24552,6
26583,8
10271,1
144,2
14637,8
7831,7
40104,0
34698,2
27039,7
35970,4
10701,4
37078,0
41755,7
29095,6
45917,8
25475,6
2516,5
47516,7
43547,1
49853,6
12538,1
35933,1
47803,2
5595,9
6448,2
15007,8
38301,8
48416,0
32117,4
48407,4
29745,7
47104,0
26001,2
33503,2
29593,0
2221,8
2241,6
26606,7
22937,5
11943,2
21199,1
43863,9
2100,6
41727,8
8972,8
48802,6
2096,8
29104,0
38036,0
31182,8
27694,9
44331,8
11759,4
2079,2
4171,1
21967,7
21689,5
36046,1
1172,5
1237,6
34663,2
7727,0
1665,8
19939,1
23213,1
10817,8
18976,6
10107,1
42290,7
48747,6
10273,6
15806,7
37335,8
25803,4
23656,2
48036,1
31443,8
11216,0
30973,9
49455,5
48566,5
4241,7
8792,4
24295,5
20398,0
23755,4
45457,0
14991,8
22767,6
48860,4
9936,9
12939,6
48452,3
36244,3
30467,0
21361,8
47844,7
28586,8
8641,2
3906,0
34973,9
42797,0
13064,3
24673,6
48836,8
31209,1
4152,6
46382,4
18244,9
31277,4
36984,6
41422,2
22966,2
19684,4
26581,5
37186,7
43978,3
23629,0
30382,7
31058,2
17908,6
45292,7
16027,8
5154,0
7596,2
45119,2
43434,6
38544,8
44205,8
29754,0
16241,4
30418,1
37242,9
41986,1
21760,0
4364,9
40017,2
16149,7
25226,7
22022,8
40821,7
27134,6
16752,0
15460,1
30130,6
33680,2
17160,7
7536,4
24717,6
8104,3
10771,1
39650,0
15671,8
35156,4
4529,5
47262,9
36581,2
2044,2
2923,8
18380,6
36498,8
8247,4
35825,8
22306,1
45934,7
33670,0
1529,6
40987,1
23481,0
16233,1
27215,1
18704,0
49195,8
31607,1
46133,4
34110,9
49887,8
36733,8
34234,0
45268,1
20987,4
31288,1
35166,5
22145,1
41409,9
39407,2
36698,0
38565,2
23396,1
16795,5
29655,0
37246,0
27834,6
10206,5
48326,3
200,6
22189,0
39510,9
48511,6
26569,6
41821,0
32022,0
7842,0
47397,2
34503,2
32455,0
238,1
26664,8
25840,5
8696,1
25951,8
19289,9
9068,8
991,1
15448,3
5482,8
2572,9
20461,8
18943,9
12808,0
12754,0
36811,7
5735,7
48147,0
22388,1
6508,8
31874,2
49490,0
42855,9
31510,1
4229,0
8009,6
45125,5
7447,8
17117,2
40395,8
12745,9
4923,8
8335,6
48230,6
1558,8
23569,9
46391,7
46888,8
49932,1
33787,6
15384,9
17762,0
20741,7
1230,8
45169,6
43520,1
12544,8
45914,3
25417,6
42514,7
26217,7
34712,8
21555,9
6800,7
13136,7
8176,7
48601,3
3184,0
1622,9
6678,1
40343,0
44478,6
7452,2
10219,9
40080,9
26213,2
33578,5
677,4
49147,9
24227,7
31749,1
13496,6
40070,8
19553,7
14207,8
14828,6
39818,1
35046,7
16691,2
38865,6
38456,2
17860,1
8505,9
7414,9
11407,1
35532,3
3283,4
14761,2
1391,8
46189,9
33180,4
27162,9
49182,8
26438,8
28244,1
47524,5
7000,5
47116,6
23514,1
19813,4
40251,7
22084,0
40239,5
11478,2
7875,1
34168,0
12325,0
29274,0
25567,1
20001,5
31506,0
35808,8
16628,3
4225,8
40549,6
20758,0
9685,4
46075,6
13388,8
23944,2
11774,9
3875,3
2954,8
7622,1
40959,6
22264,0
8352,4
1418,9
25879,4
19594,1
21357,6
37505,1
42507,1
6762,8
316,9
44589,1
36081,1
21843,7
48799,1
14005,1
12555,9
29797,6
8606,3
42897,8
40733,0
40868,5
2351,9
16835,5
17206,2
33954,8
30336,6
34815,8
2122,4
40675,6
19904,0
38198,0
39758,7
44018,6
47414,8
13972,4
43558,9
10980,8
23666,8
43410,4
1957,8
7465,2
44775,9
15588,9
20294,4
18188,3
24316,9
22649,8
25183,2
2851,1
32602,0
16973,9
19692,6
205,9
14994,6
19836,8
44506,5
34783,0
38334,0
22144,4
41054,9
10419,4
24948,7
38270,1
2398,5
37954,4
20662,8
405,0
30032,7
25401,4
14582,7
45264,0
5840,5
9322,1
32822,4
5585,9
17399,5
9596,0
14462,9
37318,8
48886,6
5560,7
3164,2
29540,0
41640,9
11350,7
1831,0
30424,3
11358,6
41568,1
45306,2
47134,5
9408,2
45539,9
49907,7
29858,5
38754,8
40103,7
47244,4
32276,4
7479,9
8429,8
39869,5
45634,3
37146,0
8535,0
3547,5
38010,0
12708,9
8923,5
25682,1
28833,0
44884,0
47757,5
16703,3
6623,1
2928,1
4554,7
9903,2
9690,1
34431,4
20502,8
48194,2
30665,2
40442,0
46737,8
6224,6
34940,1
26744,0
49697,8
46601,7
35547,5
13004,8
35144,3
20584,0
38280,9
15504,8
13721,5
11318,6
3409,9
5444,2
37830,1
46747,7
28852,5
33774,9
17231,6
36016,5
37126,9
34018,0
16745,1
47492,2
41398,1
17198,7
27905,1
8464,5
34667,9
34584,7
8706,2
43406,9
31258,8
25119,8
16574,6
24774,1
10944,2
27763,7
7922,7
48866,6
44240,9
43664,0
15112,4
28826,0
30273,8
4454,9
40447,7
25293,6
39726,7
13901,2
36215,1
33764,0
41820,4
12399,2
43164,1
44863,4
45005,2
42929,0
28895,7
21310,0
9635,2
8881,2
29971,6
3774,9
9585,2
40405,5
17257,0
559,2
21478,9
40139,8
1896,7
36352,7
27018,9
10549,5
10214,7
1656,5
36382,2
30744,0
13695,8
11139,9
27047,0
14973,6
28806,6
28484,5
27341,9
1336,8
26679,5
3118,2
36333,1
40423,1
33253,4
31204,3
26502,6
14238,1
4383,8
31427,6
28722,6
21638,8
990,2
12137,2
39462,8
14217,9
4154,2
22911,5
34502,9
9117,8
30873,9
47317,0
9177,9
25317,9
29182,9
23360,5
38265,7
48420,7
2423,0
22335,1
7527,0
31082,7
42912,1
13639,2
34796,9
9038,2
27465,1
7600,1
10853,9
41051,1
49295,9
42182,8
46223,8
2577,8
7628,9
27491,4
24760,8
38815,8
44592,0
3291,2
22962,0
33417,9
2332,9
38250,6
44302,2
13153,6
49244,9
8172,2
33643,1
36022,5
17100,0
49744,8
7873,5
8461,7
22914,3
18083,5
29341,0
15717,2
11482,1
15477,2
1985,1
38358,7
5069,0
11677,9
32716,8
34069,1
13961,7
19290,9
42955,7
42181,2
10823,7
37314,9
27758,0
28292,1
25018,2
44672,8
16409,6
49045,1
24602,1
3239,9
33010,9
41843,7
26469,6
22136,7
44620,1
45354,8
18691,8
33245,4
42378,7
48827,9
27470,2
22640,6
40091,5
11285,5
6336,6
2348,3
24317,3
43277,0
34716,6
17760,1
3846,9
10709,5
49631,8
30057,6
2541,7
7194,2
22115,7
49871,1
36115,9
25091,9
28249,7
6705,9
10588,2
37432,0
28909,5
43891,1
15126,4
18068,9
9545,8
3980,8
36799,8
24969,5
3752,5
152,7
40875,9
23251,6
5320,9
1613,6
34683,8
45407,7
30783,1
41754,7
2111,6
38763,6
47046,7
637,0
13693,8
19196,0
5881,9
43038,5
27137,0
576,1
9938,1
45296,1
24368,7
3004,6
31512,1
11130,1
15141,9
8305,1
41209,1
3292,0
18270,6
41834,2
35446,0
20787,9
6446,1
20752,1
31095,9
41071,2
21935,6
29584,8
3447,3
23220,1
23049,8
17118,6
24837,0
16818,9
26164,0
9157,0
43101,8
36433,7
12622,1
26556,3
14461,1
42437,1
47791,8
36517,4
35499,6
8290,9
24822,5
35051,1
33580,2
16397,0
39765,2
44712,6
34400,1
18962,5
15155,4
39601,0
24700,0
35267,2
10113,6
23149,8
23415,7
40606,8
20253,4
41692,5
27852,4
46054,0
47133,2
35878,1
10288,8
30152,0
49788,8
37332,6
2586,8
46559,9
21651,1
4535,5
32463,8
37546,3
33381,6
47827,8
6553,0
16135,4
28789,4
22020,2
24928,6
36636,8
41975,0
10337,8
29408,6
42160,4
27854,8
13063,9
36175,0
19648,8
16315,8
31056,9
25465,5
14866,8
14066,7
8225,1
49075,1
2461,4
9896,2
48921,9
29440,9
3511,2
10568,1
10590,9
16882,1
14248,2
6201,9
5239,7
35068,1
39661,2
21905,8
1978,6
31089,9
41190,5
46244,2
4714,7
19597,9
23280,1
44836,9
37143,2
33429,5
562,8
49369,9
34260,7
43838,0
42936,7
11150,6
48107,8
26368,1
6684,3
5884,9
29680,6
46870,2
16742,2
36447,2
30150,7
22496,8
23751,9
45015,2
6827,7
16707,9
14636,7
14439,2
10432,5
47450,2
3697,9
44696,6
23829,7
5666,1
35058,1
3042,0
38426,9
42875,9
1145,1
42405,5
31698,3
25914,6
22502,6
32903,0
18405,7
4438,4
30350,6
29322,3
25987,8
220,0
5597,7
46860,7
837,6
8852,8
26275,6
43697,6
48575,6
45210,1
47070,5
48662,9
46726,7
29209,1
26119,2
27179,0
24173,9
48530,2
4311,0
30481,6
37482,7
3240,8
8477,2
8705,4
12036,7
36283,9
16681,9
41309,6
42534,8
38024,9
36119,0
35771,2
21090,2
12929,1
23227,5
10904,4
44406,7
49230,1
22214,8
17154,0
10690,0
24339,5
14257,6
26611,6
12822,9
37614,4
32401,0
24177,3
42928,2
44082,0
22623,9
48479,3
12002,9
21867,2
8797,0
42655,1
16591,9
3032,9
34970,9
44955,5
44751,1
18369,9
18586,2
1396,4
49483,1
36196,5
33399,1
45799,6
29969,5
11778,7
1399,8
48926,0
4711,8
25781,4
6477,2
44599,0
8511,5
42300,8
38413,8
49493,5
43602,1
36523,4
655,6
8297,0
23004,0
35620,6
37992,6
8046,4
9216,1
18717,2
31780,6
2466,1
40231,2
7508,8
22381,7
42435,0
6582,6
21352,5
32765,8
30385,7
3818,3
6328,0
12047,1
35099,6
47538,4
39343,6
19600,7
28545,2
1878,0
49986,7
4854,0
16665,7
10071,9
33384,8
45430,6
43890,5
26333,6
45242,0
34563,6
10456,8
36316,2
26951,8
5929,8
19326,7
4865,9
42495,9
26350,1
24553,5
48517,3
21371,7
16388,8
47584,2
2730,5
42081,1
26843,1
26467,1
29707,2
23366,6
39160,5
43205,1
9494,1
9525,0
5646,5
46683,2
15783,1
15401,9
3681,8
18084,2
24960,9
17181,7
989,0
48206,6
9488,8
42904,4
26977,8
16471,1
16415,2
34788,7
44708,6
21808,1
11576,8
41861,1
45938,4
38687,9
33424,5
46140,1
46041,0
33988,6
36747,8
33545,1
23900,1
14378,1
7923,7
41001,7
20852,0
39842,6
23111,9
8375,4
16804,2
1916,3
30410,7
45399,1
19303,6
5830,5
39896,8
32104,9
45561,7
41781,7
8142,7
13430,7
47355,0
14566,4
12598,3
20430,9
9373,0
10762,9
41771,9
11340,2
38566,0
36060,6
17511,0
20658,0
746,7
37269,1
35757,1
29405,4
14569,2
12624,6
14808,7
40539,7
19156,5
22396,1
1683,8
7077,1
6237,9
31057,2
44357,8
773,8
46370,7
26514,8
5878,6
43910,9
326,6
15100,1
41839,4
10394,0
33402,6
6903,9
25747,6
22116,7
37498,5
26746,1
9663,8
30433,8
24059,8
14080,0
29141,6
7570,9
35658,0
14000,4
46822,0
34052,1
43103,5
8665,8
6971,1
28459,9
12774,1
26521,1
2908,9
26132,3
24971,0
36668,9
19620,9
37487,6
10100,1
30071,8
1834,3
18631,8
5488,4
7360,0
1600,5
44065,9
44671,1
23730,9
35591,6
32388,4
26095,5
48725,8
22659,1
11264,1
28612,5
683,9
14871,1
35237,5
16085,4
43666,6
40501,6
13078,9
37994,8
23831,5
29375,6
13293,8
46442,8
24794,7
38258,5
19172,8
21633,0
44584,2
30427,6
40920,6
40656,1
16410,1
40673,6
17044,4
22599,7
24458,9
30692,9
4217,6
1375,8
35415,4
29380,0
379,8
10693,1
20995,9
22341,7
33319,5
45679,0
33724,1
47364,1
33011,0
25526,6
38780,7
2758,9
33485,7
35968,4
7899,6
49356,1
25149,2
2917,9
21591,2
7904,9
27812,4
46221,9
47969,0
21004,6
10152,2
22384,6
25278,1
14691,5
15637,9
47519,1
44919,9
25410,7
29652,7
39995,0
20082,8
31525,5
5662,9
37577,4
14204,1
1460,5
14393,0
46710,8
4608,2
1087,8
22167,0
40149,1
46609,6
26249,7
14298,5
48469,8
11239,6
22073,5
24864,6
36265,7
9439,1
15290,7
11702,1
1809,6
40101,9
21604,1
49225,1
632,4
35050,4
23434,8
37933,6
13014,7
12262,9
42438,1
935,6
32780,5
18698,1
20254,6
508,9
2820,8
47679,8
6505,4
14536,3
19320,5
22458,0
11080,0
16102,2
35195,0
5246,8
9251,1
44993,1
765,0
34963,8
35770,3
30379,9
23897,1
41287,6
26451,7
37253,1
43597,6
43448,4
184,1
138,2
13265,9
12674,0
22301,5
9701,9
39873,6
4840,1
38962,7
40945,0
21930,0
45680,8
29385,6
37593,6
19928,0
8659,7
12490,8
46079,9
33477,5
40773,5
41332,7
37995,1
32675,6
1634,5
27328,2
22878,6
37646,0
21923,9
10578,0
35300,8
2767,9
47800,2
32810,9
24745,0
49876,8
2786,6
39065,9
32283,0
41564,5
40713,1
6443,5
34476,5
16780,3
12941,7
36089,6
13848,2
7950,6
27591,9
14099,9
23608,9
9597,2
5188,7
5300,9
374,5
38872,1
14631,6
25854,5
40063,9
39488,4
29103,6
1502,1
42521,8
3832,8
11850,1
43090,4
7617,8
42663,1
1475,2
19612,5
27046,2
12840,9
37598,5
46458,0
6970,2
35061,5
38214,8
41070,8
40355,0
26966,6
6219,8
4408,8
44540,2
10198,9
4064,6
12782,2
45904,0
26873,2
6034,9
42464,1
35879,5
39088,7
23399,8
45346,2
43802,9
27901,0
18740,9
