label,sentence,sample_index
7,Azumanga  Daioh episode downloads? ; Does anyone know were I can find them? ; mIRC also has everything\n\n(You can buy the whole collection for fourty dollars though =] unless they raised the price...)\n\nI love that series!,134
9,"Is this an example of expoiting another countries resources? ; Item: Mexican ambulance drivers are transporting hospital patients unable to pay for medical care in Mexico to facilities in the United States. They know that the federal Emergency Medical Act mandates that U.S. hospitals with emergency-room services treat anyone who presents themselves for care, including illegal aliens. The ambulances are driving through unguarded portions of the border with ""little resistance"" at the instruction of Mexican officials.\n\nhttp://www.americanpolicy.org/more/mexicaninvasion.htm ; Yes, it is exploiting another country's resources.  The question then is whether it is an unfair exploitation.  After all, we are talking about ambulances and people in emergency situations.  If we can save a life by allowing this, I'm for it.",136
2,"Who else is having a crappy day? ; i just wanna hide under my blanket for the rest of the year how about you ; Well its 10.52pm in Ireland, and ive had the crappiest day because I have a very painful ear infection and my mother is currently drunk. Oh if we could only hide under the blankets and everything would get better.",146
8,"GIRLS:  would u break up with your boyfriend if he always looked at females, even though you have his heart? ; if u loved a guy and he loved u... would u get rid of him if he always looked at females.. and he knew it hurt u so he tried to be less obvious and tried to lok around less but still did it?  its just looking... right?  or is that bad ; He's just looking?  Does he say, ""Man, I'd like to get me some of that!"" or ""Check out that booty!"" - or does he just glance at them?  I don't think there is a straight man alive who doesn't look at least a little bit.  I think I'd be more worried about the man that *didn't* look.\n\nPlease work on being more secure in yourself - your man is with you for a reason.\n\n[There's someone you should get in touch with - you two could start a ""My Man Looks At Women"" club.  Actually, I bet you are the same person.)",147
2,"How do you get rid of lice? ; well I dont have it but my friend does \nand I dont want to catch it!!! ; I've heard if you use Prell shampoo you'll be less likely to get it from your friend. And hey, it's cheap too.",154
2,"I have an abcess on my arm. What is the best way to take care of it without going to the doctors office? ; The core came out already so now it is a hole which I can see into my arm. ; Once the sore has drained, insert some packing into the remaining cavity to minimize any bleeding and keep it open for a day or two. \n\n\nplace bandage over the packing.\n\nMost people feel better immediately after the abscess is drained. \n\n\nIf you are still experiencing pain, ask the doctor for some pain pills for home use over the next 1-2 days.",162
3,"job status with British Computer Society examination? ; i am doing BSC DIP now. subjects are core, database, system managment, and WWW. also i am planning follow mcsd ; exellent job status.",163
8,"ok i need advice. its about my friend and i liking the same guy....? ; idk what 2 do b/c my friend & i both like the same guy (who's the son of 1 of our teachers). she went 2 school with this guy idk how long but in grade school (like maybe grades 1-8). she doesnt like his dad (our teacher) though, but i do. @ the beginning of the school year she said she liked him and i kinda did a little then. then she told me she didnt anymore so i started to like him even more. then recently she told me she started to like him again, & now i rly like him. i have like dreams about him (ew not those kind of dreams u perverts), but just like ones where we talk and have a good time. im afraid to tell my friend that i like him even more now( i told her @ the beginning of the year) b/c im scared she might get mad. if she ever went out w/ him, then they broke up, i wouldnt be able to go out / him (if he ever did ask me out) b/c he went out with my friend. idk what to do b/ i cant stop liking him! & im the shy type so ive never rly talked 2 him b-4 either. help plz! ; Don't risk your friendship over a stupid guy. Guys will come and go out of your life but true friends will last.",170
7,who looks better paige or alex? off of degrassi? ; I think alex is kind of hot! ; Alex for sure,173
2,"Has anyone taken the new AIRBORNE medicine? ; If so, do you think it works and how long do you have to take it?  I have tried it once, but it didn't work too good.  I'm not sure I took it long enough. ; you have to take it the first sign of a cold 3 times a day. until those sniffles are gone. it doesn't work if you take it at the middle of a cold it's too late. your cold has tooken over. and its hard to get rid of. try Coldeeze during these times,it shortens the cold.",177
1,how long does it take for mars to rotate? ; how long does it take for mars to rotate? ; Rotation period 1.025 957 d,178
7,where can I buy those........................? ; Mighty Moshin Emo Rangers T-Shirt????? who watches that show on mtv2? well yeah I was just wondering where i could buy or order that shirt from i need some links. :) ; Type in EMO Shirts on google and there are alot of sites to choose.Good luck,187
8,"What should I give to a 13 year old boy...? ; Okay, Everyone knows that it's almost Chirstmas! I sorta like this guy and I'm out of luck. His family is kind of poor. So I tried thinking about giving him an ipod, a DS but that's all I can think of! I thought about jewlery BUT what kind T_______T;; If some of you 13 - 15 year olds are out there PLEASE tell me what you would want. This person is really athletic and likes sports. And BY THE WAY, I AM KOREAN (south) HE IS TOO.... ; get him a yao ming jersey",190
3,"What is the most interesting thing u know about wolves? ; I know alot about wolves, but i know i didnt find everything...can u tell me some things u might find interesting?? Anything is appretiated.  Thanx. ; Carolus Linnaeus gave the wolf the scientific name Canis lupus...\n\nWolf weight and size can vary greatly worldwide, though both tend to increase proportionally with higher latitudes. Generally speaking, height varies from 0.6 to 0.9 meters (24 to 35 inches) at the shoulder, and weight can range anywhere from 25 to 65 kg (55-143 pounds), making wolves the largest among all wild canids....\n\nThere are 13 living subspecies, and 2 recently extinct subspecies.\n\nIf U need more information... Can contact me. Will try to answer all your Question...",196
1,are there many poachers in Singapore? ; who captures and harms endangered species...?? ; not too many\n\nwhat species are there to poach in singapore?,200
2,"I got Detention!!? ; Because i threw up in class!! is this fair? i didnt mean too. it's like the stupidest thing to be punished 4. ; Sounds borderline illegal.  Talk to the principal, if he doesnt help, go to the super intendent or school board.",211
2,"How can I loose 25 pounds? ; can anyone tell me how to loose 25 pounds. Please what types of foods should I eat. and how often should I eat them? ; Only one way. Exercise. You have got to start doing it regularly or diet alone will never work. Go to Curves. Join Weight Watchers. If you are serious, those two places will do it.",216
9,"Why Don't Some Americans Want a New 9/11 Investigation?(please read)? ; Based on the results of the 2006 election, the American people are finally asking for change. They don't like our involvement in Iraq. They voted out many members of the party that put us there. Perhaps they are also ready to question the events and decisions that put us there as well. Perhaps they are ready to ask what really happened on Sept. 11. \n\nForget the conspiracy theories for a minute and set aside the political gamesmanship. We are a country that spent five years and $100 million investigating President Clinton. We probed the depths of the Iran-Contra scandal – a debacle that would have never come fully into the public eye had a special investigator not been appointed.\n\nThe 9/11 Commission interviewed two of it's own members and spent only $3 million. We have spent far more energy, money and time seeking the leak of Valerie Plame's identity and Barry Bonds' use of steroids. ; I have screamed since 9/11 that we needed to look at those who gained from the attacks, just prior to the attack, the middle east was in chaos, Israel was in trouble with the UN and US public opinion was calling for sanctions in their attacking unarmed Palastinains, Bush was pushing for increased sanctions against Iraq, meanwhile bomb sniffing dogs were removed from the trade centers and security was cut back drastically. Much of the buildings colaspe does not make scientific sense if it was caused by the fire and inpact from the jets, steel does not melt at the temp that the fire heated to, buildings do not free fall when colasping only imploding caasues this. No engine or balck box was found in the pentegon! Too many unanswered questions and no real governement attempt to answer them",217
9,"Who gave the decision to give John O' Neil the top security job at WTC day before 911 replacing Marvin Bush? ; John O'Neil had been investigating these terrorists as head of the FBI's NY counter terror division but had been stopped time and time again.  He was sidelined and sidestepped and eventually given a new job... \n\nHis first day as head of Security at the World Trade Centre , replacing Gerorge Bush's brother MArvin was September 11 2001, he died on the job in his office as the first plane hit the building!\n\nIt meant he couldn't raise objections or questions about why his investigations were closed down! ; yes\ni agree with u",223
5,"Comment arranger les lacets de mes nike ? ; Comment dois-je arranger les lacets de mes nike pour les porter...sans qu'elles soient lacées mais qu'elles tiennent aux pieds ? mes potes le font mais j'ose pas leur demander ils vont me prendre pour un nul ! ; rends-toi vite dans le resto chinois le plus proche et demande à un des gamins, ils sont experts en Nike, c même eux qui les fabriquent (60h semaine pour gagner une misère dès 5 ans...)\n\nelles sont belles tes Nike j'espère ?",228
1,"why is the golf ball bumped? ; please answer me quickly ; The dimples improve the ball's aerodynamics in flight, helping the ball travel farther when it's hit.",232
0,"Why do some people get a telephone installed, and then just not pay the bill? ; They know it's going to cost money, and get cut off, but then they just complain! are they stupid? ; Milk, Milk, Lemonade\nAround the corner\nChocolates made!\nPut a penny in the slot\nOut comes chocolate \nPlop Plop Plop!!!!!!",235
3,who know about demography if some one know plz send me information? ; i am student ; Population studies,245
6,"Nursing, profession, career, or job??? ; doing an essay on whether or not I feel nursing is a job, career or a profession ; a) If you get paid, it's a job.\nb) If you get paid and it uses a large body of knowledge or requires specialized skills, it's a profession.\nc) If it looks like a) and b), and uses your unique talent, has to do with something (subject, cause, industry, etc.) that you're passionate about, and makes you feel like you're doing something important (that contributes to a better world), then it is definitely a career!",247
5,"Fais-tu du yoga accè sur la respiration, la concentration ? ; Racontes-moi les postures et les exercices que tu aimes, leur buts et ce que tu ressent !\n(Le prayanama ?) ; salut je pratique de nombeuses postures (parfait, lotus, liberé) pour la concentration, d'autres (diamant, bénéfique) pour la digestion.\nLa respiration aide vraiment a se détendre et les exercice, aussi mous qu'ils puissent sembler être sont trés physiques et ça se sent le lendemain au debut.\n\nle jour ou je voudrais arrêter de umer je sais que c'est vers le yoga que je me tournerai. C'est vraiment trés efficace",252
1,Once you solve the mysteries of the universe...? ; How will it change the way you live?  How could it? ; it depends on which mysteries are you talking.\nIf we pick all... I think that it won't change our lifes.,255
2,"I need to find medical insurance because where I work dosen't offer it.? ; Need medical insurance for me and my son. ; They don't offer it because it's so expensive. Call around and get prices. Start with Blue Cross and Blue Shield. Do you have auto or homeowner's insurance? If so, call them, maybe you can get a discount.",262
5,Which do u like Tar heels or Duke???!!? ; Tar heels rule!!!! ; Depend on what for.... North Carolina for hoops.... Duke for everything else.....,266
4,"new tower for my pavilion 754n? ; Can someone tell me what tower would be good for my HP Pavilion 754n? Im looking for one with about 600W since I only have 200W and one so that in the near future I can upgrade my motherboard to one that is compatible with an intel core 2 duo CPU.\nWould an atx mid be good?? ; Yes, an atx mid should work.  Be careful though, some companies use proprietary connectors for their computers and you may not be able to upgrade it like you're planning.  Dell and Gateway do this.  I'm not sure about HP, but it wouldn't surprise me if they do it to.",274
7,teenpunk!!!!!!!!? ; will you mary me? ; YAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA!,283
0,"What exactly is a chud? ; What does this term mean?  Is it about being poor or dirty?  Or is this something more than that? If you know, please enlighten me. ; It originally stood for toxic waste: \nCaution\nHazardous \nUrban \nDisposal\n\nbut when homeless people ingest this contaminant, they become:\nCannibalistic\nHumanoid \nUnderground \nDwellers",284
8,what should i get my gf for christmas? ; it will be 7 months on december 24 and she is 5'5 105 lbs and has blonde hair and is 15 yrs old. ; i would say get her a necklace or bracelet. not too expensive but not too cheap. maybe add a lil teddy bear if shes into that sorta stuff. some girls still are at that age. or maybe get her a bouquet of flowers. idk. theres quite a few things you could get her.\n\ngood luck. and i hope i helped.,296
9,"Won't be long before immigration will be forgotten & we move on to gay marriage...how do Republican feel? ; Our next issue will be gay marriage...before I make any assumptions, will the Republicans write in and tell me how\nRepublicans feel about gays/marriage? And when Cheney's daughter announces her opposition to the gay marriage ban...how will the Republicans feel towards (gay) Mary Cheney then? ; They already went thru gay marriage. I love your question -\n""Will be forgotten & move on"" - that seems to be exactly \nwhat they do - a new week, a new issue. If not an issue,\na new law. \nWhen will they come up with idea's that will improve life\nin the future?!",298
6,"Yahoo! Mail gives members random cash prizes.Real? ; I receive a mail from yahoo,and notice me my account account is randomly selected as the one of 12 top winners accounts who will get cash prizes from you. ; It's a scam.  Don't click on any links in the message; don't give out ANY personal information; if you have a virus program, update your virus definitions and scan for viruses.",299
2,"Does sleep apnea ever go away if you treated as soon as you find out? ; Does it ever go away at all? ; At his age, he could probably be a good candidate for a simple surgical proceedure that could take care of it. If that doesn't work out, he will need to be fitted for a CPAP, but many of the newer versions are very small and don't get in the way. Have him discuss it with his doctor.",300
1,"A 2.50  102-N force is pulling an 90.0-kg refrigerator across a horizontal surface.? ; A 2.50  102-N force is pulling an 90.0-kg refrigerator across a horizontal surface. The force acts at an angle of 15.0° above the surface. The coefficient of kinetic friction is 0.200, and the refrigerator moves a distance of 5.00 m. Find\n\n(b) the work done by the kinetic frictional force. ; work = f*d\nso we just need the force since we know d=5\n\nthe vertical force on the surface is:\nmg-sin(15)*250\n=90*9.8-sin(15)*250\nto compute the frictional force, multiply by the coefficient of friction\nand by the distance for the work\nF=5*.2*(90*9.8-sin(15)*250)\n=817.3\n\n\n\nj",306
