label,sentence1,sentence2,sample_index
0,Two workers help customers at the Sonoma Artisan Sourdough Baker stand.,The bicycle salesmen sell the women used bicycles.,106
1,A child cleaning a pan in the kitchen sink.,A child is washing a pan,110
0,A girl with her leg out on a lawn.,The girl is inside laying on the sofa.,111
0,Two people go parasailing on the ocean with a beautiful scenic view in the background.,The couple are sailing on the water.,112
0,A brown dog jumps over a barrier that is black and white.,An animal is jumping over the hurdle.,115
1,Two kids eat corndogs outside.,The children are snacking.,116
0,A man with glasses standing on a ladder painting a wall.,A man is painting a mural.,120
1,A man brushing his teeth in the mirror.,A man is brushing his teeth.,123
0,A man helping a young child rollerskate.,The man and the boy are both eating ice cream.,127
1,"An African American boy is eating with a spoon while a man, sitting against a green background, watches.",a boys eats with a spoon,128
1,Child in a striped shirt is swinging from a rope swing.,A child is playing outside.,129
1,A Chinese high priest with her children in front of her wooden house.,The priest and children were outside of the house.,131
0,A man smokes a cigarette through a dusk mask while sitting in a chair.,the man doesnt smoke,136
1,"A person in two hooded sweatshirts, one striped and covering his head, and jeans stands facing a wall with graffiti on it.",a person in sweatshirts,139
1,A man and a woman posing in front of a christmas tree.,Two people know each other.,165
0,Woman wearing sunglasses wearing a black outfit singing.,The sunglasses are large.,168
1,"A person rollerskating while wearing knee-pads, helmet, and wrist-guards.",A person with safety gear is skating.,178
0,Two female street performers playfully interact using a ball as a prop.,Two women are trying to make money by playing a show.,183
0,A man in a straw hat is digging with a shovel.,The man is digging with a rake.,184
0,"A person wearing a red, white, and blue helmet sitting on a motorcycle.",A person wearing black is driving a car.,199
0,"A young boy hold a blue bucket, as it fills with water.",A bucket is filling with water,207
1,Two elderly ladies sitting on a couch.,Two old women sitting on a couch.,208
0,A woman and a man twirling in a dance alone on a wooden floor.,A couple dance on a crowded floor.,213
0,A young boy sits next to a wind sculpture.,A boy sits next to a statue of a dog.,222
1,"A Girl Wearing Boots, Is Sitting On A Rock Near a Pond.",Someone sits near water.,236
0,A group of men bow their heads in front of tables of food.,A group of people play cards.,239
0,"A man wearing a white cap, sunglasses, and red vest is playing a gold sousaphone.","A man, completely nude, plays a gold sousaphone.",243
0,Man building a sand castle.,He is a professional sand castle builder,250
1,Two women wearing sunglasses are standing by the side of the road and the one wearing a skirt is holding up a stop sign with the word eating taped to it.,A sign is being held up.,251
0,A girl is sleeping on top of a book in a library full of books.,A girl falls asleep in her bed.,255
0,"A young child plays with a hose in a field with another child, and two adults.",The children playing are siblings.,266
1,A toddler and a baby play at the end of a slide.,Humans playing,270
0,A woman sits at the laundry mat reading.,A woman reads while waiting on her laundry.,278
0,Two soccer teams playing a game.,The people are playing outdoors.,279
0,Skateboarder on a rail.,Ten skateboraders,284
0,A woman is pulling a motorcycle up onto one wheel performing a trick.,A women is pulling a scooter up onto one wheel to do a trick.,292
0,A man sits in front of his laptop.,The man is playing a computer game.,293
1,A young girl is giving a young boy who has a ring bearer's pillow a kiss.,A little girl gives a ring bearer a kiss,301
1,a black dog plays with two soft toys in front of a fireplace.,Black dog infront of fireplace,303
0,A person wearing a blue and white hooded jacket playing with a device is standing outside a store with a sale sign on windows.,A girl in a pink sundress is skating on the sidewalk.,307
1,A barefooted elderly man sleeping on a bench.,A person is not awake.,310
0,Fans and players at a baseball game.,people at a white sox game,319
1,Asian emo boy rests hands on hips beside a river.,An Asian emo boy stands with his hands on his hips next to a river.,324
1,A young girl in a red shirt and gray pants is leaning over a kitchen counter laughing.,A girl laughing in the kitchen.,328
1,A boy rides down a slide into a small backyard pool.,There is water in the pool,329
1,mother and daughter sitting down having coffee.,There are two people in this picture.,337
1,A young girl holding a hand-drawn clock talks to two women.,A young girl is holding a clock.,339
0,A crowd is gathered for some event while a woman in a flowered blouse talks with a man in a brown t-shirt.,A large crowd is gathered to watch a music concert.,344
0,A child wearing shorts is moving a window screen.,There is a child in long pants moving a watering can.,350
1,A group of people take a look at an unusual tree.,group of people outdoors looking at a tree,359
1,"Two people performing a trick in the middle of the street, people watching all over, one person is playing an accordion while another person is jumping over their head.",The people performed the trick in the middle of the street.,360
1,A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance.,A man was on the beach.,362
0,"The children are playing outdoors, while a man smiles nearby.",The kids are stealing from a store.,363
1,A man wearing a backpack and helmet riding a bicycle.,The bicycle is standing up straight.,367
1,A man is mowing the lawn of a house shirtless.,A man is mowing the lawn.,370
0,A German Shepherd walks at the beach with an orange Kong toy in its mouth.,A German Shepherd plays following a swim.,372
1,"A slightly overweight young man, with long black hair and a green sweatshirt, leans back in a chair holding a bottle to his chest.",The chubby man enjoys his chair and beverage,373
0,A woman in black jeans sits on the railing of a bridge with a harbor in the background.,The woman is wearing blue jeans.,374
1,"A gentleman with a red shirt, glasses and graying hair is standing in a room full of seated people.",A man is standing while other are sitting.,375
1,A young child wearing a mask at Ivars.,A child being playful,387
1,Hang glider on beach,air sport on beach,395
0,A man in a black shirt crosses a street with a guitar on his back.,The man is going to a club.,403
1,A bicyclist is in midair on a cloudy day.,A person is riding a bike.,404
0,A bull terrier terrorizes an old tire in the sand.,The dog is a poodle.,423
1,A very young blond girl wearing pink pants with white polka dots is sitting on a wooded trail in a forest.,A girl is in the woods.,432
0,"A night shot of people gathered around a sign that says ""We Are Demanding"".","A night shot of people gathered around a sign that says ""NO SMOKING"".",433
0,A smiling little boy holds a hand mixer in a bowl.,The little boy is being instructed by an adult.,434
1,Two men in black coats stand by the side of a building.,Two men are standing.,437
0,A man working on a brass pot on the ground.,The man is working at a table.,438
0,A surgeon performing surgery.,patients are standing in hospital,442
1,A woman carries a bag with bright pink lettering.,A person carries a bag with letters on it.,447
0,A man in a band is singing while wearing a very loud shirt.,A man is sleeping in a chair.,448
1,A man with his shoes off is sitting on a rug.,a person sitting.,469
0,A motorcycle is lying on the ground near a fire engine.,This motorcycle will never roll again.,490
0,Man taking a break under a umbrella leaning against truck.,A man rests under a truck.,492
0,Two people have a pillow fight in front of a public audience.,Two man are pillow fighting.,494
1,"Three men playing soccer, their uniforms indicating that one of them is from one team and the other two from the other, are all after the ball.",Three people are playing sports.,497
0,A heavily tattooed man with a soldier mask is about to hit another man in the face with his elbow during a wrestling match.,two people relax on a beach,505
0,An artist adds painted decorations to a van.,The artist has been hired to paint.,511
1,There is a middle-aged lady who is performing with 2 fans in her hand and a lot of makeup on her face.,The woman is performing.,512
1,A family is walking on the sidewalk.,a group is walking.,513
0,A woman sits on a gray bench beside a bottle.,The woman sits on a rug.,523
0,A woman and a child with a backpack walk down a city street towards a group of men.,A woman and her child walk towards the group of women.,537
1,A man behind either a fence or cage.,He is inside an enclosure.,540
0,Four male musicians and one female musician are playing instruments outside a house.,Five people are sitting inside.,542
1,Three people pose with their political signs out in public.,Three people are in public posing with their political signs.,571
0,Have a quick chat and smoke break.,People are running in a marathon for lung cancer awareness.,573
0,A little boy is standing on the street while a man in overalls is working on a stone wall.,A man is working on his truck.,586
1,A woman waring a purple sweatshirt in a jewelry store is bent over inside the display case.,A human in a shirt,591
0,"An man wearing a yellow shirt, denim suspenders and an orange hat reading under the rear tire of a vehicle as a child watches.",Some people are walking together.,592
1,A man working on a circuit board,A man indoors working.,594
1,A stage performance appears to lead to violence while the band plays on.,A band playing music while fighting happens.,595
1,Three adults wearing cold weather gear.,Three adults are wearing gear.,602
0,"Man in a top hat, playing his accordion on the sidewalk by a street",Man playing a instrument for money.,603
0,Football players huddle and get ready for the game.,The game is over,604
1,2 women are standing in a street playing a blue guitar and a violin.,Two women are playing instruments in the street,606
1,Two guys in blue shirts are standing on top of a construction surface doing construction work.,A couple of workers are are doing construction.,609
1,A black dog runs with a red bucket.,dog runs with bucket,610
0,A man and a woman are walking across a street.,two chiildren are walking,611
0,Two men in white suits play the guitar on a stage.,The duo is a famous musical act.,612
1,"A child touching a red plastic object, with a crowd behind him.",The child is being watched by people.,623
1,"A woman in a blue dress, a cowboy hat, and a pink boa walks down the street.",A girl is walking.,625
1,Four young adults sit on the floor and work on a project.,Four young adults are working,626
0,A black and white dog is jumping over a fence in an obstacle course.,A black and white dog is playing in an obstacle course,632
1,An unhappy looking girl wearing a pink skirt and a boy with a white t-shirt are sitting on a couch.,Two children are sitting on a couch.,645
0,Guy in a suit playing the trumpet.,The man is playing the guitar.,647
1,A creepy old man stars at a young couple as they smoke a cigarette.,The man stares at a young couple,650
1,People are working on the factory floor while yellow stacks of paper go by.,People are at work indoors,656
0,Several people are gathered around a monitor in a dimly lit room.,They are watching a vide,659
0,A large wall painting within a library.,there is an art everywhere around the books in college,662
1,A woman selling hats outside.,A person selling hats outside.,673
0,Two men running through the woods.,The two men are inside.,676
0,A woman walks holding an umbrella.,A tall human holding an umbrella,691
0,Two groups of swimmers wade out.,two groups of swimmers are competing,699
1,The two dogs are running toward the camera.,There are two dogs.,705
1,"Man with a backpack on walking down a street, red information stand in the background.",The man strolls down the road.,707
0,Three men are riding in a wooden boat in the middle of a city.,Three men are driving a car,714
1,A man holds a small child.,The child is small,717
0,A group of basketball players jump in the air for the ball.,The African Americans players jump in the air for the ball.,732
1,A man wearing a brown t-shirt is talking to a woman wearing a flowered tank top at an outdoor music concert.,A man is talking to a woman.,736
1,Three dogs are playing with a yellow ball in a grassy field.,Some dogs are running outside.,739
0,"A man in a yellow shirt and blue jeans is passed out, sleeping, dead or resting his eyes on a sidewalk.",A man is sleeping on a car.,740
1,A person walking with a dog.,A dog gets walked,750
0,"Four men are rollerskating in a park, holding on to each others' waists.",The men are performing a dance routine on rollerskates.,755
1,Village person is picking vegetables from the ground.,A person is picking up food.,757
1,A man in bright orange shorts is skateboarding along a course with cones as two people observe in the background.,man on skateboard,759
1,A goggled boy leaps from the edge into a shimmering pool with someone watching on in the background.,A boy jumps into a pool outdoors.,761
0,A crowd gathers in the street to watch a performer roll a chrome ball over his body.,a crowd is mesmerized by a street performer.,765
1,a woman running in a race while onlookers cheer her on,A woman is running.,769
1,A dog standing in the shallow part of the ocean while the waves splash around.,dog standing among waves in the ocean,770
1,Three workers are working on their assignment.,Workers are working on their assignment.,781
1,A man is popping balloons inside a cubicle using a handmade tool.,A man is popping balloons inside a cubicle using a tool.,784
1,"Six kids, 4 in red and white uniforms, 2 in green and yellow, playing lacrosse.",Kids playing lacrosse.,795
0,A man wearing a helmet bicycling in the woods.,A man is biking to a campsite.,797
0,People walking on a one way urban street.,People running on the street in front of cars.,804
1,two dogs running in grass,The dogs are outdoors.,807
1,A blond girl holds a small plastic doll.,The girl is playing with a doll.,810
1,A kid is drinking juice out of a juice packet.,The child drinks from the juice packet.,815
1,A white-footed beagle plays with a tennis ball on a garden path.,The beagle played with the tennis ball.,819
1,little girls in swimsuits are laughing,The little girls are not taking a nap yet.,822
0,A group of construction workers work next to a road at night.,There is no road to be fixed.,824
1,A man wearing a leather jacket and a bandanna approaches a parked motorcycle outside of a building.,a man in a jacket,827
0,A small group of people are at a rollerskating rink.,A group of people are tying roller skates on at a rollerskating rink.,830
0,A woman is bathed in red light on stage.,The woman is singing a song in the theater.,833
0,Girl in red skirt jumps on sidewalk in front of jukebox painting,The girl hates the jukebox painting.,848
0,The photo looks down on a street where five pedestrians are walking.,The photograph is shot by a female.,851
1,A woman is swimming with her three young children.,The people are in the water,876
1,A woman wearing a white shirt is standing behind a counter.,The white shirt covers her chest.,877
1,two men posing with their legs up with a train in the background,The two men are outdoors.,881
0,Three people sitting outside on benches.,There are 3 businessmen in central park.,884
0,A chunk of meat is presented out the window of a shop while a young man goes toward it.,The man is asleep.,894
0,"A woman in green, admiring the hands of a woman in black.",A woman holds her husband's hand,901
0,Three small children On a blanket on the ground surrounded by people in wheelchairs.,The children were in the park on a blanket.,903
0,"A middle-aged man with a broken left arm wearing a suit, who is walking by a couple of women on a sidewalk.",The man broke his arm falling down stairs.,907
0,"Someone on a dirt bike, high in the air, near a building.",The person is taking a bath.,926
0,A woman is looking down and wearing a white hair piece that looks like a wedding veil.,A woman is getting married.,928
1,A child is enjoying the ducks on a fall day.,The child is entertained by the animals.,932
1,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",A person on crutches.,941
0,A little girl in a denim dress runs down a path.,A little boy in a denim dress runs down a path.,945
0,Two men sit on opposite sides of an advertisement in a bus shelter.,Two men are sitting,947
1,Workers wearing orange vests are at a station,The workers are wearing orange vests.,948
0,A person walking by buildings and cars.,A person is walking to the store.,956
0,Man stands on surfboard with paddle in ocean.,A man is in a boat.,957
1,A man playing an acoustic guitar on a stone ledge in public with his belongings by his side.,A man is outside playing music.,960
0,A black dog lays next to a ball.,A white cat jumps over a stick,966
0,A man jumps into the water on a sunny day.,A man walks near water.,967
1,A group of children play in the muddy water near the woods.,the children are wet,970
0,"A crowd in stands holding up the letters ""K"","" R"","" U"","" N"", and"" C"".",The crowd is having a protest.,973
0,A man and woman are having a conversation while sitting on a tree stump in the woods.,They are in the cabin of an airplane.,986
0,A kid jumping over a ditch in the forest.,A kid is swimming in a lake.,1000
1,Kid in red sweatshirt ice skating,Kid in sweatshirt ice skating,1004
0,Two gray dogs swimming in a lake to retrieve a white toy.,Two dogs chase a stick.,1007
0,Two women are consulting a shopping list while stopped at the end of an aisle at Target.,Two people are walking in Walmart.,1010
0,An older woman dressed in pink with a black fanny pack is outside with some trees and an interesting architectural design next to her.,A woman makes questionable fashion choices.,1020
0,A woman wearing black sunglasses stands outside of a building.,A man wearing eyeglasses sitting outside of a building.,1024
0,A child laying in the midst of stuffed toys and blankets.,The child is operating a welder.,1025
0,A girl with a bucket of water is being chased by a boy with a bucket of water.,The children are tossing water balloons.,1028
1,The girl in the pink clothing scribbled in the sand with her finger while a girl clad in a blue green shirt looked in the ocean.,Two girls are at the beach.,1040
0,Four people are selecting foods from the buffet.,The people are all grossly overweight.,1053
0,A man is smoking a pipe.,A man is enjoying a pipe.,1054
1,A group of people are walking across a city plaza.,The people are walking outdoors.,1055
1,A US Army officer is standing with his horse on a bright day.,The officer is next to his horse.,1057
0,The brown dog catches a ball in the air.,The dog catches a ball in the open field.,1064
1,A tattoo artist making a tattoo on a forearm.,A person getting a tattoo,1071
1,Two men dressed as Santa Claus dance on a ledge in front of a car.,men dressed as Santa Claus,1080
0,Two brown dogs wrestle in the snow.,There are dogs sleeping,1097
1,A boy sitting behind the bushes.,A boy sitting.,1099
0,Street performer by the beach on stilts playing the tuba.,Their job was to go to the hospital.,1111
1,A snowboarder jumps off a ramp.,A person is snowboarding.,1117
1,"A boy and a girl are standing on the stairs, both facing away from the camera.",Two people stand together on the stairs.,1130
1,A boy does skateboard tricks on a railing.,boy on skateboard,1131
1,Workers wearing yellow and white hard hats working on tracks.,People are working.,1134
0,A photo of a happy gentleman driving what looks like a large truck.,A photo of a semi truck driver smiling as he makes his first delivery.,1146
0,A young boy in a red sweatshirt holds a toy ax.,A little boy plays with his toy hammer.,1152
0,A birds-eye view of a sidewalk with many people.,A view of the street with many cars.,1154
0,A woman with glasses squats in a forest setting next to a large white mushroom.,A woman is running in a forest.,1158
1,A person is standing in shallow water with a fishing net as the sun goes down.,The sun is falling as a person tries to fish.,1162
0,Two men playing on a computer,The men are playing Frisbee outdoors.,1164
1,A statue of a young woman with her hands behind her head.,Statue of a woman.,1169
0,A group of young boys have their shirts tied up revealing their midriffs as a man in a blue shirt stands their looking uncomfortable and a woman next to him laughs.,Some boys are intentionally making a spectacle.,1175
0,A group of people sit and stand discussing yellow melons.,girl follows dogs,1178
1,A man without a shirt standing on a roof.,A person without a shirt standing on a roof.,1179
1,A runner jogging on a city street past a SAMSUNG advertisement banner.,There is a Samsung advertiement on the street.,1181
1,A man and woman in a kitchen with plastic cups of wine or champagne.,A man and woman in a kitchen with plastic cups.,1186
1,Two little boys are playing together on the bed.,The boys are playing indoors.,1188
0,A man in a red shirt and white sneakers lays in the grass beneath a tree.,It is sunny outside.,1193
1,A black and tan dog walking through the snow.,A dog is surrounded by snow.,1198
0,"There is a woman, who is all dressed up in a beautiful multicolored tutu with a tiara, doing a split in midair for a performance.",A ballerina in a tutu and tiara is performing on stage.,1205
0,A man in a construction vest and hat crosses the road in front of a large truck in a wooded area.,The truck is a dump truck.,1207
0,A smiling man with a beard holds up a poster showing an abstract elephant cartoon painted in horizontal rainbow stripes.,The elephant is wielding a stick.,1208
0,white bird sitting in water spreading its wings,The bird is about to fly away.,1210
1,Man works at microphone with a group of informally attired musicians under the lead of a conductor.,A group of people with instruments are near a man with a microphone.,1211
0,A man and a woman in an embrace with a multicolored dog sitting behind the man.,A couple making love while a dog watches.,1221
1,"A mother and daughter walking on the street, passing a man reading a newspaper.",Some humans walking.,1226
1,A little girl climbs a fence.,girl climbs fence,1227
1,A man wearing a blue sleeveless shirt punching a punching bag.,The man is hitting a punching bag.,1228
0,two basketball teams playing a game on the court.,The teams are playing the championship game.,1229
1,Person in small boat in the ocean close to shore.,Person in small boat floating close to beach.,1241
0,A young woman plays on a swing set while trees sway in the background.,a WOMAN plays on a swing set while trees sway in the background and the rain goes away.,1243
0,A woman in a bikini is pouring a drink for a man.,The man is wearing a bikini.,1244
0,A repairman is working on a train.,The repairman is taking tickets for the train commute.,1253
1,A group of people stand below black and white patterned decorations.,The group is standing below some decorations.,1258
0,Two dragsters race down the track in front of a crowd of spectators watching the drag race from the stands.,The people in the stands are watching a ballet.,1260
1,Two people are skateboarding as several other people observe and take photos of them.,Photos are being taken of people.,1263
1,A female bowler follows through after hurling her bowling ball down the lane.,A woman is bowling.,1264
0,Two people sit on a well kept stone path that overlooks a large body of water.,Two people are taking pictures on the well.,1291
1,The traffic lights are painted yellow,The traffic lights are painted.,1301
1,A person reads to a group of boys.,"There are multiple people, at least some of whom are male.",1306
0,"A couple relax and chat on a park bench while enjoying a scenic fall view of the landscape, framed by the trunks of trees.","A couple is laughing while sitting on a park bench while enjoying a fall view of the landscape, framed by the trunks of tress.",1307
0,A man in a green shirt is skating on a railing.,A man in a red shirt skates on the sidewalk,1316
0,A wet black dog jumps into a pool to fetch a ball.,A black dog fetches a tennis ball.,1320
1,A nighttime rally at a landmark.,It is dark outside at the rally.,1321
1,Two adults help pass out cake to children in a classroom.,The two adults are feeding the children in the classroom.,1325
1,Barefoot girl in a pink shirt tackles the football equipment on the field.,A girl is barefoot and tackles the football equipment outside.,1337
1,Two women cook while a man looks on in disapproval.,The man is watching the women cook.,1339
1,peoples standing behind a bicycle stall,The people are standing,1340
1,A man in work clothes is holding a chain.,A person with something in his hands.,1344
1,People holding umbrellas over their heads walk up a staircase next to an escalator.,Several people on the stairs.,1345
0,An infant lays on a bed with it's mouth open.,The infant is driving a car.,1354
1,A man in a bowling alley getting ready to throw the bowling ball down the lane.,a man is getting ready to bowl,1356
1,Two Asian women in high heels walk down a dirt street outdoors.,The women who are walking on a dirt road are wearing high heeled shoes.,1360
1,A young man is standing in the kitchen holding a large casserole dish.,A man is preparing to serve a casserole dish in his kitchen.,1365
1,An older man in a gray shirt with a white long-sleeve shirt under it holding up a small wooden cabinet.,An older man is holding something.,1372
0,People walking across a lake as a dog swims.,A dog swims to a group of people.,1374
1,An Asian woman is waving at a crowd.,The woman is greeting the crowd.,1381
1,"A night scene of a skateboarder on a ramp, with onlookers.",People watch a skateboarder.,1383
1,A worker in a white straw hat with pink gloves on tending a small garden.,A person in a white hat is outdoors.,1384
0,A team of chefs work to prepare a meal.,Chefs take a break smoking outside.,1394
1,Several people are on a white boat.,A white boat is full of people.,1400
0,A tourist asking a local for directions to their hotel.,A dog is running into a hotel.,1401
0,"A man in black oxfords, jeans and a layered green over black shirt, jumps in front of a run down industrial building.",A well dressed man is dancing happily in front of a building.,1403
1,An elderly man communicates with a man and a woman.,A human communicating,1408
0,Synchronized swimmer water-dancing in a pool during a performance.,The swimmer is swimming through lava.,1409
0,Woman unpacking a bag with photography equipment inside.,A women is going to use the equipment,1415
0,A bunch of people are gathered in a field overlooking a body of water.,a group of friends looking at their favorite lake,1416
1,A little boy rides a bike down a hill on a miniature dirt bike.,A little boy is riding outside.,1429
1,A driver is sitting in a Team Penske race car.,A driver is sitting in a Nascar.,1434
0,Two people on cellphones walk down the sidewalk while a vendor stands there and a man is eating.,A man is eating ice cream.,1435
1,Man in black with one foot on top of a ladder and arms performing a task on a storefront.,A man performs a task.,1440
0,People stand by a rocky cliff with water below.,People are sitting on a couch.,1443
1,"A girl running with a basketball, while another tries to steal the ball from her.",Two girls are playing with a basketball.,1447
0,A brown-haired woman is giving a black and white dog a haircut.,A woman is working at a pet store,1459
0,"Blond bicyclist wearing a helmet and pink goggles, looks down.",bird on poll,1463
0,Two soccer teams are playing a game in a stadium.,Two soccer teams are competing in a championship.,1472
0,A smiling dancer dressed in red is on the football field with fans in the stadium bleachers behind her.,Why does a chicken? I don't know why.,1477
1,A man is kissing the forehead of a baby that is lying on a couch.,A baby lying on a couch gets kessed by a man.,1483
0,The tennis player wears a headband to protect his eyes from sweat.,The tennis player has split his shorts.,1486
0,A man in a brown hat and blue jacket is standing outside.,A woman in a blue hat and red jacket is sitting outside.,1492
1,An elderly woman looks at a bag of fruit while others look on.,Other people are looking at the elderly woman.,1506
1,A group of young children are participating in arts and crafts.,The children are using team work.,1508
0,European city view with a cafe to one side of a beautiful town square.,There is beautiful entertaining district of the town.,1510
1,A small dog runs with a brown ball in its mouth.,A dog is running.,1512
1,A brunette woman brushes her teeth alone.,A woman is brushing her teeth.,1527
0,Construction workers work on a road into the night.,The construction workers are building a hige-rise.,1537
0,An old woman and young girl are walking in a market.,A grandma and granddaughter are in a market.,1549
1,A woman in a wetsuit aids a fish in need of attention.,A woman is in the water.,1550
0,A girl in a blue shirt is sitting on a swing.,A girl is inside her house.,1562
0,A man is eating barbecue ribs outside next to a grill.,A man was barbecuing.,1565
0,Two college girls are in their dorm looking bored while studying.,The two ladies have no pets.,1575
1,Many people are dancing outside at night under hanging lights.,People are dancing.,1579
0,A crowd of people are walking and waving rainbow colored flags along a road decorated with many colored balloons.,the people are young,1584
1,The kayaker is going through rapids.,The kayaker is on the water.,1588
1,A man with glasses vacuuming his lawn.,A man is vacuuming his lawn.,1591
1,Three women in white dresses carrying white umbrellas walk through the desert.,Women are carrying umbrellas.,1603
1,A group of young adults standing inside near a Pabst Blue Ribbon beer display.,There is a beer display,1604
0,"Three large dogs, one brown and the others black, tussle over a red toy in the grass outside a building.",dogs fight over toy,1608
1,"A child lays in the snow next to his sled, raising his hand in the air.",The child is outdoors.,1610
1,A man in yellow and a man in green boating down a river on an overcast day.,There are two men in a boat.,1612
1,A man is shaving his face in the mirror while a girl stands behind him and takes a picture.,A girl takes a picture of a man who is shaving.,1613
1,Two men are reading note cards into microphones.,Two men talking,1614
1,A large crowd of people are walking.,There are more than 5 people.,1616
0,A little boy is wearing a blue and white shirt while holding a toy animal that is either a crocodile or an alligator.,A little boy is holding a his new toy alligator.,1623
1,Two men are sleeping in reclining chairs in some kind of medical or dental facility.,The men are sleeping.,1627
1,A group of people are gathered under a slatted awning.,Quite of few people are standing under the roof.,1629
0,Band performs at outdoor event.,Band refuses to perform at an indoor event.,1631
0,"Children sitting at a table, in a shack that appears to be some kind of classroom, bored and staring off into the distance.",man throws ball,1634
0,A young boy swings a baseball bat at a baseball game while adults look onward in the bleachers.,the boy is twelve years old,1635
0,The men are sitting by a fire outside with two black dogs.,The women are sitting by a fire and roasting marshmallows.,1641
1,A man in an orange shirt is standing next to a railway line.,The man has feet on the ground.,1648
0,A woman holding a young boy in a day care center.,Woman holding a girl.,1655
1,Several people in front of stores.,there are people sanding in fron of the stores.,1659
0,Orange clad workers removing snow from steps on a cold winter's day.,a group of cheerleaders dancing,1663
1,A golfer wearing a striped red polo shirt and white pants watches his drive after swinging.,A man wearing a nice outfit is looking at the shot he just hit.,1664
1,"A man animatedly conversing, while a woman attempts to open a container",A man excitedly talks while a woman opens something.,1671
0,Two men participating in martial arts training inside a building.,The men are relaxing on the floor.,1674
1,people in a school cafeteria with a boy in the foreground wearing yellow and brown stripes,Humans in a school,1676
0,A Japanese girl sitting on a rock surrounded by a field.,A Chinese girl is sitting in a chair on the plain.,1677
0,A man with his shirt off standing in a work zone next to a pile of bricks.,The man is getting ready to throw a brick through a window.,1681
1,A little boy wearing blue shorts is holding a yellow noodle over a pool.,A little boy is playing at the pool.,1682
1,The tennis player has her hair tied back,The tennis player tied her hair back with something.,1684
0,Two Asian women are sitting at a table enjoying their foods.,Two Asian women are sitting at a table enjoying their foods in the chinese restaurant.,1686
1,"There is a woman at the window of a building getting ready to hang a small piece of clothing on a clothesline right outside, which already contains some articles of clothing.",A woman is hanging laundry.,1689
1,A young woman practices a string instrument indoors.,A girl is playing an instrument.,1694
1,Two men working outside cleaning the street in their orange uniforms.,Two men are cleaning the streets.,1707
1,"Woman in pink shirt and black shorts, holding a blue shovel, shoveling white snow.",A woman is shoveling snow.,1711
1,A teenager is punching a punching bag in a gym while another man watches.,The teenager is exercising.,1716
1,A man wearing shorts a long with many other people are sitting in the snow.,The group is outside.,1717
1,A young boy is walking in front of some stores,a young boy is walking in front of the store,1720
0,A little brown dog has a ball in its mouth.,An animal is sleeping.,1725
1,Photographers snap pictures of unseen subject.,Photographers take  pictures of something.,1731
1,"Man sitting on a bench in a wooded park, watching people walk past.",A man is in a park.,1734
0,Two people drive a Jeep while a lady sits on the top of it.,Two people are in the pool.,1740
0,A young man is doing a skateboarding trick while two guys take pictures and another is riding a scooter.,A young man does a skateboard trick while being photographed for a magazine.,1745
0,A group of people standing on a hillside decorated with yellow flowers as fog rolls over a nearby mountainside.,The children are on the merry-go-round.,1747
1,Boy with a red crown in a shopping cart.,People often shop with their children.,1758
1,A girl swinging hard enough to get herself vertical.,The girl was swinging high.,1773
