label,sentence1,sentence2,sample_index
0,I man with a covered face burning an israei flag in front of a crowd.,A man is arrested for burning the American flag,160
0,A man in a kayak is holding his paddle up high.,A man is in a car.,167
0,Two men posing for a picture at night.,The men are friends.,171
0,a family is observing a newborn baby sleep while wearing a striped.,The baby is riding a bicycle.,172
0,A skateboarder grinds on a cement obstacle.,The skateboarder is asleep.,175
1,A Mexican man rides on a cart pulled by a donkey.,There is a person in a cart that's being pulled by an animal.,177
1,"Man in a blue shirt, playing musical instruments.",There's a man playing music,180
1,A child climbs into a go-kart.,A child gets in a go kart.,181
1,Cement truck with a yellow mixer parked in front of a building.,A truck is next to a building,189
1,"A woman in a blue shirt, brown pants, and green flip-flops crouches in front of a sitting man wearing a black shirt, jeans, and black shoes.",There is a woman in a blue shirt sitting with a man.,191
1,A woman in a striped tank top enjoys a cool beverage while taking in her surroundings.,A woman wearing a tank top.,195
1,Two small dogs play on the lawn.,Two dogs play on the lawn.,196
1,There are keys in some kind of box which is open.,A box has keys in it,197
0,"A person wearing a red, white, and blue helmet sitting on a motorcycle.",A person wearing black is driving a car.,199
0,A brown and white dog is leaping over a log near water in the snow.,The dog is sitting near a fireplace.,200
1,Four shirtless men hike up a canyon.,Four men are outdoors.,202
0,"There are young men playing a game of football, one man has been tackled by another player.",A young man has just been tackled by an opponent in a high school football game.,204
1,A man on a yellow surfboard rides an easy wave.,A man is surfing.,214
0,A young boy sits next to a wind sculpture.,A boy sits next to a statue of a dog.,222
0,A gray dog is in grass.,A dog walks in the living room,223
0,"Two young men, one wearing a black shirt and the other wearing a white shirt, are looking at papers on a table.",The two men are trying to design a building.,224
0,"A group of soccer players on a field, one team wearing black and blue uniforms, the other, red and white.",The players are on the bus.,225
0,People are standing in a room with a television that has a picture of a boat on the water.,A family watching Gilligan's island,228
0,A man wearing a white collared shirt with a tie is holding sunglasses and a piece of paper.,The man is wearing a black shirt,230
0,A young black man is having a conversation with a young black woman from his balcony.,The man and woman are brother and sister.,233
1,"A Girl Wearing Boots, Is Sitting On A Rock Near a Pond.",Someone sits near water.,236
1,"A man in a suit carrying a briefcase walks on a sidewalk, near a puddle reflecting the image of a building.",A man walks near a building.,237
1,Many people are excited to be in a large pool of foam.,The people are in a pool.,242
0,Two dogs running on grass.,Some puppies are running to catch a stick,244
1,Two ladies are selling fruits and produce on the street.,Two people are selling fruit.,247
1,"Two children, one male and one female are practicing outdoor rock climbing.",Two children are rock climbing.,248
0,A man in a hard hat stands beside a ladder.,Construction worker about to climb a ladder to fix an electrical problem.,252
0,A man in a blue headband plays tennis.,A man in a red headband is playing football.,257
0,The black cup sitting on the black saucer resembles a top hat.,the cup is red,262
1,People walking their dogs along a riverbank.,People with their dogs near a river.,263
1,A boy is upside down in midair near a lake at sunset.,A boy is outside.,264
0,A woman with a head covering and traditional clothing is reading into a microphone from a piece of paper.,The woman is speaking into a megaphone.,268
1,A toddler and a baby play at the end of a slide.,Humans playing,270
0,Many people in running clothes are waiting for the run for haiti to start.,no one is waiting,275
1,A person is abseiling down a rock face attached to a rope.,There is a person outdoors,280
1,A woman in a coat and a man in a tracksuit talking on a phone cross the street.,Two people cross the street.,281
0,A bunch of women in a library with kids.,The women are in a spa.,282
1,A dog is perched up against a tree looking at the top.,A dog is by a tree.,289
1,A little girl grasps her hands while sitting on a green and white striped towel in a grassy field.,A little girl sitting outside.,296
1,Two young children are lying on a porch in sleeping bags.,Two children are in bags.,298
1,Two cheerleaders dressed in black and pink are posing with one leg held up.,Two cheerleaders pose with one leg up.,300
0,A man sings into a microphone as another man plays electric bass behind him.,Two men are drinking at the bar.,304
1,The man sits with his dog on a bench in a park.,A man sits with his dog.,305
0,A person wearing a blue and white hooded jacket playing with a device is standing outside a store with a sale sign on windows.,A girl in a pink sundress is skating on the sidewalk.,307
0,A baseball player hitting a home run.,the cat eats sheep,308
0,"A man in an orange apron standing in a kitchen, ostentatiously presenting a plate of food.",A man in a white apron eating a bowl of cereal.,311
0,Men walking on city street with a yellow bus and two FedEx vehicles in the background.,The man are sleeping.,316
1,"A young black boy with a striped shirt, black shorts and black rain boots laying on a row of yellow street barriers.",A boy lays on some street barriers,317
1,A man dressed in white walks a yellow rope on the ground that is attached to the handlebars of a bicycle.,A man wearing white is holding a rope near a bicycle.,318
1,A homeless man standing in a construction site.,there is a homeless man,327
0,A man lays on the grass in a field and reads a book.,A man dancing on the streets.,330
1,Three women in a room drinking and having conversation.,There are drinks in the room.,333
1,An old man is holding two ice cream cones as he walks through the park.,A man is outside.,335
0,A man is leaning his bicycle on a tree.,The tree is falling on the house.,336
1,A young girl holding a hand-drawn clock talks to two women.,A young girl is holding a clock.,339
1,"A man looked very small, as he walked along the ancient building.",A small man outside.,349
0,A child wearing shorts is moving a window screen.,There is a child in long pants moving a watering can.,350
0,"A young girl is lying on some personal belongings, on a cart that is dragged by a horse and a man, on a dirt route.",The people are in a TV show about the 1800s.,353
0,A blond woman in brown is selling shrimp.,A man is cooking squid.,354
0,There is a blond female office and a male brown headed officer standing in front of a pole talking.,A man just punched a woman in her face.,355
0,A woman sitting at a table looking at a laptop computer.,A woman is looking up plane tickets on her laptop.,357
1,A group of people take a look at an unusual tree.,group of people outdoors looking at a tree,359
1,A man tosses a soccer ball in the air on the beach at sunset while boats go by in the distance.,A man was on the beach.,362
0,"The children are playing outdoors, while a man smiles nearby.",The kids are stealing from a store.,363
0,"Hooded women at event, one seated next to a table with large glasses on it.",The woman are at a renessance fair.,366
1,A man is mowing the lawn of a house shirtless.,A man is mowing the lawn.,370
0,A woman in black jeans sits on the railing of a bridge with a harbor in the background.,The woman is wearing blue jeans.,374
0,A person balance a basket on their head on a beach.,A person is making a snow angel in a yard.,376
0,Two men sit at table at a conference given answers as the questions are called out.,Two women sunbathing at a beach,377
1,A man wearing a sunhat and carrying a rucksack poses on the side of a desert hill.,A person posing in the desert.,378
0,An Oriental ceremony with ceremonial garb and a red umbrella.,the ceremony is for black people,383
1,"An Asian chef is in the foreground, working over a steaming grill while a younger man is behind him.",A chef is preparing food on a grill near a younger man.,384
0,"A young girl in sunglasses, poses for the camera.",A girl is sleeping on the couch.,385
1,Groups of people are walking around Times Square in New York.,Some people walking.,389
1,A group of girls in skirts outside holding hands.,the girls are holding hands,397
1,A very young boy is looking at a piece of candy.,There is candy near the boy.,398
0,A young boy getting his hair styled is eating candy.,A young boy is having his tooth pulled by the dentist.,400
0,A boy and a girl playing in the pool on a sunny day.,It is clouding and storming.,401
1,A lone man sits in a boat in a cave with a group of people watching nearby.,A man is in a boat.,402
0,A man in a black shirt crosses a street with a guitar on his back.,The man is going to a club.,403
0,An african family are standing in front of some makeshift houses.,An African family are playing soccer.,405
1,Woman stands at a table full of vegetable produce.,A table full of produce and a woman.,410
0,A little girl in pink and purple stands on a playground.,A little girl is in a hospital bed.,411
1,Some people are riding carpets down a slide at an amusement park.,people are riding rides,413
0,Two women and a young man play a game around a table.,Everyone is watching a movie.,416
0,"A man in an orange shirt and a man in a white shirt are at a vegetable stand, and the man in the orange shirt gives a woman wearing red some vegetables.",The two men are waiting on the bowl of Fruit Loops to get done.,417
1,An adult wearing a gray shirt with red sleeves sleeping on a couch.,There is an adult sleeping,421
0,A football player catching the ball while going down.,the player is eating food,422
1,This man is jumping up in the air on a rock bridge.,There is a man jumping in the air.,424
0,A girl with pink hair is brushing herself.,A girl with pink hair is painting her fingernails.,429
1,A very young blond girl wearing pink pants with white polka dots is sitting on a wooded trail in a forest.,A girl is in the woods.,432
0,"A night shot of people gathered around a sign that says ""We Are Demanding"".","A night shot of people gathered around a sign that says ""NO SMOKING"".",433
1,Two dogs are playing tug-of-war with a blue object in front of a building.,Two dogs are playing outside.,435
1,Two men in black coats stand by the side of a building.,Two men are standing.,437
1,An elderly man looks through a camera on a tripod during a trip to the mountains.,A man has a camera.,439
0,Woman being given a palm reading by a female psychic while two other women wait inside of a small shop.,A group of skiers go down a mountain,441
0,"A dark-skinned man in traditional African garb stares into the camera, his right eye appears to have a cataract.",A man is attending a party.,443
1,"Street musicians playing a accordion, violin and a guitar.","Street musicians playing a accordion, violin and a guitar",445
1,A woman carries a bag with bright pink lettering.,A person carries a bag with letters on it.,447
0,A man in a band is singing while wearing a very loud shirt.,A man is sleeping in a chair.,448
0,"A man with short, blond-hair stares at a cement mixer.",The man is making his way up a large ladder.,450
0,A woman walks by a river across city buildings.,a woman walking while on lunch,458
1,A young girl is holding her teddy bear while riding a pony.,A young girl holds her teddy bear.,459
1,A young child plays with his new light-up toy.,A child plays.,461
1,Two women in black pants are smiling at something to their right side.,Women are smiling.,468
1,A man with his shoes off is sitting on a rug.,a person sitting.,469
0,Uniformed men walking down gravel pathway.,Men are building a tree house.,475
0,A couple is kissing on a bridge.,A couple fights outside a restaurant.,478
0,Three firemen wearing yellow suits one pointing up.,four firemen are buying groceries.,481
1,"A person paints a photo of a dog, based on a photo of a dog.",A person paints a dog based on a photo.,484
1,A person standing outside an old building with headphones on.,A person is near a building.,488
1,A young lady plays the harpsichord while signing into a microphone.,There is someone playing a musical instrument.,489
0,A motorcycle is lying on the ground near a fire engine.,This motorcycle will never roll again.,490
0,Several people gather around a laptop at a table.,"Laptop on a desk, no one is pictured",495
0,people dressed in green and white dancing,People dancing during a St. Patricks day parade.,496
1,"Three men playing soccer, their uniforms indicating that one of them is from one team and the other two from the other, are all after the ball.",Three people are playing sports.,497
1,People sit outside a building.,People are sitting.,502
0,Nurses stand around a cart looking at a ball and other objects.,the cat eats chips,509
0,A large group of people explore around a rock structure.,A group of people are seeing a movie in the theater.,514
1,A boy with a cap and a blue tee is joggling three balls.,The boy has three balls.,517
1,A person walking down a street.,The person is on the street outside.,519
0,A child looks over her mother's shoulder.,A small child cries because his mother is angry.,520
1,A woman wearing nave and black clothing is sitting on a window seal eating a sandwich.,A woman is sitting and eating a sandwich.,525
0,A fat white boy in a tank top swings at a checkered black and white punching bag at a carnival while people look on and walk by in the background.,The boy is swinging at a friend.,528
1,"A woman with short, dark hair carrying a pink bag and wearing red shoes stands in the middle of a street.",A woman is outside.,531
1,A young baby crawls across the wood floor towards the water bottle.,A baby is crawling,534
1,A young kid is jumping in a puddle.,The child is jumping in the puddle.,536
1,"An artist is working on his very contemporary looking piece of art, and is focusing very intensely on the work at hand.",an artist is working,538
1,People taking photos with camera.,Individuals taking pictures with a camera.,547
1,A child is holding a colorful object and overlooking a crowd of people while sitting on the shoulders of an older person.,A child is sitting on the shoulders of someone older than them and near a crowd of people,548
0,Three monks walking in what looks to be a foreign country in appropriate black robes and sandals.,The monk is asleep in the middle of the disco floor.,550
0,A person riding a bike in the dirt.,A man is racing his car.,551
1,A man is standing up holding a green bowling ball with his right hand.,A man is bowling.,559
1,Women with short skirt standing on sidewalk.,A woman is standing on the sidewalk.,562
0,A collage of stop-action surfing pictures.,they were married,565
1,"A thin, brunette-haired woman in glasses talks with another blond woman, who gestures with her arms.",A couple of women are conversing.,567
1,Three people pose with their political signs out in public.,Three people are in public posing with their political signs.,571
0,Have a quick chat and smoke break.,People are running in a marathon for lung cancer awareness.,573
0,"A man in a black hat, sunglasses and sweatshirt is playing the harmonica.",The man in the black hat is eating a hot dog.,579
1,A man in a hat is posing for a photo with a white donkey pulling a wagon.,A man is outside.,580
0,A woman holds a black and pink striped bag among a crowd of men on the street.,A woman and man is having a romantic picnic.,582
0,A young boy poses for the camera at an amusement park while riding a ride.,A boy is surprised by the camera photo as he is screaming on a rollercoaster.,583
0,A little boy is standing on the street while a man in overalls is working on a stone wall.,A man is working on his truck.,586
0,A man drives a roller during road construction with another man in the background.,The man is asian.,587
1,A man working on a circuit board,A man indoors working.,594
0,A small baby is in a plastic cradle.,the baby is in an antique oak cradle.,596
1,Two men working on windows to a brick building.,two men working on the windows,601
1,Three adults wearing cold weather gear.,Three adults are wearing gear.,602
1,Women and children with strollers in a library.,People inside a library.,607
0,A dog swims holding a tennis ball in its mouth.,A black lab swims holding a tennis ball.,608
1,"A crowd of people and their families are gathered in a field near an arena, watching an event on an outdoor screen.",A group of people are outside watching a screen.,615
0,"A skateboarder wearing black jeans, white t-shirt and red ball cap coming off the lip of a ramp and suspended in the air.",The skateboard has yellow wheels.,616
0,"Four people are sitting in the middle of an ocean, on something unusual.",woman plays accordian,618
1,"A child in a yellow jacket gazes at something he holds in his hand, which he has lifted from among a set of boxes of items arranged on a table in front of him.",A child is in a yellow jacket.,619
0,A guy showing his bike to a kid.,The guy mowes the lawn at night.,620
1,A little girl is pushing her scooter through a grassy tree lined field.,A girl is outdoors.,621
1,Two black dogs running on the snow are biting onto something red and orange.,Two dogs running in the snow.,624
0,The girl wearing the straw hat is sitting on the concrete steps.,The girl on the steps is resting after a long walk.,627
0,"A woman in a black shirt, jean shorts and white tennis shoes is bowling.",A woman is bowling with a pink bowling ball.,628
1,A child runs barefoot across a blacktop parking lot.,A child running on the parking area,630
1,A man running on a treadmill while listening to music.,A man running on a treadmill.,634
0,A barefooted boy on an uncrowded beach.,A boy is chasing a dog on the sidewalk.,635
0,"On garden lawn, black dog is retriving an object.","Inside, the black dog is sleeping.",640
1,A crowded city square being entertained by street performers.,The performers are outside.,646
1,A man wearing a blue and white uniform clutching two yellow ski handles.,A man in uniform is holding ski handles.,652
0,Man in suit jacket and tie walking.,A man in a suit jacket is sleeping on the bus.,657
1,Two children play a game together.,Two people are playing a game.,663
1,A woman selling hats outside.,A person selling hats outside.,673
0,Protester march through a park with signs.,Some people are cooking a meal.,675
1,Men singing blues in one of the lovely orchestra episodes courtesy of Shell corporation of America.,a man is singing the blues.,678
0,Santa and a woman drink wine next to the christmas tree while wearing joke disguise glasses.,The woman has been a very naughty girl.,681
1,The red skirt of a female dancer swirls while her feet and her male partner's feet dance on concrete.,Two people are dancing.,682
0,A band plays a concert for fans.,A band plays the song they are most famous for.,685
1,Two men wearing hats are shown at the front of a crowd of people.,There are two men in front of the crowd.,687
1,"A group of people, several of which are wearing fuzzy pink antennae.",A group of people are wearing antennae.,688
0,A girl in very interesting shoes and a blue dress walks down the street.,A girl is walking down the street to her friends house.,693
1,A young woman pours a shot of alcohol.,A woman pours a shot of alcohol.,696
0,A man in blue is in the top balcony looking down.,the guy looks down from the balcony at his wife,702
1,The two dogs are running toward the camera.,There are two dogs.,705
1,"A group of people sitting quietly on the subway, deep in thought.",A group of people sitting.,706
1,The large gray colored dog is jumping on the beach.,a dog is jumping,708
0,A group of people gathering in front of a clothing store.,A bunch of people are sitting inside a restaurant.,711
0,"A girl in a striped shirt is drinking from a bottle, while a girl behind her talks on a cellphone.",The girl talking on the phone is the big sister of the girl in the striped shirt.,712
0,Three men are riding in a wooden boat in the middle of a city.,Three men are driving a car,714
0,People picking up trash in the park.,Dolphins jump through rings of fire.,716
0,A group of people riding horses in green vests.,Some people are having lunch.,720
1,"A group of men, one with a bike, on a dock with tires and a rope.","A group of men, one with a bike, on a dock",722
0,Little leaguer getting ready for pitch,The little leaguer threw a strike.,723
1,A woman lays on a sofa in a yard.,A woman laying on a sofa outside.,724
0,A hot girl talking to her friends while walking.,The pretty girl never has to pay for a thing.,728
0,A group of basketball players jump in the air for the ball.,The African Americans players jump in the air for the ball.,732
0,Two boys performing what appears to be a kissing scene in lunch room.,Indiana Jones writes poetry.,735
1,A man wearing a brown t-shirt is talking to a woman wearing a flowered tank top at an outdoor music concert.,A man is talking to a woman.,736
1,A blond woman and a brown-haired man kissing.,Two people are kissing,737
1,Man with a camouflage hat is throwing knives at a target.,a man is throwing knives,743
0,"Two East Asian gentlemen appear to be looking at blossoming cherry trees, one using an elaborate camera to photograph them.","Two men are wading through the Elliptical Pool on a steamy, hot day.",744
1,Two small kids play with colorful toy trucks on the floor.,Two small children play with toy trucks.,745
0,A man is touching the hand of another man at what appears to be a produce store.,The men are throwing fruit.,746
1,"A man in a bandana and a dirty t-shirt, and a woman in a graphic t-shirt, are standing next to a oblong hole with smoke coming out.",Two people are next to a hole,747
1,A man grills salmon steaks on cedar boards.,The man is grilling.,752
0,two motorcyclists riding tandom on a biek down the street.,Two friends sit in a cafe drinking coffee.,753
0,"Four men are rollerskating in a park, holding on to each others' waists.",The men are performing a dance routine on rollerskates.,755
0,Six men seat in a wooden boat while two are the background surrounded by logs and a green landscape,the men are at the bar,758
1,A man in bright orange shorts is skateboarding along a course with cones as two people observe in the background.,man on skateboard,759
1,A goggled boy leaps from the edge into a shimmering pool with someone watching on in the background.,A boy jumps into a pool outdoors.,761
1,Three people going up an escalator and a man with a shopping cart coming down the escalator.,People are going up an escalator,762
1,A skier is skiing down a mountain wearing goggles and a red anorak.,A skier skiing.,766
1,a woman running in a race while onlookers cheer her on,A woman is running.,769
1,A man wearing a construction vest is working on laying pipe on site.,A man is working on a construction site.,772
0,"A man in a black shirt, holding up a paper full of math equations.",The man is going down a water-slide.,774
1,A short-haired woman in a dimly lit room is holding a microphone.,A woman is holding a microphone,775
1,People stand outside near a concrete wall and a window.,People are outside.,777
1,A man crouching outside a house while two other people look on.,A man is outside by a house,778
1,Three workers are working on their assignment.,Workers are working on their assignment.,781
0,A blond child jumping rope on a sidewalk.,The child playing has black hair.,783
1,A man is popping balloons inside a cubicle using a handmade tool.,A man is popping balloons inside a cubicle using a tool.,784
1,A man and a woman is by the signpost.,Humans near signage.,785
0,"Cheerleaders, building a pyramid, pose in front of a crowd.",The cheerleaders are building a tree fort.,786
1,a lady wearing a black dress carrying a white cross,A lady is carrying a cross.,789
0,A young man in a suit and tie leans against a railing to take a nap on public transit.,A guy in shorts and a T-shirt plays his Gameboy on the train.,796
0,A man wearing a helmet bicycling in the woods.,A man is biking to a campsite.,797
0,A man is holding a microphone and another man is playing a guitar and jumping on a stage.,The people are doing cartwheels under water.,802
1,Several people preparing food in a kitchen.,Some people are cooking.,806
1,two dogs running in grass,The dogs are outdoors.,807
1,A city street with cars parked by the meters and people walking and congregating under a pavilion type area.,A city street with cars and people on it.,817
0,A football player folding a football during a game in the mud,The girl eats pie.,820
0,A group of construction workers work next to a road at night.,There is no road to be fixed.,824
0,A man in a black shirt stares at a swordsman,A man in a black shirt is running from a swordsman.,825
0,A concert stage with four musicians.,Musicians are on a concert stage performing hard rock.,826
1,A man wearing a leather jacket and a bandanna approaches a parked motorcycle outside of a building.,a man in a jacket,827
0,A man in a white shirt and blue shorts and a man in a red shirt and white shorts playing soccer.,Messi left the defender in his wake as he drilled in the last goal of his hat-trick for Barcelona.,832
0,A woman is bathed in red light on stage.,The woman is singing a song in the theater.,833
0,People are sitting down in front of a white banner.,People are running in a marathon.,835
1,A view of a boat from another boat on the water.,A boat is on the water.,838
0,Two friends are walking and holding hands.,Two sad friends are walking and holding hands.,839
0,A young man in a black graphic shirt is pretending to place his hand in a torture device in a playful manner.,A young man in a black graphic shirt is pretending to place his hand in an Iron Maiden in a playful manner.,840
1,A group of older asian women talking.,A group of women.,842
1,A family takes tourist photos in the desert.,A group of people outdoors.,844
1,A dog with a collar running through the water,A dog runs through water.,845
0,A wakeboarder in the ocean is in the middle of a flip.,The wakeboarder is practicing for a tournament.,846
0,A group of young boys on opposing teams are playing soccer.,Two teams are playing soccer in a championship game.,849
0,A man wearing a green numbered shirt is sitting in a stadium.,A man roots for his favorite player at the sports game,854
1,"A male soccer player who is trying to kick the ball with his right leg, as the other player in the background tries to block his kick.",A soccer player is kicking the ball with his right leg.,856
1,"A young boy in a red ""U.S.A."" t-shirt plays with a toy circuit board kit.",A boy is playing with a circuit board kit.,860
0,Two hikers stand at the top of a snowy mountain.,The hikers are rafting in the river.,862
1,a dog jumps for the Frisbee the girl is holding.,A dog jumps for the Frisbee the person is holding.,863
0,People on the street at a block party.,The party is wild,865
0,"a rock climber, climbing an extremely steep rust-colored rock wall, and he is wearing a bright orange hard hat with a light attached to it in the front, sunglasses, and jeans.",A rock climber is preparing for a future competition,867
1,A young child in a pink coat erasing a sign out on a sidewalk.,A child is outside.,870
1,Three people in a field of brown plants.,There's some people outdoors.,871
0,A band plays at a venue along the water.,The band sits idly in a hospital.,872
1,A boy with a red hat is sitting and selling things on the street.,A boy is sitting outside,873
0,The dog is leaping into the water.,A lion eats a gazelle.,874
1,Several construction workers are looking at an escalator,Workers look at an escalator.,882
1,Bikers enjoying the landscape in the desert.,bikers enjoy landscape,883
0,Three people sitting outside on benches.,There are 3 businessmen in central park.,884
1,a black car stopped in the road.,A road contains black car.,886
1,A man in a white shirt and white hat holding a brush and a bag in his hands.,A man in a shirt and hat holding a brush.,888
0,A crowd of people gathered in front of a building at night.,The group of people are waiting for the concert doors to open.,889
0,Two people running in the direction that is right for them.,Two fat people running in the direction that is right for them.,892
1,A white dog is walking through a river that runs through a rocky landscape.,An animal is outdoors.,893
0,A chunk of meat is presented out the window of a shop while a young man goes toward it.,The man is asleep.,894
1,A man editing a black and white photo at a computer with a pencil in his ear.,A man is using a computer.,895
1,"A young boy is playing on a piece of playground equipment that features tires which he must step in and out of, while keeping his balance.",The is outside getting exercise.,902
1,"a man wearing a blue shirt, standing on the railroad is taking picture of the bridge.",A man is outdoors taking pictures.,905
1,Blacksmith at working outdoors.,Iron smiths are working outside.,906
0,"A middle-aged man with a broken left arm wearing a suit, who is walking by a couple of women on a sidewalk.",The man broke his arm falling down stairs.,907
0,Two dogs are playing together with their mouths open.,Two cats sleeping.,909
1,A person in a black tank top is playing the french horn with other people.,A person is wearing a tank top.,910
0,A black dog jumping off a dock into water.,A brown and white dog is jumping into the water on a Tuesday afternoon.,912
1,A little girl sitting on a bench with a ball under it.,A bench has a ball under it.,915
0,A red-haired male is shaving his face.,The gentlemen cannot have a beard for work.,916
1,A small boy and a girl are coloring with crayons.,Two children color.,921
0,"A woman in a white baseball hat reveals her tan line to her friend, who wears a sunhat",The woman is tired,922
1,Man in white shirt standing in a city street.,A person is outside in a city.,923
0,"Someone on a dirt bike, high in the air, near a building.",The person is taking a bath.,926
0,A group of people stand and look at a kid who jumped.,The group of people are watching the kid who just jumped off the top of a jungle gym and broke his arm.,927
0,Two women talk and laugh while people walk by.,two ladies laugh and walk in the summer,929
0,Band plays on a stage in front of a crowd.,Musicians are competing at a local music festival.,931
0,A dog is running in the dirt and snow.,A puppy is asleep on a couch.,933
1,"People of all ages sit and look at the water and fountains in a popular spot, surrounded by white pillars.", People of all ages sit and look at the water and fountains in a popular spot.,934
1,A woman is walking her baby with a stroller at the local park.,A woman in the park walking her baby.,936
1,Two young boys swimming in a pool of green water.,Two young boys are swimming in green water.,937
0,"Two young boys play besides a lake, throwing rocks into the water.",Two boys are skipping stones while they wait for their fathers to come back with the boat.,940
