cifar_index,label
17236,5
36229,8
38521,3
16514,4
3406,8
30442,4
39929,5
9762,6
40795,9
43646,1
13657,9
41019,0
6225,8
46074,5
1893,9
44806,0
27876,3
1533,2
13685,5
3169,8
43632,4
3509,4
2289,1
11766,2
46516,2
26013,9
2430,7
33581,4
35074,8
10412,2
13017,9
20239,8
41253,8
41348,9
22945,8
21688,9
6745,6
32779,7
14133,6
22765,4
31043,5
45037,8
43585,1
34509,7
31589,7
42957,8
8487,4
47786,5
35443,4
38374,8
16530,2
6413,9
19999,5
41662,2
13132,7
38659,6
2940,5
32631,0
27441,3
41170,1
27908,0
12025,1
39855,9
27367,6
14905,4
16827,3
2524,9
39531,0
34524,5
49214,6
1960,0
16838,0
7374,1
46673,2
16025,7
42168,2
35897,9
25191,0
36827,9
45412,0
9448,2
37559,5
46480,0
21617,7
37210,5
29810,3
26446,9
48515,1
11434,3
45509,0
38787,4
44874,7
12661,5
43654,5
19737,2
2432,3
46907,2
7494,9
6109,1
35669,3
35023,4
30868,3
28883,0
41750,4
14389,8
41243,0
32184,5
12197,8
42970,3
40142,6
30287,2
41226,9
43693,5
12313,4
27814,1
16801,0
11843,2
41454,2
7555,2
31614,2
49779,9
44180,8
9591,3
43330,5
26335,6
41583,5
3776,4
29720,6
19751,9
34208,8
39021,3
28170,4
9530,6
5991,7
18204,2
47594,2
3096,6
45501,5
35461,9
11375,5
37347,9
48567,7
19913,3
23624,9
37695,7
22389,6
8112,2
17912,3
40412,9
45193,2
38542,1
20791,7
8331,4
46128,8
4975,8
3443,0
23194,0
9747,8
10061,0
4488,6
47093,0
24094,0
5460,1
20745,1
31587,1
26473,5
38109,7
11719,6
900,9
13651,5
43625,7
49575,4
47670,1
2231,5
46209,5
4922,5
47309,2
28219,4
46490,4
43995,6
33102,7
17602,6
43377,9
21511,9
21963,7
46430,0
29598,8
20659,4
31309,5
9348,2
31048,0
8820,6
4038,2
47411,2
44188,9
32154,7
17690,2
18661,2
42322,7
21885,2
7116,2
45266,6
21572,6
36252,0
49249,9
15961,1
33950,0
12113,3
12182,9
11984,9
5795,8
8456,4
11424,0
46939,3
15316,6
48339,9
41345,0
4356,2
12915,0
44151,7
12522,4
28489,4
25015,5
1057,3
4638,9
32743,1
13079,8
38921,0
45127,7
7657,9
47087,7
45403,1
39402,1
20767,6
36617,5
31994,5
17071,0
3352,0
40838,1
44001,0
22124,4
26610,9
46510,5
18111,3
43880,6
14553,6
8281,9
27551,9
37080,3
28415,9
21046,5
39773,3
21779,4
150,3
26931,7
5143,4
29893,0
1552,6
22229,5
45655,1
13873,3
45240,8
41020,3
26225,8
28071,9
30631,2
18610,6
34652,6
5053,3
5587,0
7850,2
18820,6
22471,8
19232,0
9618,4
34540,1
33230,1
39296,4
7655,0
29415,2
15923,0
31354,8
39819,0
39911,1
6466,3
35628,8
49828,8
36487,5
37827,4
34724,0
45124,4
10649,6
30934,9
5281,2
11078,0
33600,3
16690,2
4797,1
43486,4
807,6
10760,5
38988,5
45616,4
47998,3
48991,5
5839,9
16679,1
36262,8
38045,8
19447,3
26341,0
48014,2
29435,9
14310,4
22181,9
41062,5
49616,1
27249,9
35004,1
4483,3
33951,1
18051,7
19430,6
44258,6
19807,0
46567,9
25676,3
34317,3
21224,2
1190,9
7548,1
31081,3
49218,3
49553,8
31422,9
49973,1
21473,4
13237,7
7500,3
21507,9
14735,3
45474,6
21534,5
40368,8
28892,4
24781,6
26989,9
7,7
27279,5
7985,0
14977,7
13378,7
26427,0
16431,5
4160,5
42741,9
27372,4
44477,8
8771,1
15059,1
46256,6
17924,1
15939,5
34772,9
32937,1
46479,8
720,6
18680,0
7430,1
21933,1
40480,2
43064,1
28876,1
31177,2
3103,1
11660,9
35088,8
6996,2
48935,5
36642,6
31343,2
34624,2
27699,8
40581,8
27480,2
36774,1
2562,3
9794,3
4468,0
25112,9
38990,5
26169,2
32018,4
10366,5
17686,4
48687,0
3389,7
38992,3
28342,5
44059,8
17826,2
35392,7
36488,4
16374,5
27434,0
14581,8
26110,2
47179,8
7762,6
49967,8
31669,1
9235,5
14726,4
40263,3
20825,9
48814,3
28866,0
40143,0
15756,1
16428,1
15956,7
24758,7
33238,3
29009,6
30258,2
17981,2
29535,7
34021,8
3702,9
14544,6
36124,3
38438,6
21312,8
25096,8
9404,2
39949,7
27917,9
39400,7
32324,5
27765,6
22733,2
8522,0
47565,2
19867,1
18434,4
3519,4
19234,3
19099,3
7737,8
17242,7
41963,1
3927,3
18679,3
34752,4
33996,0
38811,3
25411,7
3800,8
21177,6
6343,3
14549,1
9338,3
31370,8
49542,8
20677,8
4512,5
5035,7
16848,1
38979,4
47878,6
4619,0
36953,8
12858,4
45204,7
3517,2
6215,5
15555,3
3688,4
49477,9
24418,6
38721,6
42993,2
2405,7
45031,7
27635,7
11127,9
36592,7
43949,0
1410,1
20358,8
38934,7
21198,5
35473,7
20376,1
12585,8
48295,0
17684,6
14772,6
35083,3
47790,6
23090,5
21789,4
49827,8
37024,1
29839,3
9035,5
29881,0
4784,9
34545,3
6409,7
41112,8
14567,0
14484,4
43999,5
6670,1
48076,8
48768,3
5759,1
28186,4
46392,8
22652,9
16385,1
4692,5
30929,0
43096,8
287,3
17699,3
28202,7
16762,6
46932,3
19666,8
24201,2
7602,4
15352,0
26299,2
26081,0
5422,1
30913,0
13274,8
32396,6
23504,1
27464,6
42377,5
24315,8
38840,5
11992,2
21084,6
10316,9
16761,2
48797,5
42513,5
6378,4
13334,0
5718,6
44578,7
29982,3
16054,9
21262,2
30092,7
35832,3
39924,3
44407,5
20992,7
49329,2
35671,8
44454,0
49320,6
48488,4
4092,8
8620,7
33202,0
14163,6
9487,9
5060,7
6107,6
8062,0
38397,6
43974,4
26005,3
8381,3
15338,6
42317,5
44211,5
37697,3
23566,0
15736,5
15796,7
22985,4
26571,0
34084,5
26841,6
26111,3
29524,8
45821,1
25500,6
23913,3
47016,2
11715,9
42695,4
24162,9
20780,7
36147,6
24875,5
16986,1
40466,6
42940,5
19840,9
13060,0
5399,5
43431,6
38580,0
45368,5
38117,9
31863,0
6937,9
34181,2
5085,6
6977,8
6106,2
16672,4
31391,0
7752,9
37191,0
39996,1
2173,1
33240,8
27218,6
16119,3
38588,6
4286,4
11649,4
47325,7
42020,2
5005,2
41048,8
9728,9
10280,2
33797,0
14381,1
25851,6
15890,2
14001,5
21917,6
46899,5
32830,0
28566,7
43479,0
40812,9
20595,1
39940,1
29244,0
44721,0
14845,6
36949,8
34692,4
44992,1
1782,8
18412,3
12478,4
1962,3
34202,1
20353,1
26701,6
34520,7
14499,0
7836,7
22943,1
49571,8
45772,5
19059,4
10859,9
30262,8
23578,1
14715,2
40157,9
22928,7
38800,8
1801,5
2702,2
7958,6
45929,7
44932,0
3735,1
12709,9
47196,3
27855,0
34008,5
24501,8
24150,8
33786,9
1576,2
35758,0
1395,7
14127,2
12125,8
7486,6
33443,3
32691,8
399,4
9968,3
40269,5
21480,4
24550,9
15346,8
14655,2
28503,6
27228,1
31911,9
8463,5
35311,2
41312,2
2835,4
34842,9
30239,2
47365,1
38182,2
1397,8
31170,8
32329,7
20115,6
13239,1
46497,4
43958,6
26147,8
9185,3
11810,4
16927,6
4195,4
14932,5
48098,9
10703,5
18195,7
47383,7
10378,2
13870,9
36717,9
41119,5
48132,3
42152,5
14235,4
28907,9
28659,5
39486,0
5501,4
28956,6
39369,4
8893,1
42786,0
48618,0
20392,7
38785,1
18403,4
46122,6
1852,2
20499,7
48294,1
32461,8
20796,1
12970,9
13635,6
14459,2
4808,5
48835,2
26415,6
8259,3
29426,6
21522,0
22191,6
6193,6
22400,8
34044,7
5846,7
47880,7
28120,9
35668,1
7461,9
16330,8
19911,1
26907,3
12820,0
13317,1
38504,3
16943,9
11026,3
17942,7
46523,0
29946,5
35327,0
25634,5
13232,2
49,0
1744,9
44879,2
21279,5
47183,5
21140,8
4653,0
38112,0
13186,4
8,8
45022,4
36866,9
29253,6
7065,3
4461,8
13803,4
31272,2
20964,4
37084,6
46160,3
10077,7
33627,6
23488,5
47381,0
12838,7
40882,6
43174,6
36012,6
13840,5
48155,5
46785,5
40544,6
3348,7
29018,7
47615,8
26796,7
15499,5
1242,1
43699,8
37915,5
19459,5
4596,6
20079,1
49653,6
43835,4
12894,1
48853,7
3017,5
26123,3
34726,9
2567,2
25422,0
2708,2
35936,2
19006,4
28901,9
28054,1
27388,4
3722,9
6939,7
11814,9
22566,7
42996,7
5988,0
1228,6
17703,9
25971,3
24942,4
1536,6
22166,9
14222,7
40190,0
5538,7
30349,5
26709,7
28725,3
43630,3
28028,3
40211,0
38305,5
42571,8
27695,9
27938,3
39227,6
34682,3
8902,5
30769,0
43076,0
37738,0
46508,7
26410,5
27203,3
7667,3
29169,9
3992,1
2314,5
8978,3
6169,3
29735,0
16737,9
19382,1
49829,6
40736,2
25752,9
34732,5
41073,0
44185,1
46812,3
15701,5
41137,3
2875,2
41167,0
28622,1
29538,6
1500,2
17983,0
23416,2
14258,4
46126,6
7547,0
19420,6
37331,5
22561,2
17718,1
28723,5
16539,6
39337,6
13159,5
26181,2
47590,7
29855,3
35146,2
25975,1
14844,1
29342,5
10625,8
25323,1
37401,1
6609,0
21739,3
17221,0
18162,2
21767,5
2838,9
42525,6
40026,7
45902,4
7240,9
30398,8
17998,0
46276,4
43065,3
3854,7
37685,5
32592,0
9495,0
27431,0
24811,8
49221,1
22233,9
35564,4
7534,8
14014,3
9429,3
10211,6
8004,4
38579,1
45629,5
39054,6
37855,2
23542,6
971,8
24050,7
18614,0
17081,7
41780,7
5037,0
1388,4
16997,1
929,6
2113,7
27243,8
9627,8
37972,2
32005,4
34720,1
24952,5
10666,7
27532,8
42945,0
45390,0
25468,9
26601,1
25740,5
25780,8
33743,4
4240,0
16549,1
16392,0
36967,9
41150,7
6405,3
6641,7
32143,3
24724,6
7511,0
32618,8
32259,8
12279,9
17574,6
25294,6
29610,4
6430,3
46874,2
2596,6
12232,1
4294,3
39550,2
26533,7
14527,3
36075,5
43329,9
36356,0
18952,2
20531,3
33705,1
23235,3
25445,5
8873,6
13859,8
12979,9
13714,0
13546,8
4754,9
45245,5
22300,8
25335,4
38633,0
11214,7
1820,1
31138,1
32270,4
41390,7
10947,4
12564,5
3973,4
34483,9
23473,4
44704,3
18859,1
34829,6
103,6
31490,9
41297,6
34911,1
1599,1
40837,7
43735,3
35475,0
42415,6
19386,0
2376,3
26840,0
24734,2
25695,2
33366,6
20206,4
15187,9
45696,9
26395,6
33374,7
13038,4
26775,5
5687,8
6546,9
2520,4
44710,9
23561,7
42697,1
12434,6
25758,8
37121,2
11944,0
4610,5
648,2
26411,7
6754,6
8725,9
44553,4
16170,9
13228,2
35312,6
16571,2
16909,9
48773,7
3102,0
45016,1
26231,6
23411,6
19138,6
9775,4
22522,1
49056,6
32488,1
47144,4
11970,3
47161,6
44895,9
19929,3
4404,6
36640,9
11923,2
31754,3
4297,4
5177,6
42015,6
16944,7
19247,7
12396,6
32273,9
49528,0
8482,2
15952,5
10883,3
35675,4
43536,7
38108,5
21871,1
5618,2
34082,4
33468,6
36029,9
19746,4
43347,5
38259,4
35165,5
26271,2
4048,0
8778,0
40720,2
46579,9
43673,9
3967,8
20101,5
777,8
35880,2
22715,5
48868,9
25415,2
33050,1
3579,8
9877,6
8678,8
4325,7
26471,1
25026,5
35445,5
4140,8
4433,7
19825,5
27516,0
27232,7
31760,9
30589,4
43991,5
49679,8
20315,5
3763,3
26513,6
25064,2
22792,7
28290,4
10233,8
21271,5
32392,3
16322,3
21460,4
23601,1
13816,8
22648,0
18290,4
48333,8
36699,2
49686,2
32601,1
30323,6
1448,1
42691,5
4540,0
12988,3
30149,6
26531,9
47235,5
21156,3
1124,3
10429,5
46250,4
4185,1
18503,2
44313,3
4957,0
25907,9
49954,4
24798,2
823,1
28198,7
33005,8
15417,3
22923,3
30548,7
34729,2
34525,9
11235,4
11844,0
6427,2
9120,3
43436,7
9804,5
47459,7
20060,4
38242,4
45909,3
23333,9
16278,1
5562,9
25815,6
39711,7
25574,0
4005,9
12020,8
7887,1
41442,5
13161,5
17011,0
32331,8
12883,0
26729,1
34026,0
46452,4
44668,0
7990,9
47921,4
12398,2
47598,7
1661,5
30781,7
37627,4
17408,7
26090,1
34188,5
42598,7
48109,0
39633,7
14104,4
44896,3
9193,0
26822,9
23317,1
17323,4
21895,9
13565,8
40972,1
3717,4
24621,7
20421,5
44293,5
21363,2
4546,6
46727,3
26340,6
22817,1
45670,3
35474,4
38294,4
46288,5
12349,5
15771,6
9713,4
27555,2
46976,3
10616,2
14877,0
45367,2
35158,7
47694,8
41064,6
37667,9
23500,1
18006,3
15178,4
35962,7
39651,3
43627,4
38971,2
3903,0
17055,5
28155,3
25234,6
14317,2
16950,3
2896,4
38996,2
8306,7
44644,2
14228,2
9051,3
23704,6
9468,6
6485,4
361,6
5441,0
43117,6
3315,1
3770,8
5248,2
27110,2
5647,2
32194,0
28683,8
29648,7
30991,7
49054,3
26404,1
46293,2
49524,7
18017,7
17138,2
16479,8
17624,8
18352,7
23040,6
41868,0
27505,7
48730,5
15610,1
10850,9
25916,7
13623,8
25588,5
34377,2
26838,4
27061,8
40564,9
41247,8
28744,4
26904,3
6768,6
42095,7
7426,3
38149,3
2827,1
20190,0
30839,3
12603,4
47154,9
38090,4
15665,1
15020,7
43183,8
8117,4
12623,2
43029,8
31866,4
12700,9
41660,7
2635,8
36884,4
20686,0
39188,6
27851,8
2249,1
3809,6
15289,2
29170,8
19018,1
11267,5
7788,0
39922,6
44147,4
17807,7
41544,9
40002,5
20699,7
170,8
2961,9
46902,0
28592,3
12650,8
19947,1
3320,3
32964,9
21969,3
17265,5
22160,9
25004,0
41931,4
24876,8
6731,1
16727,8
17051,3
5395,9
5387,1
26573,3
30171,0
46269,9
44814,6
26543,5
22277,6
5302,6
18070,6
40603,3
4758,8
35255,2
29461,7
10292,1
21864,3
10613,8
4342,2
42961,5
2513,0
28703,0
8939,4
16668,6
4133,7
42739,9
4072,3
28673,2
43081,9
33489,0
1554,3
9498,2
48077,5
20354,9
48762,3
41697,5
34269,1
11534,3
36200,8
31039,9
19019,6
434,4
11519,5
12767,0
12721,2
26501,5
30890,7
42864,8
10209,3
43657,0
25497,7
27418,3
44967,0
31559,5
49891,0
45496,4
17254,7
44056,9
12205,5
20534,3
42885,9
10253,6
35616,2
47400,8
22331,2
20297,6
32980,3
49966,6
37979,1
34267,4
49767,8
21052,4
45577,9
40151,5
12887,6
23175,0
38100,3
29032,5
27996,6
7487,3
21758,0
6694,5
17382,2
24711,5
44922,7
3010,6
36895,7
29323,7
15712,7
14279,9
1210,6
35219,6
20119,1
14146,2
35,0
20959,2
19270,2
3861,6
15308,1
9504,7
32291,2
15879,6
32182,8
3211,0
12667,2
1655,3
43143,6
13236,5
36222,3
48191,4
14919,3
3397,4
35926,1
43041,2
44659,8
13553,8
44157,9
26769,9
820,2
46782,0
43853,1
43447,1
7521,2
27322,4
8151,3
30569,6
46914,1
31821,2
36240,3
11817,1
21859,2
18882,2
12810,4
21007,7
10208,9
19725,8
794,7
1167,7
5817,2
36794,9
31419,2
47340,9
47065,5
45907,8
12350,1
46711,7
20433,7
12529,7
38352,2
33452,1
12874,6
12369,6
4006,1
30275,5
45377,1
6484,2
6932,6
6163,9
1766,6
23063,3
8096,0
28537,8
24194,1
48138,1
11347,5
47749,1
24163,0
29168,9
202,9
25754,8
22440,8
31318,2
40111,4
49688,9
38349,2
18201,8
4869,0
16046,9
46210,8
10491,1
48834,3
33451,0
42362,9
4418,2
42144,2
31481,0
36013,8
26377,5
39592,8
15778,3
11678,9
19682,0
36152,2
21780,5
7849,7
12387,2
4414,3
20288,8
5321,3
47932,2
36403,8
25267,0
37554,3
19090,8
5202,1
9411,1
48465,1
7017,5
46302,9
18397,8
19527,0
13998,5
17173,6
33549,8
5586,3
13641,8
12853,3
28123,9
21946,4
32603,1
42552,6
1900,7
8171,6
37969,2
3120,1
34725,6
7269,4
38064,1
1598,0
26547,8
10340,0
18879,1
24912,6
21728,3
44760,4
15186,5
20804,9
37998,3
11614,1
26508,9
26748,6
1334,2
44746,0
46476,4
5018,9
13625,9
4071,9
20604,8
8181,1
23994,4
11144,6
15625,4
41949,7
20176,9
12771,8
27428,4
37990,2
36928,9
8650,9
42422,9
21195,0
30779,3
38757,6
30201,5
634,9
13668,0
31858,6
49393,8
40400,3
21547,1
45325,8
31532,2
1159,6
13913,3
6538,7
6780,4
35320,2
43275,5
1901,1
19893,9
23985,4
15298,3
7197,7
39885,3
5362,0
16007,4
31519,2
24592,0
11220,2
27168,9
32532,8
47350,8
47211,5
25424,3
24934,8
38616,7
27487,0
42139,9
49388,8
10928,8
6673,1
28689,2
8590,5
29242,5
27962,0
28406,9
18996,8
16246,8
49621,6
37736,5
33986,5
1325,8
28912,0
8557,6
31921,7
33155,7
29211,7
15650,6
36186,2
10832,1
49361,6
29657,4
29046,4
40848,4
11994,4
28954,8
36074,3
16641,9
14332,9
18722,6
9060,3
32568,7
40173,1
19804,0
9760,3
42835,8
26540,4
47471,6
30228,4
17111,1
44564,9
31752,6
36835,2
45359,2
11690,6
981,5
46592,1
49120,5
16303,2
4130,6
16419,5
2001,9
22284,4
38020,6
5768,4
29682,2
27411,7
27377,5
6390,2
22936,1
23070,2
44536,6
21756,6
49003,9
10827,9
45441,4
40460,0
34277,7
27810,9
1472,9
24995,7
32823,8
39347,5
16297,0
22553,1
29231,1
42546,7
7688,2
41158,3
39674,1
21143,0
33435,5
18745,0
45341,2
40768,0
5056,9
28519,5
35087,6
10741,0
32152,7
3457,3
5703,0
43389,6
37601,7
23080,8
49302,6
48978,0
19955,6
29213,3
20783,1
41411,2
44449,9
9261,9
18344,9
791,9
28263,5
6490,3
31952,7
41721,2
30103,1
6871,1
1805,5
43538,6
30951,1
1169,4
49383,1
41631,9
17897,3
45104,8
43529,4
14532,4
36526,8
12367,6
37564,6
4750,4
43453,1
18346,5
47725,5
26812,4
43943,9
33167,4
11613,8
36068,0
3613,9
34511,7
42162,8
38389,2
3463,9
32966,6
1463,0
2713,6
33296,4
10287,9
10587,3
44937,8
21475,6
417,0
33826,4
35216,2
47436,4
17721,5
16450,0
46359,1
25055,3
21305,0
46792,7
35159,9
12013,3
39034,6
34291,7
1436,6
2390,1
1841,3
3581,7
41097,4
39964,1
22334,1
28897,0
31435,0
49176,0
43416,1
33964,3
34164,1
13049,6
33671,9
35653,2
49150,1
45467,3
26757,2
29689,8
47272,7
41475,5
12714,7
28528,7
28631,3
38972,4
20599,9
27621,8
22677,4
23365,3
44398,7
3233,1
21001,7
32357,8
39993,9
29862,4
22369,4
23320,0
41937,3
24140,8
23699,7
25876,7
12597,6
4098,3
21214,5
20519,9
31609,4
37201,9
29298,2
19773,1
2025,3
20156,5
27921,4
41965,6
14700,5
37356,6
6945,3
45992,5
19907,6
16291,5
13174,0
29583,3
33677,2
6244,1
36776,7
12686,5
15135,8
32640,7
27631,4
2763,5
32985,6
11403,1
22442,9
43822,2
21723,0
8304,2
10242,5
15938,4
40273,6
42678,0
2550,2
13591,8
43211,0
6127,6
42343,9
4502,8
38927,8
29502,3
5872,5
32699,6
37262,7
21197,4
21345,0
24626,6
40475,1
2531,9
5175,5
27236,4
5361,6
19782,3
2733,5
29107,6
21818,3
48726,8
13238,0
12734,5
45072,6
814,5
42542,2
26321,2
5226,2
37350,3
26831,7
36315,9
86,4
22848,5
31189,8
25205,5
32742,9
11938,3
4362,5
13281,3
38924,5
21763,6
428,9
46996,7
48058,3
3294,8
45086,9
14464,8
11302,0
24676,0
20669,5
38902,1
28121,3
47990,8
5683,1
43743,4
29723,4
32405,3
6987,6
31452,7
7199,9
7316,6
45165,6
31491,7
40779,5
12533,2
15071,6
7631,0
5549,0
32598,5
41096,5
2817,8
17105,6
45951,2
43865,1
2427,0
14878,1
18206,1
44391,9
27382,1
16941,7
12626,8
48404,2
12340,1
24589,0
22763,1
41774,0
17746,1
5583,6
28293,7
45970,6
37589,5
13037,1
46739,8
41335,8
21848,1
34977,8
42680,7
19880,1
40504,0
9795,7
5631,4
23253,3
4936,8
500,5
6605,4
42169,6
26683,7
1926,0
12580,4
27677,5
10322,3
46298,9
27092,5
8991,6
1424,0
7345,5
25910,1
4863,8
31147,1
4843,6
7767,4
7810,0
41293,6
12723,4
6104,5
42136,6
42207,8
14489,7
39637,6
22558,5
32674,6
45531,5
19593,9
27632,6
36108,8
33021,2
12514,5
7604,7
44981,8
21810,5
39708,7
2308,9
34468,8
7055,7
49805,4
4104,4
6826,6
2000,7
45329,1
1653,5
22371,4
9961,9
44774,2
16106,6
3759,4
2274,6
33350,2
2280,1
42108,6
5749,5
8520,3
36770,8
3951,0
8444,0
6188,0
47766,0
14816,4
9547,5
9836,7
11747,9
22756,9
16277,5
38444,3
9049,4
35915,4
77,0
20661,1
48901,1
4255,5
10182,3
38385,5
30858,2
48527,7
41316,9
45685,1
11082,1
30441,5
4721,0
46917,8
4748,2
31504,7
20473,0
3031,5
24238,5
21920,5
7471,9
16792,8
27883,7
6348,3
42826,8
32612,9
46605,3
34543,6
13868,8
10602,7
19117,3
20623,6
32958,6
4866,1
12590,4
14653,7
13743,8
2056,4
46885,6
29470,2
48256,7
36166,5
21516,9
44090,2
39464,6
3674,0
7064,6
33923,0
16172,1
47639,1
542,5
43731,0
45617,8
46853,5
29361,4
44337,5
45663,6
34046,7
2152,6
13733,3
24895,6
29563,2
49623,6
19126,3
25373,6
18695,7
21646,8
47806,8
20127,0
23017,4
17270,9
25856,1
47518,3
42212,5
11202,2
30465,9
35635,1
48019,3
48354,2
635,9
31579,4
26782,6
22236,6
21624,1
8423,4
20335,3
21164,8
8516,7
11311,9
26672,8
45724,7
41373,8
39039,1
46300,7
46193,6
45263,4
17992,4
30033,6
38680,5
17801,4
10730,7
31349,4
42284,7
26555,4
20326,3
39186,4
22466,9
25512,2
11756,6
23468,4
33759,6
31558,6
49958,3
13829,5
26419,6
17123,4
33363,0
10759,5
33832,1
36420,4
6757,2
48378,0
24388,9
1541,1
49822,3
42461,5
45337,7
43169,9
30995,3
10833,2
48125,8
49127,8
36734,9
17774,2
8027,8
7242,6
6441,7
7695,8
2858,4
21776,5
46333,4
37719,4
44793,9
43702,2
48861,0
25504,3
27084,1
44848,5
21707,5
43749,3
14147,4
22098,4
15944,2
31701,4
31135,6
46039,9
432,1
43716,3
7538,6
38985,9
7865,0
33961,4
25240,5
40192,8
32394,8
30763,5
4479,5
17734,1
46566,4
23216,6
4309,6
16145,7
5664,3
33098,3
30883,7
26339,6
19276,3
46307,6
34744,4
30657,5
27613,4
23373,6
9785,6
19864,3
7815,5
44415,1
38719,1
16181,4
7340,2
18545,0
38607,8
7314,7
32460,0
43636,1
20700,2
34892,8
38673,3
33766,9
36422,3
22869,2
3483,1
19580,3
27891,4
46109,3
22103,5
21300,9
