cifar_index,label
3776,4
29720,6
19751,9
32212,6
39021,3
28170,4
9530,6
45501,5
35461,9
37347,9
2797,8
19913,3
22389,6
8112,2
17912,3
40412,9
45193,2
20791,7
8331,4
4975,8
3443,0
23194,0
4488,6
24094,0
3015,5
26473,5
11719,6
46209,5
47309,2
48480,2
46490,4
43995,6
17602,6
43377,9
21511,9
21963,7
8820,6
4038,2
47411,2
18661,2
42322,7
26626,3
45266,6
36252,0
15961,1
33950,0
12182,9
11984,9
8456,4
46939,3
41345,0
12522,4
28489,4
25015,5
1057,3
4638,9
20220,2
32743,1
13079,8
47087,7
31994,5
39208,1
3352,0
44001,0
26610,9
46510,5
18111,3
14553,6
23455,4
27887,8
27551,9
37080,3
28415,9
22224,5
21779,4
26931,7
29893,0
1552,6
22229,5
45655,1
45240,8
10611,3
28071,9
30631,2
18610,6
34652,6
5053,3
45215,5
5587,0
24514,0
22471,8
4052,2
19232,0
9618,4
31421,6
34540,1
33230,1
7655,0
6466,3
37827,4
34724,0
10649,6
5281,2
16690,2
43486,4
807,6
10760,5
38988,5
48991,5
5839,9
36262,8
43005,5
44695,6
19447,3
14310,4
22181,9
41062,5
49798,6
24343,9
27249,9
35004,1
4483,3
33951,1
10364,6
19430,6
19807,0
25676,3
34317,3
24136,2
31081,3
49218,3
29085,9
7500,3
21507,9
14735,3
40368,8
28892,4
24781,6
26989,9
13927,4
16167,8
7,7
27279,5
14977,7
13378,7
16431,5
31285,2
31995,5
15059,1
46256,6
17924,1
15939,5
20668,8
34772,9
555,0
32937,1
46479,8
24253,9
43064,1
3103,1
11660,9
35088,8
48935,5
31343,2
34624,2
27699,8
27480,2
36774,1
15842,7
4468,0
46239,5
28664,2
38990,5
32018,4
28342,5
44059,8
17826,2
36488,4
16374,5
26110,2
47179,8
49967,8
31669,1
19819,5
48814,3
28866,0
16428,1
15956,7
24758,7
33238,3
40317,0
34021,8
21312,8
39400,7
26484,8
22733,2
8522,0
47565,2
38157,1
18434,4
19234,3
19099,3
33731,6
38532,9
3927,3
11481,4
34752,4
49841,7
33996,0
21177,6
6343,3
9338,3
41480,5
47141,4
49542,8
20677,8
5035,7
16848,1
4619,0
36953,8
9335,1
3517,2
6215,5
15555,3
3688,4
49477,9
42993,2
27635,7
43949,0
20358,8
38934,7
21198,5
35473,7
17684,6
48774,8
44369,0
47790,6
21789,4
37024,1
25672,4
9035,5
29881,0
4784,9
6409,7
41112,8
14484,4
43999,5
6670,1
48076,8
5759,1
46392,8
22652,9
17699,3
28202,7
16762,6
19666,8
7602,4
39019,2
26299,2
26081,0
30913,0
13274,8
27464,6
42377,5
24315,8
38840,5
21084,6
48015,2
10316,9
21698,6
48797,5
42513,5
13334,0
5718,6
29982,3
16054,9
21262,2
44454,0
48488,4
3619,5
8620,7
14163,6
5060,7
6107,6
2480,7
44586,4
8062,0
38397,6
15338,6
27460,0
42317,5
43351,4
34084,5
26841,6
26111,3
29524,8
49583,9
23913,3
47016,2
24162,9
24875,5
47198,3
40466,6
42940,5
43431,6
46183,2
38117,9
31863,0
6937,9
34181,2
17130,8
6106,2
16672,4
31391,0
7752,9
16402,2
37191,0
41368,1
39996,1
2173,1
27218,6
38588,6
4286,4
11649,4
42020,2
9728,9
43814,0
28007,5
15890,2
49670,9
46899,5
32830,0
28566,7
40812,9
20595,1
3746,5
29244,0
44721,0
14845,6
31114,9
36949,8
44992,1
18412,3
31571,9
34520,7
22943,1
49571,8
45772,5
23843,2
40157,9
38628,0
38800,8
1801,5
2702,2
7958,6
21188,4
45624,4
47196,3
27855,0
44615,8
24501,8
33786,9
1576,2
35758,0
8802,8
26250,8
14127,2
17694,1
7486,6
17289,9
32691,8
9968,3
40269,5
24550,9
15346,8
6502,2
2835,4
34842,9
31586,0
45078,6
26147,8
9185,3
16927,6
14932,5
48098,9
10378,2
13870,9
44421,5
41119,5
48132,3
28907,9
28659,5
25937,7
5501,4
28956,6
8430,7
42786,0
48618,0
46122,6
20499,7
27872,6
29766,8
32461,8
12970,9
13635,6
14459,2
4808,5
8259,3
29426,6
6193,6
5846,7
47880,7
28120,9
7461,9
16330,8
19911,1
10659,9
39524,1
13317,1
38504,3
11026,3
17942,7
46523,0
32814,8
33209,4
35327,0
25634,5
7945,7
21279,5
47183,5
21140,8
43866,5
8,8
45022,4
29253,6
4461,8
31272,2
10077,7
33627,6
23488,5
47381,0
43745,2
43174,6
13023,4
4024,7
46785,5
39845,5
40544,6
3348,7
29018,7
47615,8
15499,5
9182,3
10410,5
19459,5
4596,6
49653,6
43835,4
3017,5
26123,3
34726,9
45428,2
25422,0
35936,2
28901,9
28054,1
6939,7
11814,9
22566,7
1228,6
17703,9
24942,4
1536,6
22166,9
14222,7
5538,7
3546,3
43630,3
28028,3
40211,0
38305,5
27938,3
39227,6
34682,3
8902,5
30769,0
43076,0
24833,1
46508,7
35737,9
30452,3
2314,5
8978,3
36279,0
40736,2
25752,9
44185,1
44875,0
46812,3
41137,3
41167,0
29538,6
1500,2
29695,8
14258,4
7547,0
19420,6
22561,2
17632,4
17718,1
28723,5
13159,5
35146,2
608,0
20438,1
1996,8
29342,5
10625,8
37401,1
6609,0
10638,8
38745,2
25721,8
18162,2
2838,9
17998,0
46276,4
3854,7
37685,5
32592,0
9495,0
12553,0
49221,1
9429,3
10211,6
8004,4
45629,5
23542,6
18614,0
41780,7
5037,0
929,6
30530,1
27243,8
24952,5
27532,8
43561,6
45390,0
26601,1
16549,1
36967,9
6641,7
22899,1
32143,3
24724,6
41502,1
32618,8
32259,8
17574,6
6986,7
6430,3
12232,1
4294,3
39550,2
49117,3
26533,7
14527,3
314,3
43329,9
36356,0
20531,3
23235,3
25445,5
8873,6
12979,9
13546,8
37636,7
25335,4
38633,0
11214,7
15261,1
31138,1
32270,4
10947,4
3973,4
34483,9
44704,3
34829,6
103,6
31490,9
38180,7
41297,6
43735,3
35475,0
42415,6
2376,3
26840,0
25695,2
33366,6
33374,7
13038,4
6546,9
41289,1
2520,4
44710,9
23561,7
42697,1
12434,6
25758,8
37121,2
4610,5
6754,6
13228,2
38718,0
45016,1
23411,6
19138,6
9775,4
22522,1
49056,6
11970,3
44895,9
19929,3
31754,3
5177,6
19247,7
32273,9
8482,2
10883,3
46451,2
5618,2
34082,4
33468,6
45890,8
43347,5
4048,0
8778,0
43673,9
20101,5
15630,8
22715,5
48868,9
3579,8
9877,6
8678,8
4325,7
35445,5
27516,0
27232,7
30589,4
49679,8
20315,5
38471,5
32083,1
25064,2
10233,8
32392,3
16322,3
23601,1
13816,8
22648,0
18290,4
48333,8
49686,2
42691,5
4540,0
30149,6
41032,1
47235,5
18503,2
44313,3
16975,9
33415,1
37535,9
25907,9
6947,0
823,1
28198,7
22923,3
30548,7
34729,2
34525,9
18329,3
11844,0
6427,2
43436,7
30000,0
20060,4
34782,7
5562,9
25815,6
28704,3
25574,0
46064,7
12020,8
13161,5
17011,0
9118,1
26729,1
44668,0
12398,2
47598,7
37627,4
17408,7
39633,7
14104,4
40219,4
9193,0
23317,1
13565,8
24621,7
44293,5
21363,2
44184,6
26340,6
22817,1
45670,3
35474,4
12349,5
15771,6
35158,7
41064,6
13216,6
18006,3
43627,4
38971,2
41378,1
10559,9
25234,6
46010,5
14317,2
44644,2
9051,3
43223,7
24924,9
6485,4
5441,0
43117,6
3770,8
5647,2
38854,5
49524,7
11294,3
18017,7
17138,2
18352,7
23040,6
41868,0
27505,7
32010,6
48311,8
10850,9
13623,8
26838,4
40564,9
28744,4
26904,3
6768,6
34423,9
38149,3
20190,0
12603,4
47154,9
32327,8
15020,7
8117,4
12623,2
43029,8
31866,4
12700,9
41660,7
36884,4
20686,0
2249,1
36596,6
19018,1
11267,5
39922,6
44147,4
106,8
20699,7
170,8
28592,3
12650,8
19947,1
38081,8
48330,5
22160,9
20038,2
24876,8
6731,1
16727,8
5387,1
26573,3
46269,9
4758,8
35255,2
21864,3
10613,8
42961,5
28703,0
10900,4
16668,6
48077,5
41697,5
34269,1
11534,3
31039,9
19019,6
434,4
11519,5
12767,0
12721,2
26501,5
30890,7
10209,3
43657,0
25497,7
49891,0
17254,7
20534,3
10253,6
35616,2
47400,8
22331,2
20297,6
32980,3
37979,1
34267,4
45577,9
12887,6
23175,0
38100,3
6694,5
24711,5
28248,1
44922,7
3010,6
36895,7
29323,7
14279,9
49547,5
26015,8
14146,2
1615,4
35,0
3861,6
7870,5
32163,9
16406,2
46376,1
9504,7
32291,2
28752,4
3211,0
1655,3
43143,6
19398,8
14919,3
35926,1
13553,8
44157,9
820,2
43853,1
43447,1
33309,6
29179,9
12101,6
36240,3
12810,4
21007,7
47404,0
19725,8
1167,7
16248,1
36794,9
47340,9
47065,5
45907,8
12874,6
12369,6
4006,1
30275,5
45377,1
6932,6
6163,9
23063,3
24194,1
202,9
38621,9
25754,8
18201,8
4869,0
16046,9
42362,9
42144,2
10380,1
31481,0
36013,8
26377,5
39592,8
15778,3
11678,9
19682,0
21780,5
7849,7
4414,3
34419,8
36403,8
25267,0
32614,3
19090,8
9411,1
34065,1
7017,5
18397,8
19527,0
13998,5
17173,6
28123,9
42552,6
1900,7
10340,0
24912,6
44760,4
37998,3
26508,9
44746,0
46476,4
20604,8
8181,1
11144,6
20176,9
12771,8
13151,5
27428,4
8650,9
42422,9
2888,6
21195,0
38757,6
30201,5
13668,0
13165,0
40402,8
49393,8
18991,8
45325,8
19937,8
1159,6
35320,2
43275,5
15298,3
7197,7
5362,0
16007,4
31519,2
27168,9
47211,5
25424,3
27487,0
49388,8
6673,1
49106,2
18996,8
42337,5
49621,6
33986,5
19865,1
1325,8
28912,0
8557,6
13761,2
12600,8
15650,6
29657,4
29046,4
36074,3
16641,9
18722,6
41751,0
19566,3
48023,4
40173,1
42835,8
26540,4
23677,2
47471,6
30228,4
17111,1
44564,9
11690,6
46592,1
49120,5
4130,6
16419,5
2001,9
5296,2
27411,7
6390,2
22936,1
48670,8
23070,2
10827,9
45441,4
40460,0
34277,7
32823,8
16297,0
7462,0
7688,2
39674,1
33435,5
28519,5
35087,6
10741,0
3457,3
37760,7
23080,8
48978,0
19955,6
20783,1
44449,9
18344,9
28263,5
18343,9
6490,3
31952,7
41721,2
30103,1
1000,9
43538,6
5966,3
16629,1
17897,3
5111,2
12367,6
37564,6
4750,4
43453,1
9445,5
626,0
1481,0
43943,9
3613,9
34511,7
42162,8
38389,2
1463,0
2713,6
10287,9
44937,8
45060,2
14947,7
33793,2
31707,2
33826,4
46359,1
21305,0
39059,0
12013,3
39034,6
47872,2
25177,0
34291,7
3581,7
7442,1
39964,1
49176,0
43416,1
33964,3
30337,5
13049,6
49150,1
26757,2
29689,8
49425,9
22582,4
47272,7
12714,7
28528,7
28631,3
20599,9
27621,8
22677,4
3233,1
21001,7
32357,8
22369,4
41937,3
24140,8
23699,7
25876,7
4098,3
13712,0
31609,4
37201,9
29298,2
19773,1
2025,3
4455,2
27921,4
41965,6
37356,6
45862,6
6945,3
19907,6
19482,6
16291,5
13174,0
29583,3
145,4
33677,2
11863,8
28569,7
30740,2
27631,4
2763,5
32985,6
8304,2
4287,8
10242,5
15938,4
40273,6
42678,0
2550,2
43211,0
27064,3
10601,0
42343,9
4502,8
5872,5
21197,4
25692,4
30651,7
29028,3
36915,4
24626,6
2305,5
5175,5
27236,4
19437,5
2733,5
21818,3
13238,0
7784,0
26969,5
3,4
42542,2
26321,2
37350,3
36315,9
22848,5
31189,8
34529,2
520,4
32742,9
11938,3
38924,5
21763,6
428,9
41449,7
46996,7
48058,3
3294,8
14464,8
11302,0
20669,5
28121,3
32405,3
27076,2
8120,8
40429,8
7316,6
45165,6
18436,0
31491,7
40779,5
12533,2
7631,0
5549,0
32598,5
2817,8
17105,6
45951,2
44306,5
2427,0
5412,7
44391,9
16941,7
12626,8
48404,2
22763,1
17746,1
28293,7
45970,6
41335,8
21848,1
34977,8
42680,7
19880,1
40504,0
9795,7
500,5
6605,4
42169,6
6379,8
12580,4
27677,5
27092,5
8991,6
7345,5
25910,1
31147,1
7767,4
21648,9
44024,5
7146,2
44755,9
12723,4
14489,7
39637,6
22558,5
32674,6
45531,5
27632,6
12514,5
44981,8
21810,5
39708,7
2308,9
34468,8
23391,1
6826,6
2000,7
45329,1
21711,2
9961,9
44774,2
3759,4
4300,8
2274,6
33350,2
2280,1
42108,6
5749,5
8520,3
3951,0
8444,0
6188,0
49581,6
47766,0
14816,4
16277,5
38444,3
35915,4
77,0
4255,5
10182,3
48527,7
41316,9
11082,1
30441,5
8789,2
4721,0
46917,8
46790,4
20473,0
3031,5
21920,5
7471,9
34657,8
27883,7
42826,8
46605,3
34543,6
20623,6
32958,6
4866,1
18133,0
12590,4
17681,4
13743,8
5866,8
46885,6
38656,0
36166,5
21516,9
44090,2
39464,6
49970,3
33923,0
16172,1
47639,1
43731,0
34375,1
46853,5
10818,7
29361,4
44337,5
34046,7
29563,2
49623,6
25373,6
1348,4
21646,8
47806,8
25856,1
47518,3
42212,5
30465,9
48019,3
26782,6
22236,6
21624,1
8516,7
1757,0
39039,1
46300,7
46193,6
39136,7
45263,4
17992,4
30033,6
38680,5
13581,3
49775,3
17801,4
10730,7
12084,4
17510,4
17481,2
19681,3
44223,5
39186,4
22466,9
25512,2
23468,4
49958,3
13829,5
26419,6
17123,4
33363,0
33832,1
36420,4
6757,2
24388,9
49822,3
42461,5
45337,7
49127,8
17774,2
6441,7
7695,8
46333,4
43702,2
48861,0
25504,3
44848,5
27379,6
43749,3
8201,1
31701,4
39568,6
31135,6
24019,2
46039,9
432,1
30471,1
7865,0
25240,5
40192,8
32394,8
4479,5
46566,4
32528,7
4309,6
5664,3
33098,3
19276,3
46307,6
30657,5
27613,4
23373,6
9785,6
19864,3
44415,1
38719,1
16181,4
18545,0
38607,8
7314,7
20700,2
67,9
33766,9
3483,1
19580,3
38906,4
27891,4
46109,3
22103,5
43140,5
21300,9
39378,7
34998,0
14959,6
17428,9
28798,1
8453,0
44096,6
15918,4
8822,3
17386,8
37917,6
19957,4
29743,4
29614,7
35431,4
9904,3
36168,4
33659,7
8467,3
20130,2
12019,6
503,8
20056,1
19144,1
32861,8
43257,3
19786,5
6631,8
32393,5
27141,5
1987,9
14620,2
7382,4
31365,4
3986,6
27444,0
39190,6
41049,6
46688,3
2354,2
9154,8
20445,5
13968,1
16500,6
45762,5
40658,4
30906,6
6274,4
28549,9
16469,5
22295,6
30102,2
20178,5
1628,6
4743,8
26281,5
2357,9
16947,1
36578,1
30251,2
17670,5
28206,7
15643,4
21575,9
18109,3
26617,1
31487,6
30926,8
25796,8
1802,6
11174,5
966,4
457,0
11072,5
5912,6
19072,9
33573,0
23665,5
48903,7
35500,3
3175,9
30956,7
17815,1
34622,9
16028,2
35831,6
16680,3
20348,5
30113,3
40275,0
34780,0
34598,1
12568,9
43063,5
11173,9
47055,7
13838,6
10731,3
3754,6
1990,2
11160,5
13436,0
20511,4
11755,9
27230,7
8065,2
16586,3
7076,7
1637,6
36672,1
16019,1
8549,0
18828,7
30487,0
37354,1
8729,1
9912,3
20568,0
30711,5
47300,4
16904,3
10407,5
23110,8
13720,8
42005,5
43998,0
47526,3
48924,0
15388,3
39398,3
9789,7
5330,9
21858,5
25895,7
1426,3
39503,7
36627,0
27413,3
25737,8
48731,4
49053,2
12439,7
29980,0
11988,5
47877,8
6535,4
11063,8
14659,1
25969,0
9848,4
17658,3
49307,6
48232,2
22840,5
17529,3
41444,6
32373,4
29721,9
3067,8
43604,9
45182,0
1104,3
48992,5
44117,1
41644,2
8570,1
5147,3
42326,9
43352,3
18992,6
5588,6
37404,6
30121,7
44335,2
9697,0
20781,1
1259,6
34931,5
34654,2
28796,4
35688,1
39389,2
3589,6
25837,9
45648,8
14902,9
8992,9
48944,2
40359,0
35309,2
33495,7
48086,1
4515,3
19661,9
4791,3
41793,5
47542,1
33162,0
29533,7
1389,1
1989,6
2064,5
6059,7
24963,1
25056,5
535,5
3467,1
11602,6
10792,6
38773,6
39730,5
1925,4
38035,9
44785,0
49663,1
46845,4
22909,6
40178,1
27853,4
20165,9
12575,1
17093,0
1197,7
33419,0
42129,3
14612,4
27722,3
3821,4
12891,8
6863,4
30640,8
32269,7
38836,9
14110,1
21413,0
35600,6
2645,9
34691,8
32133,9
40672,7
41405,2
8092,2
33153,0
33788,3
36378,5
26722,0
48755,8
25719,0
1897,3
33637,9
12471,2
19120,9
9425,9
1303,4
23173,5
35911,8
42505,5
48578,7
25185,3
3545,9
44379,6
5167,6
18692,9
41790,2
26151,6
35288,9
20418,3
6141,1
38661,4
17940,6
37053,4
5375,6
47435,9
17851,2
45087,7
25521,8
19449,3
34206,1
41636,0
33704,6
41163,8
45526,6
45336,7
41695,1
27601,1
16283,6
47781,5
6076,7
3454,2
31737,1
2526,9
425,2
319,9
47107,5
29091,9
6411,1
34371,8
2903,3
42251,7
47772,1
18983,5
5338,6
40037,9
25772,3
34132,5
22364,3
42639,2
248,6
31843,4
10106,7
37057,3
40806,0
22602,2
6771,5
49485,7
34833,5
11936,2
8084,6
28300,0
11855,3
29994,6
36708,8
47303,9
27214,4
2634,5
463,2
40573,1
6887,9
20238,6
11815,2
25461,9
32272,5
11476,3
23552,2
37478,9
4604,2
48307,7
7845,7
12245,9
29496,4
14233,7
27742,3
8699,6
18353,6
11505,8
35496,8
42789,3
27476,2
44197,3
41229,3
18443,7
10923,8
9952,2
36999,7
11544,3
37693,0
33040,7
47676,0
26498,1
44905,2
21826,3
23563,6
42615,2
44777,1
19287,2
45094,8
48500,8
40340,7
41904,9
29625,2
33280,3
37060,8
39844,9
22842,3
10525,4
35007,3
10367,4
27714,3
44080,1
564,0
10248,1
37859,7
33349,7
32348,1
41551,2
20756,8
693,4
49952,6
9044,7
23761,3
17591,5
42183,0
48540,3
10438,2
4698,5
20722,0
17522,2
29445,4
25212,0
23848,0
39858,6
7660,0
32728,8
32609,8
41822,4
39214,5
35794,3
12764,0
36874,8
8179,3
8779,1
14804,8
4276,6
20931,1
43705,8
37038,3
27521,2
28887,0
27302,4
48,2
38369,5
21421,5
8268,0
1795,4
14354,8
30254,2
5114,7
23076,4
9042,1
19151,3
12642,3
29972,9
15277,2
6727,9
44527,8
17269,1
28890,2
47535,1
6438,9
7485,3
22618,2
27676,2
4231,4
584,8
38066,3
46353,7
34432,6
3887,9
13605,7
27775,7
37658,7
31538,9
31281,4
8466,6
3878,9
14227,5
2435,0
40661,2
36328,7
28371,9
14037,8
12744,7
43828,0
35127,9
25869,8
41298,8
1330,5
2695,4
47421,0
24099,3
41719,3
2648,3
23653,2
37720,5
1959,6
30880,3
49863,0
34819,4
49615,0
36410,2
43385,3
2212,8
34019,0
6464,1
43965,0
35548,0
47006,6
15256,4
42612,7
13734,6
9326,8
36593,1
36557,9
16349,2
12443,8
38734,8
31742,9
9097,9
39699,9
33987,2
25137,1
33325,0
12694,2
4965,8
2823,7
32481,5
46052,6
44887,0
1338,0
45463,9
22344,7
28853,7
41870,6
18832,1
49669,4
16903,0
45498,9
45818,2
28420,1
29186,9
29117,1
32647,1
16482,9
20803,6
15604,7
3328,3
43642,9
45433,3
44367,1
8763,6
29065,4
42956,6
48103,6
4880,2
42592,6
5173,4
42688,0
15579,7
16983,3
40208,7
31875,5
2890,9
23564,1
10393,1
31460,3
15719,6
28942,3
22097,7
7880,4
27949,9
29902,2
18378,8
44480,2
37040,9
40482,0
8933,9
39413,4
13410,6
49149,0
37741,4
32386,5
22597,8
42611,8
33532,1
9183,3
41501,5
11837,7
27044,4
6674,3
24640,9
42122,3
40441,4
21678,5
36110,6
36047,4
1366,4
8859,7
7765,3
43037,0
6004,8
1434,0
38914,8
43284,6
41271,3
15013,7
30354,4
15232,6
33288,4
44310,8
23632,2
5062,3
27696,2
28613,4
3856,2
13636,4
46702,2
17367,9
10406,2
44796,7
30348,7
48010,5
33274,6
25559,3
33418,8
24708,7
3360,4
39837,9
2544,4
15091,2
27770,5
14141,8
31311,1
14870,8
19396,7
39811,1
21389,4
2220,8
40171,4
34696,6
43147,4
12184,5
24384,3
48559,9
35278,6
8203,7
299,4
5282,1
44486,6
47326,0
15458,6
8911,4
4285,7
7057,5
9210,1
17412,4
25433,9
43733,3
49232,1
29602,9
91,3
4508,9
20654,4
7281,8
48276,9
16741,5
25148,2
39836,2
36625,6
14424,9
2042,3
35715,3
44441,5
20907,1
49377,7
40533,7
1182,4
15558,1
2158,9
22053,4
43176,9
25370,7
12829,5
36721,1
13157,8
13771,9
15222,7
6402,3
20291,7
35822,5
16617,9
10271,1
2594,3
44780,4
7831,7
40104,0
32314,6
27039,7
11325,0
20565,7
4257,2
12186,9
35970,4
39154,8
9660,2
10701,4
3087,3
41755,7
21022,3
5995,7
21655,3
3587,4
2516,5
47516,7
8599,3
11655,3
33179,0
32646,7
10897,5
23684,0
24122,7
12538,1
35933,1
5595,9
32829,2
6448,2
38301,8
15177,5
48416,0
36055,0
32767,8
32117,4
20043,5
48407,4
17315,5
13694,8
29745,7
3565,3
43494,4
8883,8
29714,2
16831,0
2221,8
2241,6
10917,8
35769,3
26606,7
22937,5
11943,2
21199,1
43863,9
2100,6
14873,6
8972,8
2497,9
5570,4
13573,6
42063,7
19043,4
38036,0
27126,6
9796,8
41301,4
15377,4
37462,5
26827,5
797,7
31182,8
5110,3
41620,7
20219,8
44331,8
27094,5
21689,5
4370,2
36046,1
1172,5
1237,6
34663,2
24127,8
45595,4
8336,3
3944,2
1665,8
31755,4
4609,1
25905,0
44795,6
45269,5
28277,6
47332,0
6308,0
49614,3
23984,0
10817,8
10107,1
41129,7
42290,7
29275,1
23686,6
48747,6
15806,7
35711,2
3186,7
25803,4
46200,0
15134,2
23656,2
48036,1
38458,8
9084,6
11216,0
49455,5
48566,5
37481,6
8792,4
15354,5
24295,5
21724,3
19262,4
18096,5
23189,3
28226,4
20398,0
5607,4
39865,3
7080,9
43467,5
15430,2
45457,0
36130,2
36415,0
41033,4
36543,3
28307,2
36131,8
36249,3
38317,3
12939,6
33414,0
25984,2
47814,8
36244,3
653,5
31666,4
30467,0
21361,8
28586,8
30653,3
3368,2
3906,0
36883,2
23925,7
23789,1
13415,2
42797,0
785,3
44986,7
10238,6
49080,1
12925,7
25642,3
48836,8
33022,8
36952,5
28634,1
8258,0
21853,4
21056,1
30053,7
15472,7
4152,6
3048,6
8068,4
46382,4
5961,5
18244,9
31274,1
41422,2
22966,2
22520,7
19684,4
26581,5
37186,7
28439,5
662,7
18236,8
43978,3
33086,6
47831,9
40330,7
43383,8
45292,7
18464,2
47642,1
16027,8
5154,0
32680,4
40790,9
43434,6
38544,8
32682,3
29754,0
16241,4
30418,1
37242,9
41986,1
43773,3
4364,9
11022,0
40017,2
22022,8
40821,7
47204,3
5139,7
16752,0
48172,4
36118,9
15460,1
44807,8
14918,2
25028,3
32095,4
2999,4
22593,3
7536,4
22703,7
24717,6
20121,3
46756,0
39650,0
593,1
49776,6
35156,4
3673,2
8909,7
31368,7
40532,3
6895,1
2044,2
6048,5
2923,8
297,5
10908,6
4646,8
22306,1
45934,7
49348,1
2509,5
27789,4
26918,0
3531,9
46608,5
2264,0
16954,0
45143,0
28721,7
39452,6
46613,0
40987,1
41360,5
16486,4
47394,3
195,5
9723,8
7297,1
8786,3
33301,3
23481,0
25454,7
31163,4
21470,9
13584,3
37929,1
38415,7
18704,0
47977,5
15441,4
25757,2
30306,4
31607,1
7177,1
3177,3
31288,1
46101,8
15039,6
22145,1
41409,9
12517,3
46290,3
4137,4
39299,8
38190,0
16852,5
44031,0
26113,9
609,8
18418,4
37910,3
37246,0
26440,8
17778,5
18957,9
22083,5
23793,8
200,6
22033,9
45607,6
45726,8
48511,6
37960,4
2202,2
31212,7
41821,0
18693,8
34503,2
45669,7
46152,8
7771,3
32455,0
15628,0
18863,2
238,1
26664,8
25485,7
25840,5
