label,sentence,sample_index
5,"Who hates the colts? ; Tell me how much you hate the colts as much as i do! I hope peyton Manning gets hit so hard he ends up like rothlisburger! ; I just answered a question from a Colt loving fan.\nI despise the Colts, but let me give you some real reasons.\n\n*Their scum owner stole the team away from Baltimore in the middle of the night.\n*They play in a dome\n*Indy is a great basketball town. I went to a Colts game before. Their fans don't know much about football.\n*Indy is an ugly, boring, hick town. \n*Dungy loses the big games.\n*Manning loses the big games.\n*They don't honor the Balt Colts players or records\n*I look forward to seeing Manning choke in the playoffs again!",38
9,"Why is John Kerry is the only one with a plan for Iraq Diplomacy? ; Reported on news today in all channels. Why hasn't there been any Middle East Peace Talks with Bush Adminstration? ; First of all Bush does not believe in Diplomacy, if he did he would have let the UN finish it's investigation on Iraq! the CIA said the same, among others!!  They found nothing that Bush said that Iraq had! Diplomacy works if you let it, A President should not be able to go to wor for their own reasons! He trys to make Iraq out to be the worst country, which it had problems but what about Saudi Arabia, they are still very cruel to there people yet nothing is done! Pakistan, Iran Korea among others!!It is time for Dems and Repubs to work together not just for there own interests!! Bush wants his way and refuses to listen to the truth, his idea of truth is what he wants to believe not what the facts are!! Bush does not work well with other countries except England which has a record of being controling towards other countries as Bush is!!!",39
1,"when zinc rod is immeersed in blue colour copper sulphate. blue colour fades away. give reasons.? ; chemistry ; all the information you need is in the handy periodic table.   First, think about the charges of the molecules....\n\n In the molecule CuSO4, copper has two electrons to give.  The SO4 molecule wants TWO more electrons to acheive noble gas configuration (a stable electron state).   This appears to be a match in heaven.  \n\nWell all is fine until Zinc comes along.  If you look at the periodic table, Zinc is just to the right of copper.  It too has 2 electrons to donate......but, it is more electronegative than copper. (remember, electronegativity  is the lowest in the bottom left corner of the table(Fr) and increases on  a diagonal path  with F being the most electronegarive.)  \n\nSince Zinc is more reactive than Copper,  a replacement reaction occurs.  Zinc bumps Copper off of the SO4 molucule.  Zinc can be whitiish to yellowish in solution.  As all the Zinc is coming off the rod, it bumps the copper off the SO4 and also disperses the colour of the copper.  If you had one drop of blue dye (the copper), but added a cup of milk. ( the Zinc)...... you would barely see the blue color.",43
9,"Can John Kerry keep his freaking mouth shut, a week before the election? ; I don't think his remark will hurt the democrats in the election, most people already have their minds made up.  But he is probably done with any future national office! ; I think he really screwed up here.  What he did is a career ender, no matter what party it came from.  Lets face it, the Republicans weren't/aren't doing much to help their standing, but thanks to Mr. Kerry (which he will remain, Mr. that is) they didn't need to.  Now they need to run with it.  \n\nAlso, this thing with Kerry refusing to appologize to the troops and the military, I guess he wants to take the express train out D.C.  I didn't vote for him to 2004, and if he thinkns that he's going to get any votes in 2008, he's nuts!!  The military is one of those things that you just don't mess with.  The American People may not stand behind the leaders of the Military, but they do stand behind the troops.  After all, the troops are our Sons and Daughters.  Some of the smartest people in the nation work in and with the military.  By insulting the people who are defending our freedom, Kerry has doomed himself to an eternity of nothing.",49
5,"Which college football team will wimp out this year? ; Last year, Tennessee was rated highly in the pre-season polls and didn't even get into a bowl, they were so lame.  Which team (or teams) will be the lame gimps who are rated highly but then crash and burn?  If I had to guess, my choices will be Notre Dame, Ohio State, USC and Alabama.  These teams will be so wimpy that the cheerleaders would probably play better and harder than the so-called players.  All the coaches involved are overrated, the programs are overrated, and the players are overrated.  Bring the tissues, there will be a lot of crying come bowl time! ; First of all..those of you that think USC is gonna fall no NOTHING about College ball. Carroll and crew have brought in the 3RD straight #1 class of freshman and a QB(John David Booty) that can do the job. Also the Pac-10 is SUPER-SOFT. Anywho Notre Dame has the most hurdles Michigan, AT USC, a VERY good Purdue team and some other things that could trip them up. From what my crystal ball sees..The 'canes will have a Mountain of problems again this year..sorry no ACC crown for you and Texas will take the BIGGEST dive, let's face it Vince Young WAS Texas and without him USC would have lifted ANOTHER crystal football. Also for Texas..guess what OKLAHOMA has returned!! and unless there wounded will beat up on the 'horns in the red river shoot-out. Alabama..well in the SEC you never can tell...Auburn,LSU and Georgia(my boys) are all reloading and Ole miss and Miss. St. are trying to put teams together, toss So.Carolina,Tennesse and Florida into that and you have one helluva conference. 'Bama will be good enough to in the SEC West but not Good enough to Beat the Gators for the big prize..but, if Georgia's Defense does what it can Florida may not be in that game..??? We shall see. But either Texas or Miami(Fla.) will be the biggest disappointment..no doubt. USC..will finish Top 5, Love'em or Hate'em they are a power and that's that!!\n\n The Dr.",54
4,"what is jiugs.exe? ; jiugs.exe keeps coming up when i do a spyware scan. ; I can't find anything about jiugs.exe on the internet.\n\nWhat are the details that your spyware program give?\n\nTry alternate spyware programs to see if they find this.\n\nLastly, a riskier option is that you can create a backup somewhere and then treat the spyware and see if you system is affected.\n\nif not, then you know you are safe.",62
4,What are the kind of ways i can present information on the web using multimedia technology ? ; Like making your website more exiciting to read than boring people with text-heavy site ; flash is great but i recently found Microsoft Producer for Microsoft Office PowerPoint 2003. the latest version of this popular add-on for Microsoft PowerPoint. If you have powerpoint 2003 then th add-on is free.\n\nso you can hook up a microphone and discuss something and move your mouse around and point to whatever you want to display ect.\n\nbasicaly it's a audio/video screen capture. then you can embed this movie in the webpage as a tutorial on navigating through your site or whatever you wish.,63
8,"How do you move on from a broken long-distance relationship? ; I havebeen dating this guy that lives 1200 miles away for a year now, and he just broke up with me because he wanted me to move down there, and I wouldn't.  I still love him, how do I move on.  I feel so incomplete with out him in my life.  I know this is a common question, but I need special help on this one.  As soon as we broke up, another guy asked me out, and I don't know if I should take him up on his offer for fear of hurting him because I still love the other guy.  How do I move on, without deperately moving fro fling to fling? ; its  hard  i know  i  dated a  guy  fro  2 years and 3 months and  he  lived  2 hours  from me and  i end up finding out that he  cheated on me  for  8 months and that he was  heavy in drugs  and then  we  broke up  i dr y  but  that  dont matter  i took me  6 months to  get over the  fact that  we were  broke up and  that i t was time to  find someone else and u know what i found that  person i want to be with for the rest of my life but he  lives  300 miles from me and  we talk everynight and  everyday  so  i  know what he is  doing and  i know where he is  at  it  good to  have that  ablity  to  do that  b/c  most  guys  wont talk to their  girlfriends  everynight  or  everyday  if they  live that  far  but  ya  long distance relationships rnt  easy i know  b/c i  cry  everytime my  boyfriend lives  to go back home  when he come to visit for the  weekend  or whatever  but  we have been together  for a year and  8 months  now and  its  seeming to  work  out  good  but  hope  u  find someone  that  u can  be  with  for the rest of ur  life and  hopefully u  make a  good  desicion on that one  lol",64
5,"What are set-pieces in football? ; england manager Sven said that in the match against sweden,  they did not defend well against set pieces. what or who are set pieces? ; Football is a continuous flowing game i.e. the ball is always being kicked and moved around. However, there are situations when the ball is stopped and one player has time to kick it by himself (usually when there is a foul, offside or the ball crosses the line). Example: Free-kick, Corner-kick, Goal-kick, Throw-in etc. are types of set-pieces.",65
4,"Does my computer have an Intel chip? ; I recently bought a Mac Powerbook G4 with 10.4 OS 10.  I heard that the newer Macs now use Intel chips.  Would this include my Mac? ; Since your Mac is a Powerbook G4, it is probably using the PowerPC G4 and not the Intel Chips. The G4 and Power indicates that your notebook does not have the Intel chips.",79
2,"hello friends i am 18years and i workout in a gym with heavy plates . I am 5feet 8 inches in height.? ; Does that mean my height gets stopped.Above all suggest some exercises for growing height. ; Nope. It's a myth. In fact, regular exercise during one's growing years actually promotes the production of growth hormones. Height is predominantly decided by your genes. Pullups are the best bet to do what little you can to increase your height. Or if thats too difficult, simply hang from a bar.",88
5,"Is the 2006 World Cup your first time watching soccer? ; If the World Cup is your first time watching soccer what do you think of it? What impresses you the most about the games and will you continue watching soccer once the World cup is over? ; No!  I have been watching the World Cup since 1990.  I went to the World Cup when the finals were at the Rose Bowl in Pasadena.  Sat in the second row, 50 yard line.  It's been an up and down of emotions these past years.  The thing that impresses me the most is the competition of teams when they play.  Each country does not want to let their country down by losing so they play hard.  I hope Ronaldo gets to play the next game for Brazil.  What do you think of the USA's opening game this past Monday?  Yes, I will keep watching the World Cup.  I have been playing soccer since 5 yrs. old.",90
5,"Tomas Sivok? ; He any good?? Celtic are interested in him ; Tomáš Sivok was born on September 15, 1983. He is of Czech Republic nationality and currently plays for AC Sparta Praha as a midfielder. He was fromally the captain of his country's national U21 side, and was linked to a transfer to AC Milan. However, in 2005, he got a serious knee injury which limited his progress to a bigger club. He is a talented czech player, so it is no wonder Celtic are interested in him",94
9,"Democrats and ""liberals"" - how did you observe Veteran's Day? ; This month is also ""Military Family Appreciation Month.""  How did you observe these? ; I went to a parade.",100
9,"Do you think it would be easier for LIBERALS to stop ruining the DNC and just run as Socialists? ; If liberals ran as Socialists instead of Democrats they wouldn't have to be bothered with all the baggage of the DNC and could just concentrate on their core messages of eliminating capitalism, free rights, and subverting the independence of the United States for the appeasement of its enemies. If I were a liberal, even if I had JUST left the labotomy table, I would still understand that liberals should run as Socialists.  Feel free to disagree if you can think of a reason why liberals should still run as Democrats. Thanks for helping me to understand.\n\n\n(I stole this question from another user. It's sort of an ""homage"" to his work. I love it.) ; The Democrats of today, once belonged to the American Communist Party. But, since communism sacred most americnas, they turned to the Democrat party, and changed its entire structure. What the Democrat party members really are, are Communists.",103
1,"If magnetic field of earth is changing continuosly would that effect bird migration patterns?? ; if polarity of earth is changed upside down, would that effect the birds?? ; That is a good question. Some birds and some insects use the magnetic field of the earth to give them clues for navigation, along with landmarks, and polarization of light etc. My guess is that at first they might be a little confused, but they use multiple clues, so they would soon adjust and learn the new pattern. \n\nAfter all, it flips fairly often on earth's time scale.  Apparently on average it flips every 300,000 years, and  the last flip was 780,000 years ago, so we are a bit overdue at the moment. Obviously, the birds have survived through lots of flips, and movements of the earth and landmarks etc. So they will probably survive the next flip too, but not necessarily without some confusion.",107
4,"can anyone tell me basic difference between different NAS vendors? ; NAS is Network attached storage.\nvarious vendors are IBM, SUN, NETAPPS, HITACHI, etc ; There are many different technologies that be used to create NAS devices.  From a hardware standpoint, they can use Parallel ATA drives, Serial ATA drives, or SCSI drives;  they can be limited in how many drives are available in the device, typically, the devices have an operating system, which can vary from device to device - some are based on Windows, some on Unix, some on Linux, and some on a proprietary OS.",113
4,"is there a way to burn a bit torrent file onto a blank cd? ; ok so i have a bit torrent file on my u torrent 1.4 thing. and now it takes up quite a bit of space. so i was wundering if there was a way to put that movie onto a black disc. but i need it only for movies. ; A torrent file is actually a tiny file that allows you to download something else from the network. The file that you want to burn isn't a torrent file, but a video file of some sort. (avi, mpg, mov, etc.) As long as that video is less than 700 megabytes (the maximum capacity of a CDR) then you can burn it just like any other data file.",116
0,"why is christianity the largest religion in the world? Why is it dominant among other cultures and religions? ; what reasons made christianity dominant among other cultures and religions...why it had expanded over the world...i'm not asking about sentiments in religion here...i'm asking exactly WHY christianity is dominant. Like, say, the Philippines hundreds of years ago was pagan but when the adherent Spaniards came to introduce Christianity, the people of the islands embraced it. And other similar situations where Christianity had expanded. Why it had overcome the former beliefs and former culture of the people who now embrace Christianity.... ; Based on the universal meaning of Christ I will present below, I hope this may better explain why so many people across time and cultures have come to adopt or accept Jesus Christ.  \n\nIf Jesus Christ is the universal Messiah for all people, who rejoins God and humanity as one, then Christ must represent the common love that joins all humanity as one by conscience -- all souls across time, all people of all tribes and nations.  Otherwise, anything less contradicts the meaning of a universal messiah whose sacrifice saves all souls by expunging collective sins and karma from the past that otherwise trap and divide us.\n\nThus if the Bible is true, it makes sense to me that at some point all tribes, nations and tongues -- all religions and even secular systems of thoughts -- will accept Christ in the process of reconciling all our hearts and minds to unify in the spirit of truth and love for all.  Whether we make this choice out of love, out of desperation when physical life fails us, or out of 'survival of the fittest,' history shows that people eventually choose what fulfills us all spiritually, which the message of Christianity offers.\n\nThe Scriptures prophesy that ""every knee shall bow and every tongue shall confess.""  And indeed all religions and even pre-Christian myths foretell that a spiritual Messiah will come to bring final salvation.  All religions have a different way of naming or describing this process.  For example, Buddha spoke of a Maitreya Buddha who would come once, and then return a second time to enlighten the world.  Even the goal of secular activists to work for the day that ""Justice will come"" is the same as Jesus coming to bring peace on earth.  And individuals or whole cultures who experience painful spiritual growth through a recovery or grieving process following great tragedy or loss, collectively go through the same process as Jesus dying on the cross to be resurrected. \n\nSince this is a universal theme across religions and cultures, it makes sense that Jesus Christ on the Cross serves as a central symbol of that ultimate break in the vicious cycle of karmic sin and suffering so that humanity can be reconciled with God, and spiritual harmony restored on earth as we visualize in heaven.\n\nAll people and all groups will need to come to a common understanding in Christ or by conscience in order to reach this final mature stage in our spiritual process.  But in that understanding, so will all religions and cultures be equally recognized and all included.  Christianity is not exclusive but all inclusive, so that the message calls to all people.\n\nNo one has to give up their past traditions in order to accept Christ, who ultimately fulfills any laws or teachings whether sacred or secular; but one has to understand the meaning of Christ in order to embrace all people and traditions equally as neighbors.  Because Christ serves as that universal link joining us all, that is why so many different people from different cultures and points in history have recognized and accepted Christ as a natural stage in human spiritual development.",125
5,"I am looking for a basketball camp? ; I am looking for a basketball trainning camp within the age of 18-20 in TOrrance, CA. Los Angelas. Does anyone know?? ; www.ussportscamps.com\nwww.nbccamps.com/sites/pages/puc.htm",128
2,"what is a effective weight loss for one who doesn't like to cook or eat vegetables and is reasonably cheap or ; i don't like to cook and i don't like vegetables.  I was wondering if anyone has any ideas of a diet or program that could fit my lifestyle.  I'm not opposed to working out however it doesn't seem to be enough alone. ; How about having fruit for  'starters' before every meal, or puree some vegetables into a drink and of course you could have soup. I have heard recently that people who have soup before a meal consume 30% less calories for each meal",129
5,Did Daniel St. John win the wrestling olympics? ; he may have won the silver medal ; He is not listed as an Olympic medalist on the official site:\n\nhttp://www.olympic.org/uk/athletes/results/search_r_uk.asp\n\nI found reference to him saying he was silver medalist in the 1998 World Cup in Freestyle Wresting.,137
9,"Why can't people get over the Ports Deal Issue? ; The UAE company withdrew their request to manage our ports three days ago.  What should have been a routine congressional decision was blown way out of proportion, but it is over. It is time to let it go. ; And to top it off, they were never going to manage the ports. They bought the company that runs the terminals in the ports, just like the Chinese Communists already own several now. Why was'nt there an uproar when that occured under Clinton? They represent a greater threat than one of our allies. Yeah, it's time to get over it. It's time for the politians to quit manipulating everyone, and it's time for people to start paying attention to what's going on in thier little neck of the woods.",139
5,Football...? ; Who is going to win the Super Bowl in 2006? Seattle or Pittsburgh? ; Detroit!!! It's a home game for Detroit. Nobody can ever lose a home game.,145
6,what's a good slogan for a  real estate property management company in chicago? ; i have a start up real estate property magmt co. & need a phrase that'll grab people's attn. ; Come rent with me.,149
5,"where is shaun alexander going? ; i got a feeling he is coming to carolina. ; i think it's between vikings, panthers, and seahawks.  vikings just got new owner whose willing to spend and their running back situation is brutal unless they draft someone like lendale white or deangelo williams and panthers could use a running back since all theirs keep getting injured and seattle was in the super bowl",159
1,"Does anybody know a lot about Calculating energy changes in chemistry? ; I need to learn how to calculate energy changes from Liquid to gas. i dont understand the whole energy reuqired equals specific heat compacisty multiplied by mass of water multiplied by temperature change. ; see dear ,\nwhile calculating the energy changes we need to know the hidden heat { latent heat } that is absorbed during the change in state . for eg when we are calculating the heat absorbed or given out during a change in state , like ice to water , just first calculate the latent heat ie \nq=mL{ heat=mass *latent heat } now add this value to \nq=mct{heat=mass*specific heat*change in temp} keep in mind that specific heat is a constant value \nwater's specific heat is 4180j/kg/degree Celsius.",160
2,"I have an abcess on my arm. What is the best way to take care of it without going to the doctors office? ; The core came out already so now it is a hole which I can see into my arm. ; Once the sore has drained, insert some packing into the remaining cavity to minimize any bleeding and keep it open for a day or two. \n\n\nplace bandage over the packing.\n\nMost people feel better immediately after the abscess is drained. \n\n\nIf you are still experiencing pain, ask the doctor for some pain pills for home use over the next 1-2 days.",162
9,would you trust any ohio legislator to watch your kids for a day? i don't think so? ; and my son is a 12 y o brown belt karate student ; I wouldn't trust any politician to look after my dog,175
5,"Do you think the judge in the slam dunk contest cheated Andre Iguodala? ; I think the judge who change his scoring card from ten to nine cheated Andre Iguodala,just cause Nate Robinson is small and did a good dunk and Andre Iduodala did a even better dunk. ; Not at all.  Iguodala got props on his hard dunks, Robinson did too.  AI should have known better then to come out and do a dunk like that to try and get a 48.  Its been done, A LOT.  Should have tried something harder.  I think it was judged well!",176
5,"Does Dan Henning Need To Be Fired - Carolina Panthers Offensive Cordinator? ; How in the hell do you run the ball on 3rd and long at least 4-5 during the game against the Redskins.\n\nI say fire the old senile idiot. ; Yeah, he isnt utilizing the talent he has correctly.\n\nSteve Smith is one of the best recievers in the game...how is he not getting thrown to 15+ times a game?\n\nHenning apparently thought he was being flashy with those third down runs, trying to expliot a horrible Washington defense. That could have easily lost them the game.\n\nDeshaun needs to get 15-20 carries a game, Foster on short yardage downs, and get the damn ball to Steve Smith 40% of the time!",179
6,"has anyone dealt with the Carlton Financial Group? They loan to less than perfect credit. Are they REAL? ; they re aking for a 3 month security deposit on the loan.i dont have that kind of money to throw away so i must be sure! ; Carlton Financial Group is a company that has it's head office in London and comprises two component businesses - Carlton Corporate Finance Ltd and Carlton Capital Partners LLP.  From what I know of them they deal with commercial finances such as acquisitions and mergers.  It sounds like your dealing with the company on an individual, personal basis.\n\nI can't comment on CFG but they are regulated by the Financial Services Agency (FSA) which is the UK government's regulatory organisation that sets minimum standards and ensures that all financial firms comply with all necessary legislation etc.\n\nSo to answer your question - yes they are real but I'm wondering if the company you're referring to is a different one.\n\nYou might want to post another question giving specific information about why you're wanting a loan, does anyone know of a company that could help someone in your situation, how do you manage debt or something along those lines.\n\nIf I knew a bit more about your circumstances I might be able to offer some suggestions.",183
5,"Where can I watch the UFC in the UK? ; I'm bored with the WWE, TNA and the rest and I want something BETTER so I'm going to watch UFC! ; You can watch it on the net now for the first time ever.  I think the addy is www.video.ufc.com or something like that I'm not positive, but if you go to ufc.com you can find the link there.  You can also watch past fights there too!",188
9,"Currently, how long does it take for deportation to occur once an illegal is picked up? ; I'm just wondering because it seems like a real opportunity for illegals to just disappear if ""the system"" doesn't hold them in custody until a hearing. How long before a hearing takes place. Once a hearing does take place, how long before actual removal from USA takes place? ; We Shouldnt HAVE TO DEPORT ANYONE\n\nIf Congress were to pass a law that said, quite simply, that the CEO(ANY EMPLOYER) of any business that was caught employing ILLEGAL IMMIGRANTS went to jail for a year - NO EXCEPTIONS - then within a month there would be ten million (more or less) people lined up at the Mexican border trying to get out of the United States And Back To Whatever Country They Came From. \n\nThey WILL NOT Stay If They Cannot Work\nNO Cost For Deportation\nAND They WONT Come Back\n\nIts TOO Easy\nThats Why It'll Never Happen",194
7,"dont you agree that:? ; alan jackson is a great singer of good clean music? ; No, I don't.  yuck.",199
2,"How can I loose 25 pounds? ; can anyone tell me how to loose 25 pounds. Please what types of foods should I eat. and how often should I eat them? ; Only one way. Exercise. You have got to start doing it regularly or diet alone will never work. Go to Curves. Join Weight Watchers. If you are serious, those two places will do it.",216
