label,sentence,sample_index
0,"I'm an atheist. Is it O.K. for me to celebrate Thanksgiving, even though I'm not really thanking a god ; I mean I can be thankful to my parents for having me, and thankful to the farmers for raising such a nice fat turkey. But, is that un-atheist of me to observe this holiday? Just curious what my fellow atheists think about it. Go ahead and bash me bible-humpers, if you want to, I will ignore you. ; I hereby give you permission to do whatever the hell you want, because your answers are hilarious!",225
1,"why is the golf ball bumped? ; please answer me quickly ; The dimples improve the ball's aerodynamics in flight, helping the ball travel farther when it's hit.",232
0,"Why do some people get a telephone installed, and then just not pay the bill? ; They know it's going to cost money, and get cut off, but then they just complain! are they stupid? ; Milk, Milk, Lemonade\nAround the corner\nChocolates made!\nPut a penny in the slot\nOut comes chocolate \nPlop Plop Plop!!!!!!",235
5,"Why do people even like Dale ,Jr. ? ; He's a whiner and can't win unless he has help or runs the best drivers off the track..His Dad was as rotten as he is.He caused more accidents and people became afraid of getting killed when he came near them...Cheating seems to run in the family..\n Well.. I guess Carrie didn't get that rotten,ruthless gene ! He's awesome and should take Jr.'s place...at least he drives by the rules and doesn't cry and blame everyone else when he doesn't win.\nRICHARD PETTY is the ONLY KING OF THE ROAD !!!\n They even tried to cheat Richard Petty of that title in a book about senior.... ; I haven't figured it out either. He's a jackass. He's overrated and his fans suck. His fans are the worst part of it, that and the extreme media bias.",249
1,Once you solve the mysteries of the universe...? ; How will it change the way you live?  How could it? ; it depends on which mysteries are you talking.\nIf we pick all... I think that it won't change our lifes.,255
0,"what's the difference between ghosts and sprits? ; whats the difference between them and do they really exist or its a mind game of illusions?? ; Actually, the difference between ghosts and spirits depends on who you are talking to.\n\nI, for instance, think that the terms ghost and spirit can be used interchangeably.\n\nI also realize that spirit often refers to what makes us ""us.""  The Latin root of the word means to breathe.\n\nWebster's Dictionary includes 14 definitions for the word spirit with the first two being:\n1.  ""an animating or vital principle held to give life to physical organism"" and the second being"" and the second as ""a supernatural being or essence: as a capitalized : HOLY SPIRIT b : SOUL\n2.  ""an often malevolent being that is bodiless but can become visible; specifically : GHOST 2 d : a malevolent being that enters and possesses a human being""\n\nWebster has 7 definitions for the word ghost with the first 2 being very similar to those for spirit:\n1.  the seat of life or intelligence : SOUL \n2.  a disembodied soul; especially : the soul of a dead person believed to be an inhabitant of the unseen world or to appear to the living in bodily likeness\n\nFor the sake of clarity, I refer to a ghost and rarely use the word spirit at all.",260
2,"I need to find medical insurance because where I work dosen't offer it.? ; Need medical insurance for me and my son. ; They don't offer it because it's so expensive. Call around and get prices. Start with Blue Cross and Blue Shield. Do you have auto or homeowner's insurance? If so, call them, maybe you can get a discount.",262
7,"Some pills make you larger.. and some pills make you small.. but the ones that mother gives you ....? ; can you finish this line? Who`s the female signing it...and, yes, I mean the original version.  : ) ; Don't do anything at all.\n\nGrace Slick, Jefferson Airplane",301
5,"I don't know much sports, and need to learn fast...? ; My old public school didn't have sports, and so now everyone plays like, basketball or soccer and I always either don't play, or play, and i make our team mess up. How can I learn the sports I want to but at beginner level for an 8th grader? ; by playing them",302
0,TO ALL CHRISTIANS : i have a question? ; how you worship 3 gods ??\n\nwhat you say if you pray \nfor the first or the second or the third\nor they are 3 in 1 ??? ; uhhhh I only worship 1 God.,345
2,"I was recently diagnosed with TMD (temporomandibular jaw disorder). Are there 'normal' med treatments to TMD? ; My specialist up until now has fitted me with a lower jaw appliance. Since then, however, he's told me to take a load of vitamins every day, and at the last visit gave me a 'relaxation and meditation' CD that, among other things, asks me to visualize waterfalls and clouds (?!?). The more things progress, the more we seem to veer away from 'medicine' and towards alternative healthcare mumbo jumbo. I'm feeling a bit deceived, but this dentist is insisting this will help. All the while, I keep writing very, very large cheques. Am I being unreasonable? Are there real treatments I'm missing out on? What should I ask or, or insist on, at my next visit? Many thanks!! ; Sounds liek your doctor is a quack. A relaxation CD? Well TMD is a complex disease that people don't really understand all that well but there are steps to treatment. First step is that if you grind or clench at night or in the daytime is to correct that problem. Stressing a bad joint is only going to make the problem worse. So you should stop clenching or grinding during the daytime. At night there is an appliance that is made so that it basically stops you from clenching so hard. It's like a mouthguard with a flat bottom. You can also take muscle relaxants to help with the clenching at night. Probably another important thing is to take something like ibuprofen because it will stop the process of inflammation in your joint and help with the pain. Stop ibuprofen though if it tears up your stomach. There are treatments .... and there are steps.  This guy giving you a CD and charging you money for that crap is not medicine",364
4,"what kind of graphics card will suit an IBM ThinkPad notebook? ; Hi, \n\nI currently own an IBM ThinkPad notebook and am curious to find out what to look for when choosing a graphics card. I've read up on ExpressCards and CardBus interface, but no go, they're apparently used for devices such as modems, hard drives, gigE etc. The IBM ThinkPad has a PCI express graphics bus interface. Would i have to physically open the laptop to install the card, just like installing one on a desktop? How will i determine which card will be compatible for my laptop? ; While the laptop has a PCI express interface, it does *not* have a PCI express card slot -- the interface is on the motherboard directly between the graphics chip and the bus, there is no slot.  It follows the electrical and data rate specs of PCI Express, but not the desktop-PC *form factor* for the PCI Express card slot.\nSo, basically, you can't put a new graphics card in the laptop.  It's soldered on the motherboard.  No replacement is possible without buying a whole new motherboard.\nSorry.",384
7,"whats everyones favourite boardgame? ; this is just for a bit of trivia and me being nosey...mine has to be cluedo and no one ever wants to play!.. ; Wow there are so many,\n\nI love Monopoly, chess, ludo, backgammon and draughts(or checkers depending on where you are from)",391
9,"question about joining the US navy? ; i am in the process of joining the navy.  i want to do something like aviation mechanic.  i hope to be put in florida and i am also hoping to be on shore.  my ideal situation would be to have my own house or apartment off base...is this far fetched or is there a way i can make sure this happens???? my friend is an aviation machanic for the navy in jacksonville and lives in his own house off  base, has a nice car and seems to ""live the life.""  is there a way i can make sure this happens to me or did he get lucky???? please give me some suggestions.... ; Join the Navy and - no matter what the recruiter tells you - they will put you where they need someone, not necessarily where you want to be, and they will train you for the field that they need people in, not necessarily the one you want to be in.  Recruiters lie, they have no say in where you're assigned or what your duties will be.\n\nAviation mechanics are actually in fairly high demand from what I understand - but I don't have any close contacts in the Navy any more, so I can't say what the odds are of you getting that posting, just that the odds are better than they would be if you wanted to be a photographer or something like that.\n\nWhen you are posted to a land base, you can either stay in base housing (barracks) or you will get a housing allowance for off-base housing.  It may not entirely cover the rent and probably won't cover insurance, particularly when you're first starting out and you're low-ranked, but it can make the ends meet if you're clever with your money.  Specialist rankings like aviation mechanics tend to be higher ranked and therefore better paid, which is probably the situation your friend is in.\n\nRemember that wherever you are, you'll be leaving in 2-3 years.  That's one reason that a lot of young guys just don't bother with getting off-base housing, they know they'll just have to leave and they'd rather not spend the money on rent or a mortgage.  Remember also that as an aviation mechanic, you will be expected to spend time on carriers unless you specialize in the big birds, which has its own problems.\n\nIf you are willing to deal with the dangers and the difficulties, go for it - but don't go in expecting to get paid just for breathing and showing up.  The Navy works its people hard, and expects a lot from them, and if you aren't willing to do the job they have ways of dealing with you that a civilian boss doesn't.",395
3,who were some important people and what were some important events during the civil right movement in Georgia. ; Georgia History ; I have found two good sites\n\nhttp://members.surfsouth.com/~mtzion/\n\nhttp://www.georgiaencyclopedia.org/nge/Article.jsp?id=h-2716\n\nGood Luck :),404
1,Why are myths such as 'Evolution theory' allowed  to be taught in our schools? ; Why are they trying to brain wash us into believing that we descended from monkeys?  Haven't you read the bible??\n\nAll this democrat false propaganda should banned! ; The atheists have smarter lawyers.,412
8,I have been e-mailing this guy for the past few months but haven't met him.? ; He seems interested in me...He keeps talking about dating yet he hasn't called yet...What do you think I should do...I don't want to push him into anything... ; maybe you should take intiative..but dont come on to strong...dont show him that you like him so much just make it seem like a chat buddy.....i was actually talking to my now current bf for like 2 months b4 i actually met him....and one day he surprised me with a call....so ya. just go for it...if this guy doesnt respond to your call then well dont waste your time on him.\n\n\nhope i helped :],417
3,What year did mn join the Union? ; I also need to know what year MN joined the union ; Minnesota admitted to the Union as the 32nd state in 1858\n\n(a five second search in Wikipedia yielded this information),419
6,What really happened at Roswell? ; Pls provide some credibility to the answers... ; i do not no,466
7,"How do I audtion for a Movie ROLE.  I have the charm to become FAMOUS? ; I grew up in small town Illinois and now I want to make it big time where should I start? ; You need an agent, a real agent, and make sure that their not just a scam. Because they'll steal money from you. Your agent will then, give you information on auditions, and were they can be found. Once you audition, you wait for a call back. But don't be upset if you don't get one, many famous people have gotten plenty of ""No""s before they became famous. You should also have a job to fall back on, because it is a very hard business, and very, very few people make it.  If you really want it, you have to keep auditioning for things, and learn from your mistakes when you don't get a callback.",502
5,"Survey for Cheerleaders!? ; How long have you cheered?\nWhat are your team's colors?\nDo you cheer for Football, Basketball, or Competition?\nCan you tumble?\nWhat is the most extreme stunt you have done in cheerleading?\nHave you ever been Captain, or Head Cheerleader?\nDo you base, back, or fly?\nWhat was your worst cheerleading related injury?\nI am just so curious!\n\nMy answers are\n\n8 years\nRed and White\nFootball and Competiton\nI can somewhat tumble, roundoff backhandspring\nWell, idk. Triple twist cradles, and flip on load ins.\nWe don't have head cheerleaders.\nI base!\nSome girl feel from a librity when were cradling and she hit my head. ; 4 years\nRed, Black, white\nAll\nyes\n??\nWe don't have them but i am one of the main ones\nWe are not alowed to because we are only MS\nI was doing a round off backhandspring and i raised my hands at the backhandspring part and landed on my head it hurt so bad",504
5,"what's the most embarrazing and unconsistant referreing in historyof the fifa world cup? ; the referreing has been really bad and with a lot very bad decisions and dull mind in the history of the fifa world cup for the referreing. ; Ok maybe not during the whole world cup.. but ya some referees are crazy LOSERS and should be fired! Notably for the Portugal-Netherlands game or even the Italy and USA... they need to change the system! Maybe there should be 2 refs??? I don't know, but it's just not working!!!",512
2,how do i pass a hair folucule drug test? ; i  need to pass a hair folucle drug test what type of hair shampoo would i use to 100% pass it ? ; Start shaving your head and tell people you've joined a cult.,523
6,"h1b visa - as a company how to host? ; I have a small business and have been trying to fill software positions with qualified resources at ""the prevailing wage"". I have some foreign talent candidates that are interested. Is there a service to do this on your behalf or a recommended book to read.? ; Since you are new to this, you should consider retaining an immigration attorney.  The procedure is not rocket science, but requires some interaction with you state's Department of Labor (not to be confused with the U.S. Department of Labor) before you actually file the paperwork with the immigration.  \n\nLegal fees will probably run you about $2,000 per case (I've seen as low is $1,500 and as high as $5,000 with level of service completely uncorrelated to the price; a cheap lawyer can be as good or as bad as an expensive one); you will also have to pay a non-refundable filing fee of $1,500 per case to the U.S. Citizenship and Immigration Service.  There may be other expenses, such as the cost of evaluating your prospective employee's education credentials (the law requires that H-1B workers hold at least a Bachelor's degree in the area of their proposed employment or a related area), but they are typically small compared to attorney fees and filing fees.  \n\nYou will be requried to post a notice to your employees about the fact that you are hiring H-1B workers and sign an affidavit stating that you in fact posted such notice.  \n\nYou should also remember that the best time to file for an H-1B is right after the beginning of the U.S. government fiscal year (October 1), so you should file in October or November.  Usually, USCIS stops accepting H-1B petitions in January or February, because the annual quota for H-1B visas gets filled.  If your attorney neglects to mention this at the initial interview (as some sleazy ones do), don't hire him; he is trying to charge you for putting together a petition that he knows full well will be rejected.\n\nIf you are in California, I can recommend a good attorney (knowledgeable, approachable, and reasonably priced) whom I have repeatedly used over the last few years.",536
2,"How long do I keep medical tape on a wound to heal? ; I had stitches and about 2 days after it was removed the incision line started to open back up (just a small wound). Its the weekend so I can't call the doctor so I did some research online.   A lot of people said to use medical tape because the doctor won't restitch the same spot.  How long do I keep the medical tape on before the wound closes on its own? ; The great thing about medical tape is that you don't have to worry about when to take it off.  It will come off on it's own when it is ready.  What you'll start to notice is that the tape will start peeling up around the edges.  Just trim it off with scissors.  Eventually it will fall off.  Also, do your best to keep the area covered loosely with a dry gauze or bandage, and try to keep it dry.",537
1,"digestive system? ; what is the name of a substance produced by digestion which is an energy resource for your cells? ; there is  substances that when burnt they supply your cells with energy , Glucose and Fats ( fatty acids and glycerol) . glucose is the simplest form of starch molecules . Fatty acids and glycerol are the simplest form of the fats.",539
2,"Should I be concerned? ; I was shooting up with a dull hypo & missed my vein. now there's a hard lump under my skin.  I've been taking penicillian to stave off infection. ; First of all, your biggest concern should be that you were ""shooting up"" in the first place. Second, you should NEVER EVER EVER take an antibiotic without having it prescribed by a doctor. Different antibiotics treat different kinds of bacteria, and when taken without a prescription pose a danger - they can make the infection more serious and resistant to treatment. Third - what are you thinking? See a doctor ASAP. You need treatment for whatever you have done to your arm (or leg or whatever), and you also need treatment for your drug problem. Please get help and see a doctor immediately.",559
7,"What is that movie!? ; This movie stars Angelina and Ethan Hawk.  It is pretty recent.  I know I will know it when I hear it.  She is a detective trying to solve these murders.  Ethan witnesses the most recent murder.  She is put on the case and begins to get close to him.  Gena Rowlands is in it too.  In the beginning of it, it shows the killer when he is a teen and he meets this guy, kills him and steals his identity.  This is what the whole movie is about.  These kind of unsolved murders have been going on and the police are clueless.  I think Oliver Martinez is the one detective too.  Thank you! ; Taking Lives http://www.imdb.com/title/tt0364045/",569
4,"If somone knows your IP address, can they access your computer and know everything? ; I am curious to know, if soemone can hack into your computer and see what you were doing either online or not online? Also, if you use someone's internet, with your computer is there a way they could see what you did? Is there a way to prevent it? ; You can't gain full access to someone's PC with just their IP address.  It will help a resourceful hacker on their way to maybe gaining information about you, but it's not just that simple.  IP addresses are very similar to phone numbers.  You have to have one in order to communicate on the Internet, and everyone you deal with on the Internet (i.e. Yahoo.com, Microsoft.com, google.com, etc) will get your IP address so that they can return information to you.  It's impossible to not let anyone get your IP address, that's just not the nature of how things work.  So long as you update your operating system (namely visiting windowsupdate.com if you use Windows), then you are estimated about 95% safe from all typical attacks that anyone may try with you.  If you are concerned about the remaining percentage, purchase firewall software, or a firewall device if you are using a broadband connection (a router is typically also a firewall).\nAs for the second part of your question, by ""using someone's Internet"", I will assume you mean plugging your computer in to their broadband connection.  This will depend on their set up.  If they have a router, or if you are using a wireless connection, it is possible for the data you transmit and receive to be nabbed and cataloged for review later.  This is where encryption comes in handy.  If you are using wireless, make sure you use WEP which will encode all your data in such a way that it can't be captured.  Before signing in to web sites, make sure you have the lock icon. \nThere is no 100% guaranteed safe Internet connection, but with these steps, you'll be as close as you need to be.  Think of it like locking and dead-bolting your front door.  After doing that, you're not going to sit there all night and worry that someone will break in through the windows, right?  Same situation here.  Firewalls and encryption for wireless connections are sufficient.",574
6,"Has anyone worked at Staples and felt discriminated against? ; I'm starting to feel that Staples is a lot like Walmart. Employees are just disposable to them. ; Sorry guys! This was an old, deleted account of mine because my current Y! Answers profile was overturned from suspension. \nI'm answering this so it will go to a vote.",580
7,"I'm looking 4 a country music song by john michael hartley that was on the radio back in aug. of 2002.? ; My father passed away in aug.2002 from lung cancer & at the time there was a song out about the same thing & the decission the family had to make on when to pull the plug.It was a country song by john michael hartley \n& it was only for a month or two & never heard again.Can anyone help me find it \n? thank you !!! ; Man! This was driving me crazy because I knew the song you were talking about but I couldn't come up with the exact words! It is ""Hard Call to Make"" by J. Michael Harter\n\nJ. Michael Harter - Hard Call To Make Lyrics\n\nThe umpire had got sick so he said he'd give it a try\nSo there was my dad,callin' them balls and strikes\nI can still hear the crack of the bat\nI never got a hold of one like that\nI was roundin' second when the third base coach\nTook a big chance and wave me home\nI'm pretty sure the ball touched me before I touched the plate\nBut when it's your dad,that's a hard call to make\n\nFor the most part,I think I made him proud\nBut there was one night,I know I let him down\nI had known them boys all my life\nI should've known better then to take that ride\nThe county sherriff was a friend of his\nSaid that's why he was bringin' me in\nHe handed me the phone,said ""Sorry son,everybody makes mistakes""\nBut when it's your dad,that's a hard call to make\n\nIt's not easy as wrong or right\nIt ain't always black and white\nLife's a thousand shades of grey\n\nHe had a plan for just about everything\nAn' he'd it known that if this day ever came\nThat he had lived a good long life\nAnd he had always fought a good fight\nSo when the doctor said,""It's up to you""\nI knew what I had to do\nI read the form picked up a pen and my hand began to shake\n'Cause when it's your dad,that's a hard call to make\n\nIt's not as easy as wrong or right\nIt ain't always black and white\nLife's a thousand shades of grey",600
0,"Saddam guilty ? Justice in the middle east ? ; Saddam guilty ? Justice in the middle east ? \n\nWell the decision handed down today, was that Saddam was found guilty of murdering some 120 innocent people, after an assasination attempt on his life in that area....? The court is suggesting a 'death penality'? \n\nWell where are all the Christians in America, and the religious right that believes that 'thou shalt not kill"" ? \n\nAnyway, while we are on the subject of 'innocent people' being killed in the middle east, it is reported that some 200,000 to 400,000 innocent Iraqi's have been killed by the decision to invade that country because Saddam was suppose to have had 'weapons of mass destruction. \n\nIs anyone going to be put on trial for the death of those hundreds of thousands of lives, not to mention the billions in destruction to property. \n\nImagine if they hang a person for killing a 120 people what the sentence should be for killing hundreds of thousands ? \n\nWhere is the real justice and compassion ? \n\nCaeasr J. B. Squitti ; lemme tell you what  you are sitting on your ass and happy that you are alive because it is better to be prepaird   then  later find out...  OH LOOK PEOPLE WE THOUGHT THEY HAD WEAPONS BUT WE WERENT SURE SO WE JUST WANTED TO MAKE SURE BUT NOW  SORRY  THEY ARE HEADED TOWARDS US AND WE ARE GOING TO DIE ?   this is not how life works   its better to do extra  and  later find out that you did too much then do too little and find out that you didnt do enough",606
