label,sentence,sample_index
5,"Who hates the colts? ; Tell me how much you hate the colts as much as i do! I hope peyton Manning gets hit so hard he ends up like rothlisburger! ; I just answered a question from a Colt loving fan.\nI despise the Colts, but let me give you some real reasons.\n\n*Their scum owner stole the team away from Baltimore in the middle of the night.\n*They play in a dome\n*Indy is a great basketball town. I went to a Colts game before. Their fans don't know much about football.\n*Indy is an ugly, boring, hick town. \n*Dungy loses the big games.\n*Manning loses the big games.\n*They don't honor the Balt Colts players or records\n*I look forward to seeing Manning choke in the playoffs again!",38
9,"Do Orwell’s Predictions Ring True? ; Do Orwell’s Predictions Ring True? \n\n\nBy Derek Shaw \nThe Daily Trojan\nOctober 4, 2002 \nGeorge Orwell's ""1984"" depicts a world that has been reduced to absolute governmental control over all areas of life, banishing the freedom to love, read and even think freely. The threat of constant warfare falsely propagated by the ""Party,"" the single political power in the totalitarian state of Oceania, allows the government to maintain and expand its reign over the lives of its people.\n\nSound somewhat familiar? Well it should ...\n\nAs the likelihood of war in the Middle East continues to escalate, American citizens are slowly and methodically being stripped of some of their most fundamental civil liberties. Meanwhile, the U.S. government has successfully created an unprecedented fervor of patriotism, causing Americans to blindly hand over their freedoms in exchange for the promise of security. \n\nWithout attempting to cast any unmerited aspersions on our government or immaturely parallel a piece of fiction to reality, it is nonetheless interesting and rather eerie to compare the events in ""1984"" to the affairs of today.\n\nLet's look at the facts.\n\nIn ""1984,"" the bold slogan of the Party is ""War is peace. Freedom is slavery. Ignorance is strength."" This set of socio-political paradoxes serve to justify the actions of the government while forcing the population to abide by the imperishable laws. The assumed objective of protecting the nation rationalizes all violence and corruption.\n\nThe state of Oceania in ""1984"" is involved in an eternal war with an unclear, ever-shifting enemy. The government leads the public to \n\nbelieve that they are always in danger, when in fact \n\nmuch, if not all, of the war is fabricated. One day the enemy is Eurasia, and the next day the government announces that the enemy is Eastasia and has always been Eastasia. The people swallow the lies and digest them as truths without raising a single question. The real purpose of war is to control opposition of the government and maintain total authority by cultivating fear and hatred.\n\nToday we are facing imminent war with Iraq. A year ago our target was al-Qaida and bin Laden. Then it became a battle within Afghanistan. And just to be sure, President George W. Bush openly labeled Iran, North Korea and Iraq as the ""axis of evil."" In a later speech, he added Cuba, Libya and Syria to the growing list of nations that are allegedly seeking to obtain or develop weapons of mass destruction.\n\nIndeed, the war on terrorism has spread out of control. On Aug. 22, 2002, Bush called Saddam Hussein a threat to the civilized world and announced that it was in everyone's best interest to see him removed from power. Granted, Hussein is not the first person on most of our Christmas card mailing lists, but what has really happened in recent years to warrant such treatment? Surely it is a mere coincidence that Bush (former oil tycoon) is targeting Iraq, which just so happens to have one of the most plentiful petroleum supplies in the world.\n\nIn many ways, Bush has become the physical manifestation of Big Brother, the omnipotent, all-knowing symbol of leadership in Oceania. In ""1984,"" Big Brother is both feared and loved by the people. His power goes untested. Similarly, the Bush administration has sculpted an infallible image of integrity for itself, and the American people have responded with a show of faith and support. In fact, it has become accepted, if not fashionable, to show American pride with stickers, T-shirts and flags. A frenzy of nationalism has infected our country; and consequently we have put trust in the government to do all that is necessary to defend and vindicate the United States.\n\nAs a result, American freedoms are being cleverly attacked by new legislation, which is taking advantage of the vulnerability of its citizens. In ""1984,"" signs re ; With massive data bases of information piling up in government and corporate computers as well as security cameras around every corner and on every cell phone, I often get the feeling Big Brother is watching.  However, I feel Huxley's ""A Brave New World"" is better example of the direction we have been moving as a society.  Everywhere people are seeking their own ""Soma"" to cover up our social flaws.  We are also pushing closer and closer to his predictions of class and family structures .",40
5,"Which college football team will wimp out this year? ; Last year, Tennessee was rated highly in the pre-season polls and didn't even get into a bowl, they were so lame.  Which team (or teams) will be the lame gimps who are rated highly but then crash and burn?  If I had to guess, my choices will be Notre Dame, Ohio State, USC and Alabama.  These teams will be so wimpy that the cheerleaders would probably play better and harder than the so-called players.  All the coaches involved are overrated, the programs are overrated, and the players are overrated.  Bring the tissues, there will be a lot of crying come bowl time! ; First of all..those of you that think USC is gonna fall no NOTHING about College ball. Carroll and crew have brought in the 3RD straight #1 class of freshman and a QB(John David Booty) that can do the job. Also the Pac-10 is SUPER-SOFT. Anywho Notre Dame has the most hurdles Michigan, AT USC, a VERY good Purdue team and some other things that could trip them up. From what my crystal ball sees..The 'canes will have a Mountain of problems again this year..sorry no ACC crown for you and Texas will take the BIGGEST dive, let's face it Vince Young WAS Texas and without him USC would have lifted ANOTHER crystal football. Also for Texas..guess what OKLAHOMA has returned!! and unless there wounded will beat up on the 'horns in the red river shoot-out. Alabama..well in the SEC you never can tell...Auburn,LSU and Georgia(my boys) are all reloading and Ole miss and Miss. St. are trying to put teams together, toss So.Carolina,Tennesse and Florida into that and you have one helluva conference. 'Bama will be good enough to in the SEC West but not Good enough to Beat the Gators for the big prize..but, if Georgia's Defense does what it can Florida may not be in that game..??? We shall see. But either Texas or Miami(Fla.) will be the biggest disappointment..no doubt. USC..will finish Top 5, Love'em or Hate'em they are a power and that's that!!\n\n The Dr.",54
1,"How do you conceive a fraternal twin? ; i am just wondering, maybe, there is something that can be done, a sort of preparation for a woman (who wants to be impregnated) to have fraternal twins. ; Fertility treatments that promote ovulation may lead to multiple births.",55
8,"seems liek there are lot of bitter chicks out there , dragons cannot fly so you should ger a life? ; what are these girls problems, they have to attack other women... ; That dragon-hoe needs to get a life..lol. \nSorry if my words are profane, I just drank a lot !\nI know I was in the wrong before, but some people just don;t know man!\nTell that girl how it is, hun!",60
8,"How do you move on from a broken long-distance relationship? ; I havebeen dating this guy that lives 1200 miles away for a year now, and he just broke up with me because he wanted me to move down there, and I wouldn't.  I still love him, how do I move on.  I feel so incomplete with out him in my life.  I know this is a common question, but I need special help on this one.  As soon as we broke up, another guy asked me out, and I don't know if I should take him up on his offer for fear of hurting him because I still love the other guy.  How do I move on, without deperately moving fro fling to fling? ; its  hard  i know  i  dated a  guy  fro  2 years and 3 months and  he  lived  2 hours  from me and  i end up finding out that he  cheated on me  for  8 months and that he was  heavy in drugs  and then  we  broke up  i dr y  but  that  dont matter  i took me  6 months to  get over the  fact that  we were  broke up and  that i t was time to  find someone else and u know what i found that  person i want to be with for the rest of my life but he  lives  300 miles from me and  we talk everynight and  everyday  so  i  know what he is  doing and  i know where he is  at  it  good to  have that  ablity  to  do that  b/c  most  guys  wont talk to their  girlfriends  everynight  or  everyday  if they  live that  far  but  ya  long distance relationships rnt  easy i know  b/c i  cry  everytime my  boyfriend lives  to go back home  when he come to visit for the  weekend  or whatever  but  we have been together  for a year and  8 months  now and  its  seeming to  work  out  good  but  hope  u  find someone  that  u can  be  with  for the rest of ur  life and  hopefully u  make a  good  desicion on that one  lol",64
9,"Can a true ""libertarian"" ever really follow a party line?  What do libertarians believe in? ; I am intrigued, but need more info...  Thanks! ; Libertarians are not affiliated with any party.  Check out the Cato Institute - a true libertarian group - and the only ones who make any sense in this present atmosphere",67
3,what time does school start and end at Chinguacousy Secondary School? ; this school is in brampton ontario in canada ; when the big hand meets the little hand,72
1,"Can you help me with my chemistry homework? ; these are the multiple choice question I got for homework:\nQ.1. A chloride ion differs from a chlorine atom in having one-\n(A) less proton      (D) more electron\n(B) more proton     (E) more neutron\n(C) less electron     \n\nQ.2. When a fluorine atom (2,7) becomes a fluoride ion, the.....\nI atomic number of fluorine increases by 1\nII atom loses one electron\nIII mass number of fluorine decreases by 1\nIV atom takes on 1 negative charge\n\n(A) I, II, III, IV     (D) II,IV\n(B) I, II, III          (E) IV only\n(C) II,III  \n\nSorry for making your minds spin but I put up this homework because I wasn't at school yesterday and we are having monthly exams and none of my school mates are availabele for me to call, thanks in advance.(please give your answer with an explanation of how you got it, so I can understand) ; Chlorine ion has one more electron than cholorine atom.  It take on one more electron to have the same number of electrons as the nearest noble gas: argon.\n\nFluorine atoms gain one more electron to become an ion.  One more negative charge.  It takes on one more electron to have the same number as the nearest noble gas: neon.  Fourth answer only.",74
3,"How can I get Education In England if I don't have so much money? ; How can I get Education In England If I don'y have so much money. ; have you tried learn direct? they have some good courses and most are free for people that qualify, im doing web designing through them and am getting on really well whats the harm of applying phone 0800 100 900 speak to an advisor and they will be able to help you.\nalso check out their website http://www.learndirect-advice.co.uk",77
1,"weather question? ; Why has it been so cold in the Northeast?? It was warm for a while, like back in March, and now it is cold again (like 60's and 70s). it is June it should be much warmer than this for this time of year. \nWill it ever get warm again?? Why is the weather like this? I thought ""global warming"" was supposed to be raising the normal highs....temps are below normal! ; The problem with the entire ""global warming"" concept is that it's net Earth warming- in fact, it can be a lot cooler in one place and warmer in another, and it averages out to be above average temperature.\n\nWeather and climate are funny things... they can change at moment's notice.  Currently, it's cooler up north because of the position of the subtropical jet stream.  This has dropped south, giving us milder, cooler air that is circulating from Canada and other areas.  Normally, the subtropical jet is further north then it is right now, giving us warmer temperatures as we recieve air from the Gulf of Mexico.\n\nSo, it's milder because of the prevailing wind patterns.  Give it a couple of days, and it'll get warmer.\n\nQuite frankly, though, I prefer weather in the 60s and 70s.  It's just about perfect.",78
0,"If you were to design a logo for your web site, what would it be like? ; What would best express your personality or the content of your site? ; psychedelic logo, for special occasions:  hippie colors, with swirling muffins and the millennium falcon dodging crazily around the outside!\n\nthe rest of the time:  a large red ""peace"" sign in the middle, superimposed over the globe.  in each corner, a tree, a dove, the sun, the moon.",89
5,"Tomas Sivok? ; He any good?? Celtic are interested in him ; Tomáš Sivok was born on September 15, 1983. He is of Czech Republic nationality and currently plays for AC Sparta Praha as a midfielder. He was fromally the captain of his country's national U21 side, and was linked to a transfer to AC Milan. However, in 2005, he got a serious knee injury which limited his progress to a bigger club. He is a talented czech player, so it is no wonder Celtic are interested in him",94
7,"Who is Johnny Cash? ; Who is Johnny Cash? ; Johnny Cash was a country and rock musician who died in 2003.  He had a pretty long career, got his start around the same time as guys like Elvis.  His songs fall into all kinds of different genres (country, rockabilly, gospel, blues, rock and roll, and folk), and he was very influential in music in general.  His well known songs include ""Folsom Prison Blues"", ""I Walk The Line"", and ""Ring of Fire"".  He struggled with and overcame a drug additiction, and a movie was made about his life called ""Walk the Line"", starring Joaquin Phoenix and Reese Witherspoon.",97
3,"I don't get it.....? ; Who can you flunk from absences? If you make straight A's all year how can they still flunk you? ; Well, a person who makes all A's would most likely be there most of the time.  It is part of the rules that you attend school. If you do not follow the rules, then they do have a right to do as they please.",98
8,"having boyfriend sexual problems? ; alright,me and my boyfriend do get sexually intimate at times but this time he wanted to try something new.he never done it before and i havent also.he was willing to go down on me but i said no and that it was nasty.i've never recieved it before but why do you need a tounge when you got a penis? ; That is not nasty. If you think that is nasty then sex should be nasty.\nBut you try the oral thing and then and only then you will know why you need a tongue even though you got a penis.\nSince it is the first time, tell him focus on the clit and use his fingers too.",105
4,"is there a way to burn a bit torrent file onto a blank cd? ; ok so i have a bit torrent file on my u torrent 1.4 thing. and now it takes up quite a bit of space. so i was wundering if there was a way to put that movie onto a black disc. but i need it only for movies. ; A torrent file is actually a tiny file that allows you to download something else from the network. The file that you want to burn isn't a torrent file, but a video file of some sort. (avi, mpg, mov, etc.) As long as that video is less than 700 megabytes (the maximum capacity of a CDR) then you can burn it just like any other data file.",116
8,"Why do my fiance and I fight? ; It seems like lately, both my fiance and I are more irritable and we argue much more than usual over the stupidest things. What's going on and how can I help resolve the fighting? He doesn't make any effort to kiss or hug me and be kind to me like he used to be. I have stopped asking for kisses from him even though a good morning, good night and good bye kiss is very important to me. I even left without asking for a kiss this morning to prove a point, but I don't think he even noticed. \n\nI have come to the point where I want to tell him if the fighting doesn't stop, and I don't get some of the affection I need, I'm calling it quits. ; There could be a million reasons.  As far as kisses, why do you have to ask.  Just go up and plant one on him.  If you feel that you fight over stupid stuff, then every time you get upset with him, just ask yourself... \n\n1. Will this matter next week?  \n\n2. Will this change anything in our relationship?  \n\n3. Do I love him enough to learn to accept (whatever it is that has you buggin) it? \n\n Next time you feel like fighting, give him a kiss and pull him into the bedroom.  If he picks the fight, just tell him ""I love you too much to fight with you, so if this means that much to you then fine, you're right.""\n\nLife's too short to sweat the small stuff.",117
0,"why is christianity the largest religion in the world? Why is it dominant among other cultures and religions? ; what reasons made christianity dominant among other cultures and religions...why it had expanded over the world...i'm not asking about sentiments in religion here...i'm asking exactly WHY christianity is dominant. Like, say, the Philippines hundreds of years ago was pagan but when the adherent Spaniards came to introduce Christianity, the people of the islands embraced it. And other similar situations where Christianity had expanded. Why it had overcome the former beliefs and former culture of the people who now embrace Christianity.... ; Based on the universal meaning of Christ I will present below, I hope this may better explain why so many people across time and cultures have come to adopt or accept Jesus Christ.  \n\nIf Jesus Christ is the universal Messiah for all people, who rejoins God and humanity as one, then Christ must represent the common love that joins all humanity as one by conscience -- all souls across time, all people of all tribes and nations.  Otherwise, anything less contradicts the meaning of a universal messiah whose sacrifice saves all souls by expunging collective sins and karma from the past that otherwise trap and divide us.\n\nThus if the Bible is true, it makes sense to me that at some point all tribes, nations and tongues -- all religions and even secular systems of thoughts -- will accept Christ in the process of reconciling all our hearts and minds to unify in the spirit of truth and love for all.  Whether we make this choice out of love, out of desperation when physical life fails us, or out of 'survival of the fittest,' history shows that people eventually choose what fulfills us all spiritually, which the message of Christianity offers.\n\nThe Scriptures prophesy that ""every knee shall bow and every tongue shall confess.""  And indeed all religions and even pre-Christian myths foretell that a spiritual Messiah will come to bring final salvation.  All religions have a different way of naming or describing this process.  For example, Buddha spoke of a Maitreya Buddha who would come once, and then return a second time to enlighten the world.  Even the goal of secular activists to work for the day that ""Justice will come"" is the same as Jesus coming to bring peace on earth.  And individuals or whole cultures who experience painful spiritual growth through a recovery or grieving process following great tragedy or loss, collectively go through the same process as Jesus dying on the cross to be resurrected. \n\nSince this is a universal theme across religions and cultures, it makes sense that Jesus Christ on the Cross serves as a central symbol of that ultimate break in the vicious cycle of karmic sin and suffering so that humanity can be reconciled with God, and spiritual harmony restored on earth as we visualize in heaven.\n\nAll people and all groups will need to come to a common understanding in Christ or by conscience in order to reach this final mature stage in our spiritual process.  But in that understanding, so will all religions and cultures be equally recognized and all included.  Christianity is not exclusive but all inclusive, so that the message calls to all people.\n\nNo one has to give up their past traditions in order to accept Christ, who ultimately fulfills any laws or teachings whether sacred or secular; but one has to understand the meaning of Christ in order to embrace all people and traditions equally as neighbors.  Because Christ serves as that universal link joining us all, that is why so many different people from different cultures and points in history have recognized and accepted Christ as a natural stage in human spiritual development.",125
6,"How much money do you make? ; How much money does everyone make? Just comparing my wages to others! ; about 17,000 a year.   I am also a mother (single) and a college student.  One day life will be better.",126
8,"Doesn't this seem kinda backstabbing to you? ; My friend, who is also a coworker, knew there was this guy that my mom was going to introduce me to. My friend was the only person I told that my mom was going to introduce me to this guy. The guy lives across the street from my friend. \nThey would have conversations in the driveway about random things. Sometimes they'd talk about me. She asked him if he'd met me yet and he said, ""no"" so she told him he should come over and meet me one day when I'm over visiting. Well the other night, he gave my friend his number. \nShe called him and they had a conversation on the phone. \nWhat I don't understand is why she felt so compelled to call him. When I ask her, she says it was out of curiosity. \nThe whole thing hurt my feelings and she feels it shouldn't because she was ""woman enough"" to tell me they talked on the phone. \n\nPlease put this into perspective for me. ; YES thats BACKSTABBING",130
8,"How do you Like it? ; you know what i mean ; My Coffee? with cream and sugar, thanks.",133
5,Did Daniel St. John win the wrestling olympics? ; he may have won the silver medal ; He is not listed as an Olympic medalist on the official site:\n\nhttp://www.olympic.org/uk/athletes/results/search_r_uk.asp\n\nI found reference to him saying he was silver medalist in the 1998 World Cup in Freestyle Wresting.,137
0,"Do you have any lingering thoughts regarding Crown Prince Diprenda's massacre of his own family? ; In spite of it being five years ago, I remain fascinated/mortified by it. Any thoughts...?? ; well, ya. he murdered his own family just because his mother won't let him have the girl of his dreams? i still think he didn't needa go berserk over it.",140
8,I have sexual desires how can over being horny? ; yea its driving me nuts i cant help myself i had sex once but then after that i got even more horny its just making me go cazy what should i do ; masturbate.,141
5,Football...? ; Who is going to win the Super Bowl in 2006? Seattle or Pittsburgh? ; Detroit!!! It's a home game for Detroit. Nobody can ever lose a home game.,145
8,"GIRLS:  would u break up with your boyfriend if he always looked at females, even though you have his heart? ; if u loved a guy and he loved u... would u get rid of him if he always looked at females.. and he knew it hurt u so he tried to be less obvious and tried to lok around less but still did it?  its just looking... right?  or is that bad ; He's just looking?  Does he say, ""Man, I'd like to get me some of that!"" or ""Check out that booty!"" - or does he just glance at them?  I don't think there is a straight man alive who doesn't look at least a little bit.  I think I'd be more worried about the man that *didn't* look.\n\nPlease work on being more secure in yourself - your man is with you for a reason.\n\n[There's someone you should get in touch with - you two could start a ""My Man Looks At Women"" club.  Actually, I bet you are the same person.)",147
6,"how did yahooza dot com get to level 4 by answering 39 qns and asking 59 qns? ; either he is a hacker or he is a yahoo systems engineer. the nguyen guy seems to be more genuine at 2000 something points.. nguyen has answered like 329 qns. but yahooza. can anyone explain?\n\ndear reporter. this is a perfect qns. think twice b4 reporting absurdly u ass. ; Hey everyone, I'm the yahooza guy and I work on the Y! Answers team, so please do not count my score as I need 'em to see all the advanced tools for higher level users. I don't mean to pollute the high scores.",148
7,"x-men 3 and 4..... will their be jean and scott back come on they got married in the commics come on....!!!!? ; they cant leave it like that! ; the movies aren't following the comics exactly anymore.\nthe writters are taking bits and pieces from random comics.\nscott is gone and soo is jean(maybe i don't see why she would come back tho)\n\nif i was a writter, they would totally get married.",153
2,"How do you get rid of lice? ; well I dont have it but my friend does \nand I dont want to catch it!!! ; I've heard if you use Prell shampoo you'll be less likely to get it from your friend. And hey, it's cheap too.",154
9,"If you didn't vote today, why not? ; Tell me why you did not vote in todays elections. ; because im too young to vote lol",155
4,"Music Video Code? ; I have myspace, and I'm looking for some website that have video music codes. And I just don't know where? I mean, I looked for it on Yahoo! but no results. So anyone knows, please share.\nThank you! ; go to the link below ... it has a lot of music video codes",158
0,"Does the Sun shine at night? ; I know it does not seem like a spiritual or religious question, but trust me? ; ""Shine"" is an adjective. Shine must be viewed.\n\nWhile, logically, one would say the sun is shining at night, though at the other end of the world, for half of the world, it is not shining at all.\n\nThe answer is yes and no.\n\n- 16 yo Pagan",161
2,"I have an abcess on my arm. What is the best way to take care of it without going to the doctors office? ; The core came out already so now it is a hole which I can see into my arm. ; Once the sore has drained, insert some packing into the remaining cavity to minimize any bleeding and keep it open for a day or two. \n\n\nplace bandage over the packing.\n\nMost people feel better immediately after the abscess is drained. \n\n\nIf you are still experiencing pain, ask the doctor for some pain pills for home use over the next 1-2 days.",162
3,"job status with British Computer Society examination? ; i am doing BSC DIP now. subjects are core, database, system managment, and WWW. also i am planning follow mcsd ; exellent job status.",163
7,"I'm a taurus, who is in love with a cancer are we good together? ; I seem to attract cancer men of ages and I'm in love with a cancer...we seem to have the same values on life and i'm wondering would we be good together ; As long as your in love, that is all that matters.\nGo for it!",189
8,"What should I give to a 13 year old boy...? ; Okay, Everyone knows that it's almost Chirstmas! I sorta like this guy and I'm out of luck. His family is kind of poor. So I tried thinking about giving him an ipod, a DS but that's all I can think of! I thought about jewlery BUT what kind T_______T;; If some of you 13 - 15 year olds are out there PLEASE tell me what you would want. This person is really athletic and likes sports. And BY THE WAY, I AM KOREAN (south) HE IS TOO.... ; get him a yao ming jersey",190
1,how long do you have to be clinically dead before you can get a death certificate? ; could you like lose a pulse and be technically dead like no vitale signs or do you have to stay dead ; Clinically dead means you have no vital signs. Legally dead -to receive a death certificate- is diagnosed as being brain dead-no brain activity- by a qualified physician,197
8,"Sexual intercourse has almost ruined the world! How did it we all become its slave? ; I am worried because the youth is buried in imoral sex, the church leaders, the leaders in the mosques, in the work places, in the school systems, in governments, in all social life and in the homes children are now knowingly encouraged to sexuality.In politics and everywhere. HOW COME? ; WE DIDN'T FOLLOW GODS LAW.",202
