label,sentence,sample_index
9,Will immigration slow down if Americans stop bragging about how much rights we enjoy? ; Maybe when Bush apply more restrictive 'laws' immigrants will go to Canada instead. ; Bush and his rich business tycoon friends don't want to lose their cheap labor.,18
0,"6 MEN . we give 6 men , same quantity of land , we ask them to seed it . after 6 years what we will find ? ; I ask any one of you to use his imagination .\nI give you 2 weeks to think about it . ; evidence of competent fertilization",21
1,what kind of internal and external is??? ; (A) External Fertilization (B) Internal Fertilization (C) External Development (D) Internal Development\nChoose from here\n1. Amniotic egg \n2. Puched Mammals \n3. Metamorphosis \n4. Gametes are released into enviroment \n5. Placenta \n6. Gametes are releaded in high numbers \n7. Gametes are protected by mother's body ; Am I doing your homework for you?\n1. A and B\n2. B and C\n3. C\n4. A\n5. B and D\n6. A\n7. B,22
9,"How many Americans are enjoying that rich life? ; Is your pool nice? Do you love your mansion? Is it hard to count all your money? Is your job wonderful? Do you eat out most of the time even though you have a butler, maid and cook to do the job? Do you have life time Medical? Are all your bills paid?\n Or is it rough and getting rougher because of high costs of everything. And you feel you are struggling with basics of life (health,food,housing).\n Just want to see how many of the rich are here. Does  everyone has problems or not? ; no  i work hard and cant afford health insurance",24
0,"How does a wiccan choose their pantheon? ; I need help choosing a pantheon of gods and goddesses! How does someone studying to practice The Craft choose one? Is it even necessary?  My big thing is that I like some of the Roman dietes, the Greek dietes, and Egyptian dietes, but I read somewhere that one should not mix pantheons. Is this true? ; I think it's a matter of personal preference. I know many Pagans who don't choose specific deities and others who do. Personally, I worship Bast as my patron Goddess simply because, in most things, she most closely represents my personal beliefs and preferences. That doesn't mean that I haven't asked for assistance from others, or paid them tribute, at different times. I tend to think of the Green Man as my patron God just because it feels right, and I find that a lot of the time you should end up doing what feels right. I don't think it's something you should worry too much about since most Pagans believe that all of the Gods are aspects of the same, and all the Goddesses aspects of the same. For that matter, most Pagans tend to believe that they are all aspects of the same deity and we simply think of a male and female being because it's easier for us to comprehend that way. So do what's right for you. Pick a pantheon, don't pick one, mix pantheons... They'll be there for you regardless.",25
4,"Private Torrent Trackers. How Or What U Do To Get Them? ; Where do i get 1 or how do i get 1 ; A private tracker is a tracker which requires registration before you can use this service. Such trackers usually have a high amount of seeds, because users get banned if their ratio is too low.\n\nPrivate Tracker torrent sites are dedicated sites which have limited members and the torrents (and leeching) are made available to them only.\n\nI am adding of them\n01. http://music-vid.com/\n02. http://bitme.org/\n03. http://www.demonoid.com/\n04. http://torrentit.com/\n05. http://www.tvtorrents.com/\n06. http://www.torrent-damage.net/\n07. http://bwtorrents.com/\n08. http://bitmetv.org/\n09. http://araditracker.com/\n10. http://www.bitsoup.org",32
5,"Who hates the colts? ; Tell me how much you hate the colts as much as i do! I hope peyton Manning gets hit so hard he ends up like rothlisburger! ; I just answered a question from a Colt loving fan.\nI despise the Colts, but let me give you some real reasons.\n\n*Their scum owner stole the team away from Baltimore in the middle of the night.\n*They play in a dome\n*Indy is a great basketball town. I went to a Colts game before. Their fans don't know much about football.\n*Indy is an ugly, boring, hick town. \n*Dungy loses the big games.\n*Manning loses the big games.\n*They don't honor the Balt Colts players or records\n*I look forward to seeing Manning choke in the playoffs again!",38
9,"Do Orwell’s Predictions Ring True? ; Do Orwell’s Predictions Ring True? \n\n\nBy Derek Shaw \nThe Daily Trojan\nOctober 4, 2002 \nGeorge Orwell's ""1984"" depicts a world that has been reduced to absolute governmental control over all areas of life, banishing the freedom to love, read and even think freely. The threat of constant warfare falsely propagated by the ""Party,"" the single political power in the totalitarian state of Oceania, allows the government to maintain and expand its reign over the lives of its people.\n\nSound somewhat familiar? Well it should ...\n\nAs the likelihood of war in the Middle East continues to escalate, American citizens are slowly and methodically being stripped of some of their most fundamental civil liberties. Meanwhile, the U.S. government has successfully created an unprecedented fervor of patriotism, causing Americans to blindly hand over their freedoms in exchange for the promise of security. \n\nWithout attempting to cast any unmerited aspersions on our government or immaturely parallel a piece of fiction to reality, it is nonetheless interesting and rather eerie to compare the events in ""1984"" to the affairs of today.\n\nLet's look at the facts.\n\nIn ""1984,"" the bold slogan of the Party is ""War is peace. Freedom is slavery. Ignorance is strength."" This set of socio-political paradoxes serve to justify the actions of the government while forcing the population to abide by the imperishable laws. The assumed objective of protecting the nation rationalizes all violence and corruption.\n\nThe state of Oceania in ""1984"" is involved in an eternal war with an unclear, ever-shifting enemy. The government leads the public to \n\nbelieve that they are always in danger, when in fact \n\nmuch, if not all, of the war is fabricated. One day the enemy is Eurasia, and the next day the government announces that the enemy is Eastasia and has always been Eastasia. The people swallow the lies and digest them as truths without raising a single question. The real purpose of war is to control opposition of the government and maintain total authority by cultivating fear and hatred.\n\nToday we are facing imminent war with Iraq. A year ago our target was al-Qaida and bin Laden. Then it became a battle within Afghanistan. And just to be sure, President George W. Bush openly labeled Iran, North Korea and Iraq as the ""axis of evil."" In a later speech, he added Cuba, Libya and Syria to the growing list of nations that are allegedly seeking to obtain or develop weapons of mass destruction.\n\nIndeed, the war on terrorism has spread out of control. On Aug. 22, 2002, Bush called Saddam Hussein a threat to the civilized world and announced that it was in everyone's best interest to see him removed from power. Granted, Hussein is not the first person on most of our Christmas card mailing lists, but what has really happened in recent years to warrant such treatment? Surely it is a mere coincidence that Bush (former oil tycoon) is targeting Iraq, which just so happens to have one of the most plentiful petroleum supplies in the world.\n\nIn many ways, Bush has become the physical manifestation of Big Brother, the omnipotent, all-knowing symbol of leadership in Oceania. In ""1984,"" Big Brother is both feared and loved by the people. His power goes untested. Similarly, the Bush administration has sculpted an infallible image of integrity for itself, and the American people have responded with a show of faith and support. In fact, it has become accepted, if not fashionable, to show American pride with stickers, T-shirts and flags. A frenzy of nationalism has infected our country; and consequently we have put trust in the government to do all that is necessary to defend and vindicate the United States.\n\nAs a result, American freedoms are being cleverly attacked by new legislation, which is taking advantage of the vulnerability of its citizens. In ""1984,"" signs re ; With massive data bases of information piling up in government and corporate computers as well as security cameras around every corner and on every cell phone, I often get the feeling Big Brother is watching.  However, I feel Huxley's ""A Brave New World"" is better example of the direction we have been moving as a society.  Everywhere people are seeking their own ""Soma"" to cover up our social flaws.  We are also pushing closer and closer to his predictions of class and family structures .",40
6,"What is the big stink about Sponge Bob? Why do you love that show? Who is your favorite character? ; I have only seen a few partial moments of this show, and thought it was just silly and kinda annoying.   I Know I know...  I'm sorry to offend you.  I grew up with Ren and Stimpy and other very annoying shows that I LOVED, but I can't get into this one.  Explain the mad obsession for me! ; If I have to explain it, your not one of us. SORRY",42
1,"when zinc rod is immeersed in blue colour copper sulphate. blue colour fades away. give reasons.? ; chemistry ; all the information you need is in the handy periodic table.   First, think about the charges of the molecules....\n\n In the molecule CuSO4, copper has two electrons to give.  The SO4 molecule wants TWO more electrons to acheive noble gas configuration (a stable electron state).   This appears to be a match in heaven.  \n\nWell all is fine until Zinc comes along.  If you look at the periodic table, Zinc is just to the right of copper.  It too has 2 electrons to donate......but, it is more electronegative than copper. (remember, electronegativity  is the lowest in the bottom left corner of the table(Fr) and increases on  a diagonal path  with F being the most electronegarive.)  \n\nSince Zinc is more reactive than Copper,  a replacement reaction occurs.  Zinc bumps Copper off of the SO4 molucule.  Zinc can be whitiish to yellowish in solution.  As all the Zinc is coming off the rod, it bumps the copper off the SO4 and also disperses the colour of the copper.  If you had one drop of blue dye (the copper), but added a cup of milk. ( the Zinc)...... you would barely see the blue color.",43
9,"Can John Kerry keep his freaking mouth shut, a week before the election? ; I don't think his remark will hurt the democrats in the election, most people already have their minds made up.  But he is probably done with any future national office! ; I think he really screwed up here.  What he did is a career ender, no matter what party it came from.  Lets face it, the Republicans weren't/aren't doing much to help their standing, but thanks to Mr. Kerry (which he will remain, Mr. that is) they didn't need to.  Now they need to run with it.  \n\nAlso, this thing with Kerry refusing to appologize to the troops and the military, I guess he wants to take the express train out D.C.  I didn't vote for him to 2004, and if he thinkns that he's going to get any votes in 2008, he's nuts!!  The military is one of those things that you just don't mess with.  The American People may not stand behind the leaders of the Military, but they do stand behind the troops.  After all, the troops are our Sons and Daughters.  Some of the smartest people in the nation work in and with the military.  By insulting the people who are defending our freedom, Kerry has doomed himself to an eternity of nothing.",49
0,Why is mother's day created? Shouldn't everyday be mother's day? ; We can celebrate on their birthdays too. ; Mother's Day was created to honor and acknowledge what our mothers do for us.  I agree that everyday should be Mothers Day..,52
7,Replacement for The View? ; Who do you think should replace Star Jones on The View? ; In order to balance the panel I think they will be looking for a minority female.  I think Gayle King would be a great choice but I bet she has better things to do like running O magazine.,53
5,"Which college football team will wimp out this year? ; Last year, Tennessee was rated highly in the pre-season polls and didn't even get into a bowl, they were so lame.  Which team (or teams) will be the lame gimps who are rated highly but then crash and burn?  If I had to guess, my choices will be Notre Dame, Ohio State, USC and Alabama.  These teams will be so wimpy that the cheerleaders would probably play better and harder than the so-called players.  All the coaches involved are overrated, the programs are overrated, and the players are overrated.  Bring the tissues, there will be a lot of crying come bowl time! ; First of all..those of you that think USC is gonna fall no NOTHING about College ball. Carroll and crew have brought in the 3RD straight #1 class of freshman and a QB(John David Booty) that can do the job. Also the Pac-10 is SUPER-SOFT. Anywho Notre Dame has the most hurdles Michigan, AT USC, a VERY good Purdue team and some other things that could trip them up. From what my crystal ball sees..The 'canes will have a Mountain of problems again this year..sorry no ACC crown for you and Texas will take the BIGGEST dive, let's face it Vince Young WAS Texas and without him USC would have lifted ANOTHER crystal football. Also for Texas..guess what OKLAHOMA has returned!! and unless there wounded will beat up on the 'horns in the red river shoot-out. Alabama..well in the SEC you never can tell...Auburn,LSU and Georgia(my boys) are all reloading and Ole miss and Miss. St. are trying to put teams together, toss So.Carolina,Tennesse and Florida into that and you have one helluva conference. 'Bama will be good enough to in the SEC West but not Good enough to Beat the Gators for the big prize..but, if Georgia's Defense does what it can Florida may not be in that game..??? We shall see. But either Texas or Miami(Fla.) will be the biggest disappointment..no doubt. USC..will finish Top 5, Love'em or Hate'em they are a power and that's that!!\n\n The Dr.",54
1,"How do you conceive a fraternal twin? ; i am just wondering, maybe, there is something that can be done, a sort of preparation for a woman (who wants to be impregnated) to have fraternal twins. ; Fertility treatments that promote ovulation may lead to multiple births.",55
8,"seems liek there are lot of bitter chicks out there , dragons cannot fly so you should ger a life? ; what are these girls problems, they have to attack other women... ; That dragon-hoe needs to get a life..lol. \nSorry if my words are profane, I just drank a lot !\nI know I was in the wrong before, but some people just don;t know man!\nTell that girl how it is, hun!",60
4,"what is jiugs.exe? ; jiugs.exe keeps coming up when i do a spyware scan. ; I can't find anything about jiugs.exe on the internet.\n\nWhat are the details that your spyware program give?\n\nTry alternate spyware programs to see if they find this.\n\nLastly, a riskier option is that you can create a backup somewhere and then treat the spyware and see if you system is affected.\n\nif not, then you know you are safe.",62
8,"How do you move on from a broken long-distance relationship? ; I havebeen dating this guy that lives 1200 miles away for a year now, and he just broke up with me because he wanted me to move down there, and I wouldn't.  I still love him, how do I move on.  I feel so incomplete with out him in my life.  I know this is a common question, but I need special help on this one.  As soon as we broke up, another guy asked me out, and I don't know if I should take him up on his offer for fear of hurting him because I still love the other guy.  How do I move on, without deperately moving fro fling to fling? ; its  hard  i know  i  dated a  guy  fro  2 years and 3 months and  he  lived  2 hours  from me and  i end up finding out that he  cheated on me  for  8 months and that he was  heavy in drugs  and then  we  broke up  i dr y  but  that  dont matter  i took me  6 months to  get over the  fact that  we were  broke up and  that i t was time to  find someone else and u know what i found that  person i want to be with for the rest of my life but he  lives  300 miles from me and  we talk everynight and  everyday  so  i  know what he is  doing and  i know where he is  at  it  good to  have that  ablity  to  do that  b/c  most  guys  wont talk to their  girlfriends  everynight  or  everyday  if they  live that  far  but  ya  long distance relationships rnt  easy i know  b/c i  cry  everytime my  boyfriend lives  to go back home  when he come to visit for the  weekend  or whatever  but  we have been together  for a year and  8 months  now and  its  seeming to  work  out  good  but  hope  u  find someone  that  u can  be  with  for the rest of ur  life and  hopefully u  make a  good  desicion on that one  lol",64
9,"Can a true ""libertarian"" ever really follow a party line?  What do libertarians believe in? ; I am intrigued, but need more info...  Thanks! ; Libertarians are not affiliated with any party.  Check out the Cato Institute - a true libertarian group - and the only ones who make any sense in this present atmosphere",67
7,tell my horoscope? ; dt of  birth 8-2-1992.\npace of birth kothagudem (a.p.) india ; contact\n\nshanidham@gmail.com,71
3,what time does school start and end at Chinguacousy Secondary School? ; this school is in brampton ontario in canada ; when the big hand meets the little hand,72
1,"Can you help me with my chemistry homework? ; these are the multiple choice question I got for homework:\nQ.1. A chloride ion differs from a chlorine atom in having one-\n(A) less proton      (D) more electron\n(B) more proton     (E) more neutron\n(C) less electron     \n\nQ.2. When a fluorine atom (2,7) becomes a fluoride ion, the.....\nI atomic number of fluorine increases by 1\nII atom loses one electron\nIII mass number of fluorine decreases by 1\nIV atom takes on 1 negative charge\n\n(A) I, II, III, IV     (D) II,IV\n(B) I, II, III          (E) IV only\n(C) II,III  \n\nSorry for making your minds spin but I put up this homework because I wasn't at school yesterday and we are having monthly exams and none of my school mates are availabele for me to call, thanks in advance.(please give your answer with an explanation of how you got it, so I can understand) ; Chlorine ion has one more electron than cholorine atom.  It take on one more electron to have the same number of electrons as the nearest noble gas: argon.\n\nFluorine atoms gain one more electron to become an ion.  One more negative charge.  It takes on one more electron to have the same number as the nearest noble gas: neon.  Fourth answer only.",74
3,"How can I get Education In England if I don't have so much money? ; How can I get Education In England If I don'y have so much money. ; have you tried learn direct? they have some good courses and most are free for people that qualify, im doing web designing through them and am getting on really well whats the harm of applying phone 0800 100 900 speak to an advisor and they will be able to help you.\nalso check out their website http://www.learndirect-advice.co.uk",77
1,"weather question? ; Why has it been so cold in the Northeast?? It was warm for a while, like back in March, and now it is cold again (like 60's and 70s). it is June it should be much warmer than this for this time of year. \nWill it ever get warm again?? Why is the weather like this? I thought ""global warming"" was supposed to be raising the normal highs....temps are below normal! ; The problem with the entire ""global warming"" concept is that it's net Earth warming- in fact, it can be a lot cooler in one place and warmer in another, and it averages out to be above average temperature.\n\nWeather and climate are funny things... they can change at moment's notice.  Currently, it's cooler up north because of the position of the subtropical jet stream.  This has dropped south, giving us milder, cooler air that is circulating from Canada and other areas.  Normally, the subtropical jet is further north then it is right now, giving us warmer temperatures as we recieve air from the Gulf of Mexico.\n\nSo, it's milder because of the prevailing wind patterns.  Give it a couple of days, and it'll get warmer.\n\nQuite frankly, though, I prefer weather in the 60s and 70s.  It's just about perfect.",78
0,"Who was the Roman soldier who slapped Jesus? ; And wasn't he punished by God with immortality? ; You are probably thinking of the character known as the ""Wandering Jew"".  He taunted Jesus on the way to the crucifixion and was cursed to walk the Earth until the second coming.  His exact name is lost, but has been cited as Ahasuerus, Matathias, Buttadeus, Cartophilus, Isaac Laquedem, and Juan Espera a Dios.\n\nThe Roman Soldier most associated with the crucifixion is Longinus, who pierced Jesus with his spear.  For some inexplicable reason the Catholics sainted him and have statues of him in the Vatican.  (link 2)",82
0,Whats the most embarrassing thing to happen to you at church? ; My pants ripped at church when i was 14. ; The most embarrassing thing for me was when I was younger and visiting a church in the area.  It was a strange non-denomiational church that had some really odd beliefs.  I used to smoke back in those days and the pastor was telling his congregation that people should not be afraid to do what they want.  If you feel like jumping up and dancing in church then do it.  Church should be about freedom.  \n\nSo I lit a cigarette and started smoking.  He stopped and told me that there was no smoking in church.  I told him I was just following his lead.  He said that was no what he meant.  I apologized for interrupting his freedom speech and left.  \n\nIt was embarrassing to me now but it was funny then.,83
9,"POLL: List by D & R Who believes we need to revise the entire tax system.? ; The US Gross national product last year was 13.05 trillion dollars.\n\n 15% of that comes out to 1.95 trillion dollars\n  Companies who specialize in taxes would have to find jobs which ADD to the gross national product, pluss saving aaaalllll those trees.  We could probably save at least 250 thousand trees.\n\n ....  ^_^ I love trees... anyway.\n\n Last year the federal budget was 2.4 trillion dollars.  Get rid of the IRS, save millions of dollars on paper and xerox machines.  Get rid of those nasty loopholes that let certian rich people evade taxes.  Oh and we can recycle MILLIONS of books on tax laws.\n\n  Moswt of all NO MORE SLUSH funds.  Make the people up on the Hill work just a little but harder to figure out what money we NEED to spend, and maybe we can make up that extra 450 billion dollars.   Surely,\n-cut tax evasion\n-fire IRS\n-save trees\n-make tax specialists work for a living.\n  We can make it work.  So by party how about a vote Yea or Nay ; Libertarian leaning GOP here: definitely believe the tax system needs major overhaul. Yes cut evasion, get rid of the IRS, make H & R employees get a real job. And save trees ? I've never been accused of being an environmentalist, but YES ! whatever happened to us moving towards a paperless society ?",85
3,How do I locate my own employment background? ; How do employers get my employment background? ; u have to pay to get that information but employers get it through a nationwide search. some just go by what u tell them. employers pay a fee when they do criminal record checks worldwide. but if u want to pay for that info. all u have to do is go to website that tell u about a background check. when i did it i had to pay 49.00 dollars and that was one thing that came up employment background,86
0,"If you were to design a logo for your web site, what would it be like? ; What would best express your personality or the content of your site? ; psychedelic logo, for special occasions:  hippie colors, with swirling muffins and the millennium falcon dodging crazily around the outside!\n\nthe rest of the time:  a large red ""peace"" sign in the middle, superimposed over the globe.  in each corner, a tree, a dove, the sun, the moon.",89
5,"Tomas Sivok? ; He any good?? Celtic are interested in him ; Tomáš Sivok was born on September 15, 1983. He is of Czech Republic nationality and currently plays for AC Sparta Praha as a midfielder. He was fromally the captain of his country's national U21 side, and was linked to a transfer to AC Milan. However, in 2005, he got a serious knee injury which limited his progress to a bigger club. He is a talented czech player, so it is no wonder Celtic are interested in him",94
7,"Who is Johnny Cash? ; Who is Johnny Cash? ; Johnny Cash was a country and rock musician who died in 2003.  He had a pretty long career, got his start around the same time as guys like Elvis.  His songs fall into all kinds of different genres (country, rockabilly, gospel, blues, rock and roll, and folk), and he was very influential in music in general.  His well known songs include ""Folsom Prison Blues"", ""I Walk The Line"", and ""Ring of Fire"".  He struggled with and overcame a drug additiction, and a movie was made about his life called ""Walk the Line"", starring Joaquin Phoenix and Reese Witherspoon.",97
3,"I don't get it.....? ; Who can you flunk from absences? If you make straight A's all year how can they still flunk you? ; Well, a person who makes all A's would most likely be there most of the time.  It is part of the rules that you attend school. If you do not follow the rules, then they do have a right to do as they please.",98
8,"having boyfriend sexual problems? ; alright,me and my boyfriend do get sexually intimate at times but this time he wanted to try something new.he never done it before and i havent also.he was willing to go down on me but i said no and that it was nasty.i've never recieved it before but why do you need a tounge when you got a penis? ; That is not nasty. If you think that is nasty then sex should be nasty.\nBut you try the oral thing and then and only then you will know why you need a tongue even though you got a penis.\nSince it is the first time, tell him focus on the clit and use his fingers too.",105
3,"Does Africa have hope for the future? ; I have to do a debate on this resolution: Africa have hope for the future.  I am the positive side so i'm trying to prove this resolution correct.  If anyone has any information that can help, i'd be really appreciative. ; There's no doubt Africa is in a bad way right now.  However, we must remember that most African countries are less than 50 years old.  Even the US was still having problems at that point.  Africa was more exploited by colonizers, and so it only makes sense there are more problems.  However, progress is being made.  Democracy is the way of rule in many countries, having progressed from dictatorships-- Ghana is a good example.  Botswana is doing well economically (comparatively).  Africa is moving forward, and that in itself is cause for hope.",109
6,"did you ask for your last raise, or was it offered to you? ; have you ever been turned down for a raise? ; My raises are automatic, either annually or with a promotion, and they are based on a standard forumula with levels and market based standards for the job.  I like it that way!  I HATE to ask for money.\n\nI had a really bad experience in my last job, which was 10 years ago.  I felt that I was doing double what my manager, basically doing his management job for him, and was getting paid very little.  I went and asked for a raise, and was YELLED AT and belittled by the owner of the company.  He said ""HC, I can tell what kind of person you are.  Always looking over your shoulder for another dollar and you'll never be satisfied that you're being paid what you're worth.""  I found another job ASAP after that, where I'm happy to report that I make three and a half times what I was making when I left there.  They were taking advantage of me, and trying to make me believe they weren't.  That's abusive behavior.  \n\nIf you're in the market for a raise, good luck!!  If you think you're worth more, you're probably right.  Go for it, and if somebody tries to make you feel guilty about it -- don't wear it!!!",112
